Feature ID	Taxon	Confidence
1128	none	1
1130	none	1
1131	none	1
1135	none	1
1139	none	1
1141	none	1
1142	none	1
1143	none	1
1148	none	1
1149	none	1
1155	none	1
1156	none	1
1159	none	1
1160	none	1
1162	none	1
1163	none	1
1167	none	1
1168	none	1
1169	none	1
1170	none	1
1171	none	1
1176	none	1
1179	none	1
1180	none	1
1185	none	1
1186	none	1
1198	none	1
1200	none	1
1207	none	1
1208	none	1
1210	none	1
1214	none	1
1215	none	1
1218	none	1
1223	none	1
1231	none	1
1234	none	1
1236	none	1
1238	none	1
1239	none	1
1240	none	1
1244	none	1
1253	none	1
1257	none	1
1260	none	1
1261	none	1
1262	none	1
1268	none	1
1271	none	1
1272	none	1
1274	none	1
1283	none	1
1287	none	1
1288	none	1
1289	none	1
1292	none	1
1296	none	1
1298	none	1
1300	none	1
1301	none	1
1306	none	1
1307	none	1
1310	none	1
1312	none	1
1313	none	1
1315	none	1
1318	none	1
1319	none	1
1325	none	1
1326	none	1
1331	none	1
1332	none	1
1339	none	1
1340	none	1
1343	none	1
1352	none	1
1353	none	1
1357	none	1
1358	none	1
1359	none	1
1364	none	1
1378	none	1
1384	none	1
1393	none	1
1394	none	1
1396	none	1
1400	none	1
1402	none	1
1403	none	1
1412	none	1
1418	none	1
1435	none	1
1436	none	1
1442	none	1
1443	none	1
1445	none	1
1447	none	1
1449	none	1
1451	none	1
1452	none	1
1453	none	1
1456	none	1
1457	none	1
1458	none	1
1459	none	1
1468	none	1
1469	none	1
1470	none	1
1471	none	1
1472	none	1
1474	none	1
1481	none	1
1482	none	1
1483	none	1
1485	none	1
1490	none	1
1492	none	1
1495	none	1
1496	none	1
1499	none	1
1502	none	1
1504	none	1
1507	none	1
1511	none	1
1522	none	1
1533	none	1
1537	none	1
1541	none	1
1545	none	1
1546	none	1
1548	none	1
1550	none	1
1557	none	1
1558	none	1
1560	none	1
1563	none	1
1564	none	1
1570	none	1
1571	none	1
1573	none	1
1574	none	1
1575	none	1
1578	none	1
1579	none	1
1583	none	1
1584	none	1
1585	none	1
1586	none	1
1587	none	1
1589	none	1
1590	none	1
1593	none	1
1595	none	1
1597	none	1
1598	none	1
1599	none	1
1605	none	1
1606	none	1
1607	none	1
1610	none	1
1612	none	1
1616	none	1
1619	none	1
1627	none	1
1633	none	1
1640	none	1
1643	none	1
1644	none	1
1646	none	1
1647	none	1
1648	none	1
1649	none	1
1650	none	1
1667	none	1
1675	none	1
1676	none	1
1687	none	1
1688	none	1
1689	none	1
1697	none	1
1699	none	1
1701	none	1
1703	none	1
1705	none	1
1718	none	1
1720	none	1
1725	none	1
1728	none	1
1730	none	1
1734	none	1
1735	none	1
1737	none	1
1739	none	1
1740	none	1
1744	none	1
1748	none	1
1760	none	1
1761	none	1
1763	none	1
1765	none	1
1766	none	1
1767	none	1
1768	none	1
1769	none	1
1771	none	1
1774	none	1
1786	none	1
1792	none	1
1797	none	1
1798	none	1
1805	none	1
1815	none	1
1818	none	1
1821	none	1
1823	none	1
1829	none	1
1838	none	1
1839	none	1
1843	none	1
1846	none	1
1850	none	1
1852	none	1
1859	none	1
1861	none	1
1885	none	1
1894	none	1
1896	none	1
1897	none	1
1908	none	1
1909	none	1
1919	none	1
1920	none	1
1921	none	1
1923	none	1
1924	none	1
1925	none	1
1926	none	1
1927	none	1
1970	none	1
2014	none	1
2015	none	1
2016	none	1
2018	none	1
2038	none	1
2041	none	1
2044	none	1
2046	none	1
2048	none	1
2051	none	1
2052	none	1
2053	none	1
2056	none	1
2059	none	1
2061	none	1
2062	none	1
2067	none	1
2068	none	1
2069	none	1
2071	none	1
2072	none	1
2073	none	1
2075	none	1
2078	none	1
2080	none	1
2085	none	1
2086	none	1
2087	none	1
2088	none	1
2089	none	1
2091	none	1
2092	none	1
2093	none	1
2100	none	1
2103	none	1
2121	none	1
2124	none	1
2133	none	1
2139	none	1
2144	none	1
2147	none	1
2153	none	1
2154	none	1
2155	none	1
2156	none	1
2157	none	1
2160	none	1
2163	none	1
2169	none	1
2172	none	1
2173	none	1
2174	none	1
2175	none	1
2178	none	1
2183	none	1
2184	none	1
2189	none	1
2192	none	1
2195	none	1
2199	none	1
2201	none	1
2202	none	1
2204	none	1
2212	none	1
2213	none	1
2214	none	1
2219	none	1
2222	none	1
2224	none	1
2229	none	1
2234	none	1
2237	none	1
2238	none	1
2248	none	1
2250	none	1
2251	none	1
2254	none	1
2257	none	1
2260	none	1
2262	none	1
2275	none	1
2276	none	1
2285	none	1
2288	none	1
2300	none	1
2302	none	1
2308	none	1
2310	none	1
2313	none	1
2314	none	1
2315	none	1
2317	none	1
2319	none	1
2323	none	1
2335	none	1
2338	none	1
2339	none	1
2340	none	1
2341	none	1
2342	none	1
2343	none	1
2344	none	1
2345	none	1
2346	none	1
2347	none	1
2348	none	1
2349	none	1
2350	none	1
2351	none	1
2352	none	1
2353	none	1
2354	none	1
2357	none	1
2358	none	1
2359	none	1
2360	none	1
2361	none	1
2363	none	1
2364	none	1
2365	none	1
2366	none	1
2367	none	1
2368	none	1
2369	none	1
2370	none	1
2371	none	1
2372	none	1
2374	none	1
2375	none	1
2377	none	1
2378	none	1
2379	none	1
2384	none	1
2386	none	1
2387	none	1
2388	none	1
2389	none	1
2390	none	1
2391	none	1
2392	none	1
2393	none	1
2395	none	1
2396	none	1
2397	none	1
2399	none	1
2402	none	1
2403	none	1
2405	none	1
2406	none	1
2408	none	1
2411	none	1
2412	none	1
2413	none	1
2415	none	1
2416	none	1
2417	none	1
2418	none	1
2421	none	1
2422	none	1
2423	none	1
2424	none	1
2425	none	1
2426	none	1
2427	none	1
2428	none	1
2431	none	1
2433	none	1
2435	none	1
2436	none	1
2437	none	1
2438	none	1
2439	none	1
2440	none	1
2441	none	1
2442	none	1
2443	none	1
2444	none	1
2446	none	1
2447	none	1
2450	none	1
2451	none	1
2452	none	1
2453	none	1
2454	none	1
2457	none	1
2459	none	1
2460	none	1
2461	none	1
2462	none	1
2464	none	1
2466	none	1
2467	none	1
2469	none	1
2471	none	1
2472	none	1
2473	none	1
2474	none	1
2475	none	1
2476	none	1
2478	none	1
2480	none	1
2481	none	1
2482	none	1
2483	none	1
2484	none	1
2485	none	1
2486	none	1
2487	none	1
2488	none	1
2489	none	1
2490	none	1
2491	none	1
2492	none	1
2493	none	1
2494	none	1
2495	none	1
2496	none	1
2497	none	1
2499	none	1
2500	none	1
2501	none	1
2502	none	1
2503	none	1
2504	none	1
2507	none	1
2508	none	1
2510	none	1
2511	none	1
2512	none	1
2513	none	1
2514	none	1
2516	none	1
2517	none	1
2518	none	1
2519	none	1
2521	none	1
2522	none	1
2523	none	1
2525	none	1
2528	none	1
2531	none	1
2533	none	1
2535	none	1
2536	none	1
2539	none	1
2540	none	1
2541	none	1
2542	none	1
2543	none	1
2544	none	1
2545	none	1
2546	none	1
2547	none	1
2548	none	1
2549	none	1
2550	none	1
2551	none	1
2552	none	1
2554	none	1
2555	none	1
2556	none	1
2557	none	1
2558	none	1
2559	none	1
2560	none	1
2562	none	1
2564	none	1
2567	none	1
