axis1,0DH:ubiquinone oxidoreductase mitochondria,Acinetobacter baumannii B (s),Acinetobacter rudis (s),Adhesin protein transport system,Animalia ( k),Apiotrichum ( g),Arginine/lysine/histidine/glutamine transport system,Arginine/ornithine transport system,Bacteroides E (g),Benzene and substituted derivatives,Candida ( g),Carbamate esters,Carbazole degradation carbazole to 2-oxopent-4-enoate   anthranilate,Carboxylic acids,Catellicoccaceae (f),Curcuminoids,Cytochrome o ubiquinol oxidase,D-Methionine transport system,D0 polymerase II complex archaea,Debaryomycetaceae ( fs),Eurotiales ( os),Fatty Acyls,Fatty acid esters,Fatty acids and conjugates,Fatty amides,Fluoroquinolone transport system,Geotrichum ( g),Ignatzschineria (g),Ignatzschineria cameli (s),Ignatzschineria larvae (s),Klebsiella pneumoniae (s),Lineolic acids and derivatives,Long-chain fatty acids,Medium-chain fatty acids,Monosaccharides,Morganella morganii (s),Na -transporting 0DH:ubiquinone oxidoreductase-,Oblitimonas alkaliphila (s),Ornithine biosynthesis mediated by LysW glutamate to ornithine,Peptoniphilaceae (f),Planococcaceae (f),Putrescine transport system,R0 polymerase archaea,RNF complex,Rhabditida ( g),Savagea sp009740415 (s),Taurine transport system,Tissierellales (o),Trehalose transport system,Trichosporonaceae ( fs),Type I signiture cas proteins,Tyrosine biosynthesis prephanate to pretyrosine to tyrosine,Universal Cas proteins,Vagococcus A lutrae (s),Wohlfahrtiimonadaceae (f),Wohlfahrtiimonas chitiniclastica (s),Yarrowia ( g)
Taurine transport system,0.8094753882264857,0.5553361792819878,0.9967465740086477,0.9778220656925591,0.716990286451339,0.431647337846187,0.7696514577483485,0.8726124123757948,0.6820544040704644,-0.07941830068354994,0.6335676487910947,-0.011802698582826933,0.11689410681038788,0.5199137160538096,0.7268821926442273,0.9300996471488306,0.8973136782289589,0.8503627042704609,0.39966786887937317,0.3870107465560622,0.14637006546675949,0.3569113888103422,0.21393422251990662,0.20877601065443036,0.8228068588967271,0.31927061040023397,0.8915100576734953,0.7597027436941034,0.7956673529222537,0.6734308024725698,0.8506815501178491,0.2923320414045936,0.6960943933500485,0.386779456099986,0.6448635625890342,0.9983667011781816,0.8511304054899166,0.7596449592232515,0.5070971067919869,0.6928081716397236,0.6322309778920797,0.9151285281929181,0.2677190314984321,0.9017370438511888,0.1676774387143088,0.7281688893814766,1.0,0.5606327522259472,0.24076971519832796,0.5136919136962722,0.8997096432801139,0.966787815729079,0.7287113037973336,0.8200686469354189,0.3279882782794895,0.9017107858259015,0.5731634686633196
Tissierellales (o),0.4159001899725655,-0.3606586857791646,0.5482969580948326,0.4827042597832202,0.4949939418729741,0.5589852398020704,0.2381363133521707,0.8194904948533721,0.9701947145331584,0.6857313481825861,0.920753566419351,0.5250460300256174,0.004566940700200476,-0.1257728742073232,0.9593356192706408,0.28823704690525903,0.40468446699000094,0.617165372356922,0.36965583593742396,0.9696248292632522,0.8114128308930573,0.5736297585041692,0.46759843890059094,0.1894191876417498,0.12198274928929995,0.19130921951066893,0.6691531511124604,0.9419143494197545,0.9406256531832607,0.9553155479921424,0.2468250872621477,0.43297355269695803,0.28797789054791134,0.5841288229615437,0.20606770796112311,0.5178187915870008,0.8542497779381324,0.9424285133333725,-0.02380290256369547,0.9804387043641182,0.9928889759093615,0.7374743750844925,0.28508512749483056,0.7596897328346122,0.8754897741396889,0.9751769379570037,0.5606327522259472,1.0,0.48855389904933855,0.8928092796158311,0.8244851695414941,0.6970167658508712,0.9290877997596924,0.9250005265083286,0.9596612855094178,0.8398682165071543,0.797905707422926
Trehalose transport system,0.36455222625239503,-0.18730553120284632,0.16747112017300214,0.19485096825961734,0.697731419154659,0.9099213828165679,0.591252636388774,0.584247772939852,0.4441207404579494,0.7209701231926521,0.7586727389131095,0.7432667002701574,0.3017404414121913,-0.5511315174456126,0.3150385790138611,-0.09550115066795635,0.41431367358250043,0.16445110508602498,0.9499077574709693,0.40830682377812627,0.6955382675150787,0.5707562668257552,0.32310565507891764,0.48915776292253826,-0.3139208397059265,0.9062686010509676,0.5396727869770449,0.4472475520901246,0.3601180310754739,0.2504968798997518,0.09682762581107338,0.09245353673071365,-0.1385612280077145,0.6585530299368615,-0.43548418701080227,0.1992951950557675,0.1957801207931931,0.5784291358745547,0.5068972052080659,0.503426776104555,0.4238366618722621,0.45247746623436796,0.961757745450168,0.1802080705564386,0.6413876250015275,0.49391941224860003,0.24076971519832788,0.48855389904933844,0.9999999999999999,0.8026886580844542,0.5558774899941222,0.29208716972295623,0.658941262707476,0.3431823772621061,0.5510672260021827,0.2565597318874683,0.5687680788077119
Trichosporonaceae ( fs),0.5601369984607603,-0.26666582528608146,0.4671107783237599,0.4720097467636006,0.6817649456459366,0.8625869958754452,0.4896114731937076,0.8630765664236846,0.8671025036064008,0.8115618671546496,0.9693264937237586,0.7771367939462418,0.3008086650418016,-0.2535475301111355,0.7890187357885529,0.16659913539202956,0.44450615700500323,0.5826120128999629,0.7269340051834771,0.8066820626141905,0.8065485671214928,0.7725193276948829,0.5906222918226045,0.501425561259843,-0.02769506205224088,0.5851031666501438,0.674827063530979,0.8150400319489769,0.8062744636758661,0.7611159923637035,0.31001581091112623,0.39025081245289,0.1942295055370111,0.7974610666525848,0.019419109564717717,0.46875463166044345,0.6899966519430762,0.8909864266932082,0.3251572047504014,0.907050233868973,0.8539827048508936,0.6819229516097408,0.656545127072009,0.6436466153527721,0.8984734907303641,0.8862978611803674,0.5136919136962722,0.8928092796158311,0.8026886580844543,1.0000000000000002,0.8341042968432244,0.6507686560070748,0.9554669135300818,0.7841993589236861,0.8734991932075276,0.6978498702359608,0.765913044288519
Type I signiture cas proteins,0.772520899967206,0.1979181239487913,0.8757999377385032,0.8542311187085823,0.7980941800484339,0.6945647576622326,0.7225441537703047,0.9913806603848374,0.8847534747351766,0.3597818519087198,0.9046480032445264,0.3642911258049231,0.17825857018162178,0.18234535821224732,0.8781596413243495,0.6803021433104985,0.8077585282527004,0.8211932696519895,0.609725692881609,0.6783461455632416,0.5267300306519133,0.5879366407251672,0.4037412940571369,0.3429755373859717,0.5071441994798465,0.4844138524243202,0.9254808972567724,0.9176418143488521,0.9275648747344009,0.8290047066989392,0.6756162722363405,0.3745637494565225,0.5310248891351321,0.6256598198062597,0.40600938283259685,0.8747036555440517,0.8990917122223198,0.9504911185149827,0.45291695177063984,0.9098372772657324,0.8523304679933497,0.9457024854367616,0.4936717337247542,0.8994618100681958,0.5669375645126487,0.9256970857753162,0.899709643280114,0.8244851695414941,0.5558774899941225,0.8341042968432244,0.9999999999999998,0.9433371444335236,0.9518130892066827,0.9329912046036732,0.6707255175554007,0.9377181623792811,0.7723462247101606
Tyrosine biosynthesis prephanate to pretyrosine to tyrosine,0.8626085761620246,0.41521254418555414,0.9595975840860892,0.9641323424653949,0.7021509887130678,0.5266202015073271,0.7088529326565377,0.93989373231802,0.8031846028717139,0.11377092382172305,0.7242718460847845,0.18951688969614863,0.2506882646727797,0.4971336964473035,0.8300211364396501,0.8418815549605825,0.7842431671303147,0.9398555850943068,0.4165728415743857,0.5237621413109833,0.24512788613454456,0.5502059991060503,0.4234586166887706,0.35526302741068067,0.7407499954514848,0.3026786141634129,0.8422961215321324,0.819119920011669,0.8867617086331597,0.7947749649577064,0.8470291825451348,0.4108062864824754,0.7102911008574542,0.5478175526246212,0.6803577644778924,0.9587310775423744,0.9337744295658684,0.8289123026483879,0.48586232583633515,0.8177737801791536,0.7504995468150099,0.8862906215156087,0.26684282766576695,0.9744275620614061,0.36305173201100993,0.8308673655501215,0.9667878157290788,0.6970167658508712,0.29208716972295623,0.6507686560070748,0.9433371444335236,1.0,0.8359382958021114,0.8984650001170325,0.4752044454705622,0.9552799938583469,0.6152626303935457
Universal Cas proteins,0.6764299427412779,-0.0778743055029498,0.697066122842753,0.682922090853606,0.7287624957474845,0.773403260848679,0.5718409455759089,0.9622071054864222,0.9434697981500886,0.6227177121568789,0.9750818246016302,0.5902895424481589,0.23054208646943367,-0.01815548540726914,0.9067844221730873,0.43774169787919326,0.6139125455398549,0.7490347425421123,0.634313554911661,0.8179028678201009,0.705522656430863,0.7111738450225938,0.5386041599392348,0.41829008447655397,0.25503161877031005,0.4839456462590754,0.8116007368267575,0.923717088287541,0.9330022418781712,0.8749158015636397,0.4989308745817798,0.4265811224204466,0.39316937793852136,0.7337500025857615,0.2588994814572637,0.6918247552727662,0.8621372472618407,0.9699026292240148,0.3422798712147226,0.9730581554068274,0.924724299468244,0.8398629210432389,0.5318597286816164,0.829279202077416,0.7910762767628933,0.9680854206050554,0.7287113037973336,0.9290877997596921,0.658941262707476,0.9554669135300818,0.9518130892066826,0.8359382958021114,1.0000000000000002,0.9227497695511562,0.8382652711149825,0.8761222322840849,0.8044400596919893
Vagococcus A lutrae (s),0.6080472360752285,-0.005876230280187509,0.8188301555095847,0.7559343851778072,0.5918977273202581,0.4855396224730691,0.43573929865546857,0.9125185094448198,0.960315758816795,0.38280440322268167,0.8648504150654395,0.28597127507830483,0.005439807335579935,0.19504406097535215,0.9885152434123425,0.6299077174176786,0.6420676495655444,0.8007632979981706,0.3287368600484097,0.8386832526321814,0.5834443856479089,0.5008592656960983,0.38998945968471166,0.16012462448812004,0.48541041588296086,0.16721159370352287,0.820158510310037,0.9755872976500144,0.9985333590221643,0.9697295246922802,0.5347617906538507,0.4322483020248513,0.5290907124845855,0.5126670566939482,0.48112862647912014,0.7925416370950431,0.9776487869582517,0.9587496722645987,0.13378972728140157,0.9649017654135434,0.959260063402576,0.8915502842370782,0.20855487939370487,0.9298814562285074,0.6411104105352587,0.9786048795354928,0.8200686469354189,0.9250005265083286,0.343182377262106,0.7841993589236861,0.932991204603673,0.8984650001170325,0.9227497695511562,1.0,0.7874863258903185,0.9824881272429034,0.7733822827159488
Wohlfahrtiimonadaceae (f),0.19229051112630446,-0.591647148202485,0.3104595494653205,0.22876753050517235,0.3852191396833053,0.5328064449387444,0.07022094976869947,0.6652430905756631,0.8812567092272896,0.8164458850442513,0.8813959118636193,0.5942511972771655,-0.08394699348270751,-0.38458378651067543,0.8497335018002689,0.027473971991961645,0.23457145519366887,0.3843886055888764,0.3601987828514744,0.9831469232501454,0.9277189904809534,0.5011596325639858,0.3998981241123811,0.11227161470592745,-0.15260094049952372,0.18975114709594854,0.5330326951714933,0.8493023996864794,0.8105515512605546,0.8508552948193753,-0.0198990144900243,0.35619675831669545,0.06097830320504788,0.526041917254493,-0.05308640135131275,0.2769324328004476,0.6760934892479321,0.8554853397814126,-0.17187256007001728,0.8922970536549271,0.927629548678179,0.5887997698571367,0.3190824878100022,0.5464422453975645,0.9426735722190657,0.8830421456035948,0.3279882782794895,0.9596612855094178,0.5510672260021827,0.8734991932075276,0.6707255175554007,0.47520444547056223,0.8382652711149825,0.7874863258903184,1.0,0.6591751346809753,0.7661374873372243
Wohlfahrtiimonas chitiniclastica (s),0.6919702930662548,0.17313315879263774,0.9048843479166343,0.8558365598857682,0.6085116622937394,0.439370281874132,0.5144730907039015,0.9161668215431604,0.9071870969223479,0.2259888342663162,0.7909179721121393,0.1796348105771895,0.04557324440180348,0.3571772649072585,0.9495906036714138,0.7583676551047366,0.7096677517521177,0.8670570031805557,0.29780280085092375,0.7254511565937788,0.43007577576948325,0.4715724386268628,0.36674570956351615,0.17483036802563964,0.6373410567998251,0.15184337757082614,0.8373642198004339,0.9322663523584219,0.9742242415560484,0.9267099811176691,0.6642164338233455,0.42457369771677256,0.6299578382406227,0.47677199700946715,0.6064199379981635,0.8835761091071189,0.9898962452438336,0.9115063692985059,0.22354673251749277,0.9100821428918994,0.8905032070507599,0.907531184954878,0.16238112455476467,0.9723370936221437,0.5019087131764769,0.928358160150592,0.9017107858259016,0.8398682165071543,0.2565597318874683,0.6978498702359608,0.9377181623792811,0.9552799938583469,0.876122232284085,0.9824881272429034,0.6591751346809753,0.9999999999999999,0.7107652537212366
Yarrowia ( g),0.3525895692030136,-0.18579854735856832,0.5525322842462984,0.4665444004041736,0.5905681901356523,0.5471571424654714,0.39885779635981444,0.741391608682708,0.7794495405127945,0.5011361855823064,0.8433941160446293,0.34684482705105385,-0.12452066886881306,-0.21104524086279808,0.7668891931453959,0.33650986778388153,0.5824928588680928,0.4415392852653791,0.49416432912493685,0.7586559249296762,0.7349280263140889,0.35541345826955967,0.1901444107874607,0.06080509502469695,0.13573893665714415,0.3730408582690011,0.7585205986953978,0.8384648753870311,0.7739854238945153,0.7261340893565882,0.2226803672978063,0.23636636208101525,0.19125215736237514,0.42718386022985133,0.027820109228525357,0.5349151605422403,0.6721497151376024,0.8521242056592132,0.09701388853484436,0.7952250213061921,0.8013342959082398,0.7732215449466847,0.44891480032940406,0.5957411393406659,0.6460058050694301,0.8185835315505697,0.5731634686633196,0.797905707422926,0.5687680788077119,0.765913044288519,0.7723462247101606,0.6152626303935457,0.8044400596919893,0.7733822827159486,0.7661374873372243,0.7107652537212366,0.762964775756113
