OTU ID	43668_S1353_L003	43688_S1435_L003	43690_S1355_L003	43704_S1427_L003	43707_S2177_L003	43724_S1436_L003	43851_S1983_L006	43868_S1352_L003	43870_S1374_L003	43885_S2263_L003	43886_S1425_L003	43904_S1414_L003	43906_S1423_L003	44030_S1354_L003	44051_S1990_L006	44064_S1370_L003	44066_S1424_L003	44084_S1358_L003	44087_S2176_L003	44100_S1416_L003	54828_S1578_L003	54831_S2150_L003	54849_S2279_L003	54851_S2200_L003	54865_S2166_L003	55011_S2238_L003	55028_S1571_L003	55045_S2052_L003	55046_S1481_L003	55064_S1510_L003	55191_S2075_L006	55225_S2077_L003	55227_S2126_L003	55245_S2272_L003	60771_S2208_L003	60789_S2019_L003	60912_S1797_L003	60914_S1817_L003	60932_S1842_L003	60934_S1808_L003	60948_S1847_L003	60950_S1836_L003	60969_S2186_L003	60971_S2144_L006	61058_S1843_L003	61078_S1852_L003	61128_S1807_L003	61130_S1849_L003	61148_S1850_L003	61150_S1841_L003	61164_S1822_L003	61166_S1801_L003	61184_S1838_L003	61186_S1809_L003	61200_S1828_L003	63612_S1650_L003	63614_S1665_L003	63633_S2228_L003	63634_S1649_L003	63687_S2220_L003	63705_S2198_L003	63720_S1647_L003	63723_S2239_L003	63740_S1687_L003	63742_S1660_L003	63756_S1680_L003	63758_S1686_L003	63776_S1671_L003	63778_S1675_L003	63794_S1695_L003	63828_S1682_L003	63848_S1666_L003	64967_S2293_L003	64980_S1629_L003	64982_S1630_L003	65001_S2182_L006	65002_S1640_L003	65017_S2214_L003	65038_S1691_L003	65053_S2023_L003	65055_S2285_L003	65073_S2129_L003	65074_S1702_L003	65162_S1639_L003	65182_S1653_L003	65196_S1664_L003	65198_S1689_L003	65216_S1643_L003	65218_S1696_L003	65233_S2136_L003	65234_S1645_L003	65252_S1635_L003
UTK.bins.77	0.0	0.0	3.0876945809406143e-05	0.0	7.630042947566525e-06	2.7972239685600874e-05	0.0	0.0	0.0	0.0002651537895804908	0.00014567230896387175	3.9439111098501566e-05	9.08914972386268e-05	0.0	0.0	0.0	0.0005249952187349401	0.0	4.813434497365803e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.127218492194477e-05	0.0005861059183445145	8.050710998181344e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.429394096259969e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011394310458726938	0.0	0.0	0.0	0.0	0.0001576710976749597	3.321884330866259e-05	8.524934903664852e-05	0.00010244532432616705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9093992961853696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.329	9.301797137388539e-05	0.00016489338942539188	0.0010134917650383305	0.000419275525221603	0.00019654715137041584	0.0007819974234734186	0.0006094020478710053	0.00018182687095371196	0.0005217396723851709	0.0006414828383351039	0.0007999440688799201	0.000381960718117356	0.00032896609239223544	0.00024839378808273673	0.0	0.00047845911407366564	0.00013104344971552235	0.0013706598493991291	0.0008470405162900957	0.0001158046094264373	0.0	0.0	0.0	0.00010131247637840956	0.0008507437637727637	0.00031636239899649393	8.266244157291336e-05	0.018338521839455887	0.02935945691337642	0.013795419996883615	0.0	1.8799715209964983e-05	0.0021508863761480336	0.0036666823137250456	0.0	2.4124926050712806e-05	3.42403139876781e-05	0.0	0.0	0.0	4.6275189457455997e-05	0.00018860187213813622	0.0	0.00011321891720753183	4.870794732211539e-05	0.0006092976827187262	0.00014220601828379174	0.0	2.2768798727035944e-05	4.24070328801782e-05	8.538049116347058e-05	0.003384625540717455	8.291712577827453e-05	5.6744027671253476e-05	3.409502145544327e-05	0.00103196535601732	0.0005864980358041479	0.0015199223367787591	0.0026118063913567265	0.0010204724656559885	7.681834102252113e-06	0.00024061888629358126	0.0004553102094671985	9.054373020915164e-05	6.234329542220053e-06	2.3432237281916584e-05	5.946467231687887e-05	5.0224450569866464e-05	0.00011092440325567694	8.728634699357664e-05	4.699706134379536e-05	0.000342688810009409	0.0	0.0	0.0	4.193574892193778e-05	0.0	0.0	0.0	0.00023333753575470727	5.9001637941596263e-05	0.0	0.0	0.0	0.0	0.0	0.00012142169113498141	0.0	2.583008358867891e-05	0.0005983137985672072	0.0014208920705588322	0.0013204590450518188
SHSU.bins.237	7.874820769720621e-05	0.001031581709207849	0.0005056729423867926	0.001054532163435593	0.0009899863039514647	0.004996640472068073	3.464761103620108e-05	1.4148237739862174e-05	0.00011513507597362168	0.0004794990558280324	0.006153389068298054	0.0012876232970513856	0.014257109704026239	0.00041748319997028335	0.0029065701708555157	0.024971753344134803	0.03951782588295669	0.015884390572479788	0.05854065885943912	0.008690761707423658	4.853212402433711e-05	0.0014069523551212637	6.562439767490456e-05	2.978132546563898e-05	3.75120616305997e-05	2.1369383985046062e-05	2.186913670731982e-05	4.983419543356693e-06	3.135543577151901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0097593287333768e-05	4.316338890479477e-05	0.0	0.0	0.0	2.0824071862396312e-05	1.7549228106481052e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.149	8.682475194821979e-05	2.7161406141400618e-05	0.0016456290030275038	0.0003136241988661264	0.00015501740798457906	3.910348817285444e-05	0.0012273661950095982	6.988497883608778e-05	0.0001869532859375437	0.0008934060344436806	8.767876347088408e-05	0.0003344762171628037	7.411876405748339e-05	0.00019093987083922055	5.25895389980136e-05	0.00025520167417576603	0.00015493675601702965	0.000639700283055054	0.00018504434909668872	0.0004972334404745535	0.0	0.0	0.0	0.0015235799703448678	0.0019521638052676068	0.0004225287787948145	0.0	0.002009654620752574	0.0005704267194588603	0.00033763195992372896	0.0	0.0	0.0002125776963585099	0.00011085195046138284	0.0	2.627178223320395e-05	0.0	0.0	0.0	0.0	0.0	5.8681554999454336e-05	0.0	8.129291235527077e-05	0.0002121700914031232	4.062355818053378e-05	0.00021238058263275866	0.00030457832166661897	8.501131138289515e-05	7.916702417580078e-05	0.0002390874644590535	0.0009551291734206239	0.0007584858013816954	0.00043696936757766313	7.956240006085897e-05	0.010125430624913091	0.0073426597001994606	0.013364180081918201	0.011415355710492882	0.001590309034797203	0.00016372344709845326	0.0005989295303391164	0.20919836867470448	0.40468183746165354	0.33208376234849857	0.45665496395904415	0.13712622004217284	0.2494366376623984	0.02256700069679946	0.007600686367431757	0.1242926206198535	0.014464047422472407	0.0	0.0	0.0	1.957184069790158e-05	0.0	3.020061378441168e-05	0.0	0.010276290574653475	0.002368148219436735	0.017797828770201043	0.0034904112384311205	0.0	0.0	0.0006145778830255479	0.008046950472854903	0.0004135540697670575	0.1916106572762912	0.16953083292448343	0.0375178862226219	0.03165353047712576
SHSU_advanced.final.181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001139607172802606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0357608593365642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.195	0.0001109796097081949	0.0005290328585731026	0.004435137547179773	0.0015295898920127855	0.0006109211555982058	0.0007437822321000419	0.0005472426531881958	0.00019141535942198017	0.0004467406619799506	0.0008156810640474358	0.0027966147400076548	0.0038339938844925356	0.0006605932652891756	0.00016187633223361067	4.80143333031624e-05	0.0006379749854355048	0.0011986665144560129	0.0017140521617751256	0.0009573589574836747	0.001615230031478917	0.0	9.186795665832472e-05	1.7616070060234624e-05	0.035504866978571324	0.07205843634168936	6.740209656940582e-05	0.0004226760703083101	0.0022450575700378567	0.0009500663324772656	0.0003168212599284301	0.0	0.0009933253524429947	0.014707250358444746	0.06722743391857956	0.011648409699117747	9.594471815567524e-05	8.754016906225139e-05	5.009732387347607e-05	4.029359475905074e-05	0.0	0.0	0.0061612830498949545	8.323212371854813e-05	0.0009648673966449852	0.0036113350238824804	0.0010014140572418139	0.0009695190837681588	0.0001738002237760444	0.0011254251830781963	0.0002529788313887268	0.00016371532990084827	0.0010061934147701484	0.00026851985632831153	9.067134024740897e-05	5.811247343642723e-05	0.0026315252228396448	0.0021992158092303993	0.0018668443908234768	0.0009725415457269868	9.362800849901507e-06	4.5825924785829074e-05	0.00010936465649594138	1.0566393468688373e-05	4.115338736936544e-05	1.3282448894150764e-05	0.00017368622432647354	0.0010726541398674997	0.0005366708995165344	0.0010603944267191486	0.005883148523359804	0.00048395610294509663	0.00034779771015863205	0.0	0.0	0.0	0.0001250838923704303	0.00017279012282845095	0.0	9.139746030954213e-05	0.002024689310246585	0.0009553567795508221	0.0011889838514532762	0.0	0.0	0.0	0.0	0.0	0.0	1.1006370120306793e-05	0.0005189641252816609	0.00496370159715111	0.006473215111079703
SHSU.bins.353	0.0	2.4128703232373704e-05	0.00012222332507915608	0.0013358826803602894	0.003999561399957224	0.0009726464504366771	3.940933862887709e-06	0.0	4.9208606827108616e-05	0.0002786228131149727	1.5075286067156407e-05	0.0	0.0	0.0	0.0	0.0009473120768609072	0.00012496015565716757	0.0003520830826892151	0.0003212941899732104	0.0001296336805521168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.627012240640417e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.075022822057659e-05	0.0007102472971625405	0.0009911924493146368	0.0006856947095544686	0.010433757630991925	0.0008811179634896764	0.0009900692895906222	0.001393917511269447	0.052394240869474064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.441594459872105e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK_active.final.8	0.00012375452852350004	0.0001129162738456933	3.2043391953315037e-06	6.36780778305675e-06	1.5625431748974778e-05	1.935264563137132e-05	2.3419151996697165e-06	3.5574877317021855e-05	3.563916894451059e-05	5.644526081211698e-06	0.0021030183068736635	8.73152301433992e-06	2.3057254373075758e-05	0.00019439544067343165	0.00021862693763325547	6.134642821531122e-05	2.663604287695365e-05	6.607163238124806e-05	0.0001365374009838984	0.0003787571708306443	0.0009965853826379562	7.967785444790568e-05	0.0004056457474410814	6.24026966895929e-05	5.240093624688932e-05	0.00020149492757555988	0.0005498857435069817	3.2631484831910863e-06	0.0	1.670969999622528e-05	0.0003242023912769649	0.0008702037448714251	0.00012624804316539308	3.2916955918676695e-05	0.00034800737088681074	0.00024072515046257665	6.643370893258827e-05	0.00030958000034499053	0.00019657664370311082	8.42199831214171e-05	0.00011543663965744928	0.00040077991829369963	0.00023461064410663888	3.8623285870144654e-05	0.0008100362553569318	0.00038601542569743474	0.0004572238680253607	0.0005200474311430086	0.000429143147942376	0.00031736163665218036	0.0006862933715042779	0.00021816999666424562	0.00023901788783040423	8.257199443878051e-05	9.450269631666983e-05	0.0	2.032029170518183e-06	2.5605369988893105e-06	1.304372095448941e-05	1.8739463696619706e-06	4.968148518848441e-06	0.0	1.5273869014037383e-06	0.0	0.0	0.0	0.0	2.141682637511534e-06	1.0694055277959923e-05	0.0	2.1710649234903696e-06	3.4539846008855364e-06	0.00047319488516209187	0.0011348461238654434	0.0018887797682898336	0.0008194577479128189	0.0001123966978590951	0.0011658303600604538	0.0012187728374763573	0.001281744496403888	0.0010302844259856769	0.0011483992496969778	0.0017318069167648034	0.0007788989841637009	0.0009280985632521552	0.0007705388533410287	0.0001682748698881679	0.0007122563840444307	7.159439377294474e-05	2.2426393449762857e-05	8.679548820158013e-06	3.0160456313112254e-06
SHSU.bins.191	0.0	0.0	4.1453569114284356e-05	1.8306304101219382e-05	1.0926561628779194e-05	2.7817691720488236e-06	3.702922083247527e-05	0.0	7.881249093429525e-06	1.6226999258217746e-05	1.2072289057778844e-05	1.5688474619290774e-06	3.012975571445768e-06	0.0	0.0	4.4089995904386754e-05	6.265135330207171e-05	0.00010684344885068063	0.00014839209541051362	0.00011073139301348003	0.0	0.0	0.0	5.381896542005985e-05	0.00015064327670688768	8.04529850031864e-06	0.0	6.431172746466431e-05	2.6561064112262674e-05	1.6012467996382782e-05	0.0	1.4980108354611012e-05	4.0326676176553144e-05	8.280153482636899e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011892699394483211	2.8259447310490014e-05	0.0	0.0002800673766457743	0.0006104596713524861	0.000460572851749632	0.00021561536230810778	8.080890144282891e-06	1.2242182278511938e-05	0.0	0.08625389831504383	0.007498550576476551	0.011721233259211487	0.00899919826042672	0.0037491815936321333	0.003804995021972046	0.0004342517918939142	0.00022411228660532397	0.0019878924299454783	0.00022838046667063945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6902687590027557e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.675200568534136e-05	0.0	0.04281591268779994	0.004977907024100637	0.0010090027790932608	0.00194828271401796
SHSU.bins.234	0.009145700151864349	0.004027651307254245	4.502949355545974e-05	0.0004314439259535956	0.0014834296065472214	0.0008304377125386017	0.0005840080100432423	0.0006974352485868463	0.0003075124626636948	0.00014447679791296562	0.0002693457905334229	0.0003549569318876519	0.00021145184010429432	0.0013171045368088805	0.0011521087713429999	0.0007579429015012122	0.0002861992956986386	0.0002611355394114293	0.0003409563273151725	0.00042206616435597476	0.004057478836450608	0.0007497895059585813	0.0009834229650132827	0.0002536816184119479	0.0021203596574166637	0.01945347662776019	0.03608399341705626	4.367226914347145e-05	1.3910944011326951e-05	0.0	0.004288596620047493	0.0025275911660229524	0.0016157169083879249	0.00035312332058299337	0.013373256802640138	0.03431994091732883	0.006823163809179515	0.01647355769709753	0.015351182289185573	0.027812618728432176	0.007975774561779043	0.025160447287390537	0.011942217663923093	0.005986105909795911	0.013768213091051945	0.011841968720586809	0.006706116504334837	0.00614488754062676	0.01143090787521626	0.007928489116712947	0.008141790092382898	0.00990385701969774	0.0051351507385438	0.0007459430965731963	0.0042152596436133595	1.9423497525609466e-05	3.824385585539924e-05	4.569605211868906e-05	0.00013992916096718138	0.01293672602917582	0.02916712804606814	0.023069013479598496	0.00023586280742798717	0.0011285485794005276	0.0004878266059309828	0.00016328437286959133	0.00033708557970014123	0.003192359954031123	0.013402424601615203	2.7522479898911596e-05	0.012357869564501264	0.0027614463806575687	0.04981695501566595	0.01993451066263355	0.0029606991205495463	0.006099053333721815	0.008884538202157176	0.010504937837978744	0.0027749341130097927	0.008817112351061114	0.017002085729288487	0.0040933285771387945	0.0375517018685818	0.008209206779143188	0.00980056619592389	0.019020443379781957	0.03478655704412767	0.0180644608634451	0.0012180886919720111	0.00022214542521086173	2.858693640767296e-05	4.109682451446727e-05
SHSU_advanced.final.227	0.0	1.0289220084106263e-05	2.452695602598377e-05	2.1324229282763275e-05	7.919569231740215e-05	2.5922920148210295e-05	2.1286778179103024e-05	2.8364645468834403e-06	4.72141365503996e-05	9.721095550967122e-05	3.214282080395421e-05	4.1771047636473336e-05	8.022137521491438e-06	4.6498723769116784e-05	0.0	1.3810696849482948e-05	0.0	3.1608233139173365e-05	2.5490194518194122e-05	1.637920733325929e-05	0.0	0.0	0.0	5.970611091906966e-05	0.00010027304108961628	2.6776054993303157e-05	0.0	1.6651391486228804e-06	0.0508945823828406	0.0012896686997086637	0.0	6.647500488625971e-05	0.0020400493206931846	0.0022518581312572076	0.0	0.0	0.00030873407562196064	6.235830592661812e-05	0.0001755432733068842	0.0	0.0	0.0001667220784097756	0.0	2.771566021235353e-05	0.00032723570216407514	0.00013850029334063252	0.00030170058271171906	0.00017306948367607842	0.00033813988505232526	2.2492411345267033e-05	0.0	0.0008767174099263062	0.00029905543477359256	7.52417208018901e-06	6.32932691380675e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.403276213330785e-05	7.306917898682316e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1121239078831469e-05	0.0	0.0002059295876176316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU_early.final.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.759804531750932e-06	0.0	0.0	0.0	9.951570358658576e-06	0.0	0.0	0.0	0.0	2.7614701229594537e-06	0.0	0.0	0.0	2.7607532204903325e-05	0.0	0.0	0.0	0.0	8.3716198747213e-06	0.0	9.91576057797382e-06	0.0	0.0	1.1435549152219188e-05	0.0	0.0	0.0	0.0	2.0996390577826944e-05	0.0	1.1634719768298229e-05	0.0	0.0	3.7995108525950946e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.737829757983443e-06	1.1387037146293484e-05	0.0	0.0	0.0	0.0	2.822498651833901e-07	1.710382978623795e-06	0.0	6.901557265612342e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2670514460570425e-05	0.00010129074320460664	0.0	1.4005678655456333e-05	0.0	0.0	3.581832404027113e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9594071414537425e-05	0.0	0.0	0.0	0.0
SHSU_advanced.final.252	0.00012191003869455065	0.0006991810595735796	0.00014730720817385007	0.00040146560415024366	0.00011814818273428073	0.0002974018328650872	3.921915864514532e-05	1.1681546133908634e-05	5.40123094935652e-05	0.00020017434252887022	0.0003971261734833996	0.00018923030365494472	0.0003881960736258885	0.0	0.0	4.265795571261266e-05	9.541476523055765e-06	0.00019526053703726784	0.0006954765596951898	8.431909086353184e-05	0.0	0.0	1.8061016112271956e-05	0.0	0.0	0.00015805822947531504	0.0	4.3431661093096395e-05	6.472179540011844e-05	8.77901799801682e-05	0.0	0.0	0.0	6.485266378015802e-05	0.0	7.9045796719201e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9023804891325374e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003438694484500052	0.0	3.098712891959632e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.1186524168264314e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003058567434451153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU_active.final.50	0.000353212517244484	0.0008425284525407421	0.15523057915138647	0.04383577563694985	0.09462922214314816	0.05376974786212143	0.0031978640264508098	0.00015738011485900668	0.045498983312442495	0.15650949107053203	0.010044759376278672	0.026624006142089793	0.010788426046150146	0.0005964439713842287	0.012542230422133113	0.003910199223640976	0.004832988551892036	0.015196990547705617	0.012053037500677726	0.07376809600468613	8.707332722021606e-06	0.0001876145040199504	4.5133405278442014e-05	0.0003259340722633363	0.001043177523436774	0.0006925087291417284	1.96181231198593e-05	9.437650975919592e-06	8.438391400270022e-05	0.00020984388995259627	0.00011896952945977555	1.4872344330478584e-06	0.00010809880908482852	3.52310820535634e-05	0.0	7.634031648922464e-05	3.2504756799303265e-05	0.0	0.0	0.0	0.0	0.00011936152033944179	0.0	4.133859328282956e-06	0.0	0.0	1.3499801989139164e-05	0.0	0.0	0.0	0.0	0.00013076443588715578	7.871438099225728e-06	2.0200430510867237e-05	2.0229280930337884e-05	3.047149984300382e-06	1.739907102877055e-05	9.113665419758324e-06	7.259568087783846e-05	0.0	8.507873888519554e-06	6.0912759187733386e-05	9.808594219921427e-07	0.0	0.0	7.759716386825025e-07	0.0	0.0	1.1445867367802898e-05	0.0	0.0	9.168082267785472e-05	4.5018806977312704e-06	0.0	0.0	9.952543440026405e-06	0.0	0.0	0.0	0.0	2.8005484142806907e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.130204953069497e-06	0.0	0.0	2.5824644836825356e-07
CMU.bins.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9772886359475707e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.199324630475679e-06	0.0	0.0	0.0	0.0	0.0	4.005811940422023e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.834859587166074e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015055447698239445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.358	0.00015338937577528283	0.0005798166737951196	0.0028973306574546936	0.012351043742979505	0.0005841557063058459	0.0009894607766410437	0.0022390860084658512	0.00031141240025281885	0.001315011282442167	0.0018155102764182186	0.0016489142542386653	0.0019967345606415315	0.0006391226212170189	0.0011595539443677327	0.00029033606717710755	0.0009594050984803648	0.00022960030445970964	0.0020575728741557492	0.001133038523083496	0.00036999523011742677	1.8906621567757857e-05	0.00048144438729982934	0.00022582634641084287	0.011601894512690378	0.04101535671679494	0.00101632628952849	0.0006815634778717102	0.04396403920455807	0.02503717222056811	0.011743183997347214	0.0	5.1668785570589e-05	7.823996914562381e-05	0.00012239817713439392	0.0	4.972839022710711e-05	7.057903699404508e-05	0.0001817592414909913	0.0002436498445898758	0.0	0.0	0.0011014939876967784	6.710576087310659e-05	0.0008976030364218383	0.00028447003188125723	0.0007176782018569937	0.00020518915423666293	0.00012611346725244842	0.00016426556131771665	4.370650678457785e-05	8.799680132169456e-05	0.00044618319129907007	0.00018800779042758335	5.117251542710415e-05	0.00010541944358082272	0.001023889658709174	0.0007102531644597594	0.0019905591100961837	0.0003576995735982049	1.0452113599748829e-05	6.993553130371511e-05	8.266417246859257e-05	2.271769845766441e-05	0.0	1.606341224387513e-05	4.043768866369824e-05	6.63940967603598e-05	7.963613883160797e-05	9.44411962859024e-05	0.000191917101402686	4.843723529304278e-05	0.0001348543939388878	4.887568020431663e-05	0.00015628901951488227	9.620869366586769e-05	0.0	0.0	0.0	0.0	4.372506970006676e-05	6.080956333815205e-05	0.0	4.878437592315021e-05	0.0	0.0	7.539904064907443e-05	0.0	9.132584036519251e-05	1.9966204590125655e-05	0.0004542568670664899	0.0010771449776813408	0.000691395775949508
SHSU.bins.89	5.4616934935043914e-05	0.00024204911255216408	0.0003394030918734492	0.0003836086630760558	8.722525510513895e-05	1.5373725529565022e-05	1.395310180643465e-05	0.00013737807805427104	2.1778247021472617e-05	0.000254093586678121	0.00016012482382170022	6.069276700166537e-05	0.00012211102315977203	0.0	0.0	0.00010988928471601038	0.000339836677396001	0.00010934837394095913	0.00016754776256335658	4.533097068991835e-05	0.0	0.001951624653886147	0.0004430103318109443	0.013979481810360076	0.01139545753315705	0.001101696705448698	0.0	0.021120807421970818	0.007883292939721757	0.003702018799163714	0.0	6.899089044966133e-05	0.0016715198363076752	0.00533879331118972	0.00012566203754202186	0.0	0.0	0.0	0.0	0.0	0.0	0.0012919727201547355	0.0009079776623859497	0.00010227424554411029	0.0011678190077230206	0.001341594941761756	0.0022127082064996887	0.00011974643638143224	0.0008021426617629438	0.0005602484587833612	0.00018799668136928728	0.0004621708142451276	0.00019474427008459548	0.0	2.502427272866451e-05	0.0005960398013234	0.0005811269645604716	0.0003489855243661722	0.00012952395940805144	0.0	0.0	0.0	7.583468089466976e-06	0.0	4.575723530053671e-06	0.00038396080377750807	0.0011456673813201453	0.0003629544802514704	0.0015150027810457108	0.0053045305095789095	0.00031044428905975703	0.0001920689256100356	0.0	0.00022259761506637123	0.0	1.538950641185188e-05	0.0	0.0	0.00015742953775789442	0.03176090286677714	0.004157240611861628	0.003971860971882284	0.000555856901671786	0.0	0.0	0.0	0.0	0.0	3.791630652456596e-05	0.00042819709583996715	0.000769944744046591	0.004862969534194967
CMU.bins.235	0.0	8.332146497490089e-06	5.517165680673697e-07	8.222966494654194e-07	4.3627325546689475e-07	9.996296343455455e-07	3.0241945413067093e-07	1.531300755379375e-06	0.0	0.0	1.041162849959197e-05	5.637653000592058e-07	0.0	8.3676425985431e-06	0.0	0.0	1.2507651063915677e-06	0.0	0.0	0.0	1.575826680669282e-05	4.1156247462821194e-05	3.5513481153372647e-06	0.0	3.3833569490084687e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.170792490397075e-06	3.4539616936002145e-06	4.90218030751842e-06	1.6832464581564006e-05	0.0	0.0	0.0	0.0	9.321871176502171e-06	1.2468884895078482e-05	1.3947023092234453e-05	0.0	0.0	1.1679210597727689e-05	0.0	1.2142810106671673e-05	6.1119583696267935e-06	0.0	9.496994516460524e-06	0.0	0.0	0.0	4.1984453721538036e-06	2.5933374039990713e-08	0.0	1.0889513499303152e-06	5.132433936005583e-06	0.0	9.861828637396983e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.920499260553956e-07	0.0	0.0	1.3364636898366485e-05	1.8011829845204954e-05	0.0	9.264476093278175e-06	1.5354578731981126e-05	0.0	0.0	2.421170304776145e-05	0.0	0.0	0.0	2.0947864012930207e-05	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.181	0.0	0.0	1.0180917256058452e-06	0.0	4.025313389655023e-07	9.223169917979515e-07	2.790299761314354e-07	0.0	0.0	5.380181811843639e-06	2.401595007232279e-06	0.0	9.989752894672519e-07	3.860241514796035e-06	0.0	8.599042151555348e-07	0.0	0.0	0.0	0.0	9.693001803754373e-06	9.493301721410908e-06	7.645590894167147e-06	0.0	0.0	4.001220746163249e-06	0.0	2.073553434130788e-07	9.785027304562452e-07	0.0	0.0	0.0	0.0	0.0	7.53885215246909e-06	0.0	4.523039084822031e-06	0.0	0.0	2.6758612814517054e-05	0.0	8.304578415116771e-06	1.7201803635069183e-05	6.902711449105838e-06	0.0	2.2996108573571047e-05	7.51399332415407e-06	0.0	0.0	1.1203669675762825e-05	0.0	0.0	4.381240776929126e-06	0.0	0.0	0.0	2.90529797272436e-06	0.0	0.0	7.814564705442573e-07	2.367741247274986e-06	4.238005339236569e-06	9.099101987012489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.069389527073472e-06	0.0	5.011493595594449e-06	0.0	0.0	0.0	0.0	8.547950240746362e-06	0.0	0.0	0.0	1.116957548336338e-05	3.75159908620499e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
