OTU ID	25814_S1330_L003	25832_S1306_L003	25834_S1301_L003	25868_S1303_L003	43274_S1336_L003	43292_S1308_L003	43454_S1325_L003	43472_S1328_L003	45204_S1779_L003	45402_S1754_L003	45420_S1761_L003	54618_S1750_L003	54638_S1762_L003	61272_S1558_L003	61454_S1605_L003	61472_S1559_L003	61634_S1532_L003	61654_S1531_L003	64370_S2000_L003	64388_S1607_L003	64390_S1981_L003	64404_S1980_L003	64406_S2004_L003	64550_S1620_L003	64584_S2010_L003	64586_S1616_L003	64604_S1610_L003	64750_S1991_L003	64764_S1989_L003	64766_S2007_L003	64784_S2008_L003	64786_S1982_L003	64800_S1993_L003
SHSU_advanced.final.136	0.0	0.0	0.0	9.97002397480253e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.906118899140794e-05	0.0	0.0007146320460843683	0.0	0.0	0.000655263867273613	0.0002546758895516911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4436175930695753e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9750916563785476e-05	0.0	3.399282005834767e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4132290431224613e-05	3.6659062082133206e-05	1.3036679725030353e-05	0.0	0.0019205682373624406	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.256	0.0020241064079518766	0.0022500501626794385	0.0016315829423224173	0.0006014403191296899	6.011988072092086e-05	8.400440933286126e-05	2.730173696355218e-05	4.140736325846597e-05	0.00023259653928990574	0.0003104800391959831	5.761246966112702e-05	0.0	0.00010523675620854766	5.7480129750030644e-05	5.252689894325334e-05	5.531658735229144e-05	8.384873420080863e-05	0.0001609486881931213	2.686944010223831e-05	4.797300870493382e-05	8.041109009994024e-05	5.3443510938303815e-05	3.826654126113244e-05	6.123752870837805e-05	7.154477615060516e-05	1.9654766335595078e-05	4.7842788024184664e-05	0.0005470586434108763	0.0002670726165854765	0.00018013065568244828	0.00014566379357546348	0.00020398869356708405	0.0001364391114128495
SHSU.bins.59	0.0	0.0	0.0	8.874358757779739e-05	0.0	3.718501798435382e-05	0.0	0.0	0.0	1.9633667257872883e-05	1.2144046134376451e-05	0.0	8.734440515297052e-05	0.0	0.0	0.0	0.0	3.2383993745068444e-05	0.0	0.00010617769606725654	3.559441676457207e-05	0.0	2.1173622357767544e-05	4.5178573047093535e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.605633113049871e-05	0.0	0.0
CMU.bins.224	0.0	0.0	0.0	0.00017601956486489932	0.0	0.000122925072923272	0.0	0.0	0.00014586981582604043	0.0	1.2043624166342199e-05	0.0	0.0	0.0012616742579101901	2.7128285454227728e-05	3.469102584807071e-05	0.0033654119727077932	0.0020554369262931077	0.0	0.0	0.00014120030749607764	0.00015640954030586858	8.399412935308228e-05	0.00017921993621989313	0.0	8.628350869333992e-05	0.0	0.0	0.0	0.0001129665272923053	0.0	0.0	0.00019965368523330198
UTK.bins.186	0.00032909961999785694	0.0	0.0	0.0008149011614107328	0.0	0.0	0.000610360299185169	0.00031558209051306906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8162269805891384e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.256	0.0017684480701008847	0.0010238816375125036	0.0015838914323162616	0.0013866668746626547	0.0002735741140690937	0.0009531033028068987	9.93888398673159e-05	0.0001224752002707485	6.048150841563144e-05	8.880670402729828e-05	6.242018813076149e-05	0.00019558335170619391	0.00013169142776926746	0.0011508740352605196	0.00046679714060888177	0.00014383844351633217	0.00013081788335891396	0.00011984633567075842	0.0002934455092742371	0.0005894110526568922	0.00019027287924893257	0.00012970318683871627	0.00020025126229877906	0.00045824151033477007	0.00039067575167719894	0.00015204583712445443	0.0003701033073572205	0.0030494907994209636	0.001215310111986543	0.00044497026933450754	0.000946914573242965	0.0009710886645861363	0.0005794729183564056
CMU.bins.171	0.0004715521653684979	0.0004095231350068031	0.0006335109329169289	0.0002335272062556679	0.00023343331961205087	0.0001793945926414344	3.975266994693019e-05	0.00016580061298532948	0.000290290511594203	0.0	1.597841591384172e-05	0.00031291113672517076	0.0	0.00016738786421725984	5.398711891387634e-05	6.903747768771781e-05	0.00020929354536811633	0.0	7.824648447352903e-05	0.00020955347250218377	0.00032783123809923244	0.0005187758273500719	0.00011143598640884284	0.00017832978623866816	0.0002708489364986137	0.00020032838303579186	0.00020898425768789652	0.0003982723244066916	0.0011666131034923238	0.00022481079461151	0.0003635889689246548	0.0007311200486260635	0.0005297654596256907
SHSU.bins.544	0.0017323520788756037	0.0	0.0	0.0	6.12549082814257e-05	0.00010270853586401304	0.00016690308977718437	0.00014238839962413185	0.00010156642405656295	0.00013557517034923827	0.0	0.0	0.0	0.0007906326616203381	0.00010388916790993694	0.00014492828354297483	0.0004027503642766378	0.0005814104785885231	8.213028419922015e-05	0.00021995474113731888	0.00014747284516369725	0.00010890504413859737	0.0004678688520990682	0.00022877718517463162	6.560604188516898e-05	0.000300388004562543	0.00010967879754564211	0.0002090202447944482	0.0004081729711976114	0.00023596937434405002	6.360594156127144e-05	0.0005755574382797498	0.0005560606095342027
UTK_active.final.44	0.024871530953880054	0.03722121272838939	0.03266802985407935	0.017650907496185853	0.05480025878073699	0.06874532400465722	0.03785314994946604	0.03964344875864421	0.038915626554290116	0.0592090176835353	0.0036758086299375475	0.03438366333197237	0.03709041218818596	0.011824147917080495	0.014038319717574277	0.02101338351370159	0.07692783137786235	0.04962261319110789	0.1550584390483775	0.187665175374388	0.10738579006966782	0.140964598300729	0.1882793009656533	0.11045303767032452	0.12893387405213041	0.11603847417362993	0.13233757687378708	0.030759434063554882	0.05145961897610134	0.0207151945034775	0.01877760246091503	0.02709252180189654	0.02045747770876629
SHSU_advanced.final.69	0.0003180915026738643	0.0	0.0015669247287564776	0.00026254790200391315	7.873270951382881e-05	3.667060980473154e-05	0.00012513988983293823	4.7448564545413866e-05	0.00017406161695202095	0.0001742587090357229	6.826347827075867e-05	0.0	0.0	0.00015055148077558315	7.283546853468147e-05	5.1744569264968455e-05	0.0004549189455555239	0.00017245449449781992	0.0	3.1412658877999486e-05	4.21224513371877e-05	9.331912211515504e-05	3.758535818527998e-05	0.00018712519605315538	3.747789536434787e-05	0.0001673088058319557	3.13273921582525e-05	8.955321347628537e-05	0.0	0.0	5.4503095337832975e-05	2.0549439366722667e-05	0.0
CMU.bins.146	0.0	0.0	0.0	0.00011346549247456398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.414417902917092e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.64	0.0010135130536210576	0.0014083099140508458	0.0016339358428160795	0.0009034614189522173	0.00010034424514560449	9.814649427102842e-05	0.0	0.0001684601122311979	0.00016638023664522662	0.00011104564752322347	5.494820250920136e-05	8.967243912175092e-05	9.880178582891015e-05	0.00028781508883487264	0.000170185056576183	1.9784416483657765e-05	0.0012895339259841243	0.0008059038816014793	0.000134541080497498	0.00018015847635942457	4.026354202840453e-05	4.4600438790251976e-05	0.00011975557333526213	0.0001703497164069838	0.00014329595227568064	0.0001476233274989614	0.00023955914003451429	0.0	0.0	6.442522245579183e-05	0.0002083912451151715	0.0001571406404512669	0.0
SHSU.bins.175	0.0	0.0	0.0	0.0	0.0	0.0	8.7553565883116e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000552996913043076	1.981740560130947e-05	0.0	0.00034572024101479194	0.0011730552427850049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.131	0.001101495532233045	0.0008928299455105885	0.00019730842139727993	0.0002545643504225792	7.270344184842757e-05	4.06348561889766e-05	7.428646990082756e-05	4.69445936883206e-05	3.013726720368245e-05	0.0020838373905540403	4.976518915902863e-05	6.497128885447763e-05	3.5792917111638936e-05	5.2133357657048845e-05	8.126979836499794e-05	5.017111322650312e-05	0.00030419696407798705	5.3082682087080316e-05	2.4370081278765526e-05	2.1755301145247625e-05	1.4586271576240777e-05	0.0	4.338384483096466e-05	6.171254869835893e-06	5.191176757901788e-05	2.6739734735625784e-05	2.169624956908159e-05	0.00037212879755319216	0.00024222988225215835	9.335719776232131e-05	3.774692592653604e-05	0.00012808650851890563	4.124922254349078e-05
SHSU.bins.267	0.00042852803582740567	0.0007443173945743094	0.0013817028898950837	8.48880968141249e-05	4.242696357181301e-05	9.485200312065008e-05	0.00010115173986496242	4.931123101723337e-05	0.00031656574264363565	0.00015024546605871516	3.194520483138447e-05	0.0	8.354961892909332e-05	9.126924865716854e-05	9.485196809174913e-05	5.019083122698515e-05	0.000722751394800898	0.0009448002177108378	5.68858639822083e-05	0.00020312944334515128	0.00017024003669794476	3.7715409896403095e-05	3.0380592383000485e-05	0.0002809025940752025	0.00017418927845447584	9.362592207156966e-05	8.862784781503164e-05	0.001230575622594169	0.00084813764794065	0.00043583848955338716	0.00019824919486622472	0.00018271362215210033	0.00014442901442359677
SHSU.bins.238	0.0019908260160421405	0.0015959520025990493	0.0014401650021610194	0.0006067190501752692	7.58094266457561e-05	0.00010592712298788702	0.00043894024941401475	0.00026433079504596327	6.284944751020692e-05	0.00020134614111364313	5.708034183051092e-05	6.774693944635737e-05	4.9762692935799834e-05	0.0004348846888986932	2.3377013529696565e-05	4.48409740962004e-05	0.00024922273165471235	0.00013837603582425584	0.0002541119320523283	0.000635172586652018	3.041881768906683e-05	0.00013478124749797548	0.0002352337761942219	7.721874837130216e-05	8.119425995705761e-05	0.0002974092148147929	0.00018098503469655004	0.0006467107695345816	0.0003788673660858347	0.0003407094918335341	0.0001574379338644715	0.00023743736579172182	8.60228524150452e-05
UTK.bins.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008906723632936781	0.0045914055158973845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.466	0.0	0.0	0.0	0.0	0.0	1.2673181425251906e-05	6.178247991752038e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.421301911278572e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.220	0.0023164901368751462	0.004184491744620469	0.0019917499178890505	0.0005965430881596757	9.173886447770254e-05	0.0002820074984720551	0.0014060467981229275	0.001409813300231226	0.00011408383455650833	0.0001725884495242125	2.8257708005167444e-05	4.09911817409596e-05	3.0109572776344355e-05	0.00013156629689465085	3.5361445288591375e-05	6.330711154763099e-05	0.0005483472736637243	0.00038514074104095024	9.225230348431203e-05	0.0003843191495692569	9.202653578085294e-05	0.00022426606911534247	0.0001642284182874913	0.0001401667270436034	0.00012281921480845445	6.748177428550839e-05	0.00019163800202994186	0.0007043415846424421	0.0003820643666434875	0.0007068024830586511	0.00011907500292281502	0.00026937116791560706	0.0015614778883945362
SHSU.bins.530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4363487584607924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.683952210483086e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002322418603332948	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.84	0.011582794184292231	0.007242603557983905	0.00746927986712961	0.01239010045415676	0.013073180937920535	0.013828380828627205	0.0022263053970278824	0.0020288866246858652	0.012549575501230044	0.021066552838806436	0.6555275413362093	0.0018446569933546573	0.0009033135932918887	0.0012334705521448168	0.0009636271806135557	0.000994855184320628	0.018335902478976252	0.014401338891328858	0.0016913408805422844	0.0025393263667870545	0.002024643747156469	0.003313116630125367	0.003667873408432376	0.0027644806416915746	0.0024564544961604056	0.0031492404333160217	0.0014031048487804065	0.0013695933590375296	0.0026745302665183144	0.002061567550586287	0.001071706226306101	0.0019305499283989458	0.0016916512374463273
SHSU.bins.202	0.00014649626438763708	0.0	0.0	0.0	0.0	0.0	0.00019759836973620617	1.8730574688730145e-05	0.0	1.6050885305705115e-05	0.0	0.0	0.0	0.0003640149344115689	0.0	1.4298507349547036e-05	0.0	5.29490530138572e-05	9.723494313239318e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.064162927629953e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.443	0.0	0.0	0.0	0.0	0.0	8.847766089484197e-05	0.0	0.0	0.000174987356988995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018763129435923282	5.038030761004878e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021917207537979774	0.0	0.0
SHSU.bins.15	0.0	0.00038031167678957836	0.0	0.0	0.0	1.5145306288474397e-05	0.0	2.799529606161186e-05	0.0	0.0	0.0	0.0	0.0	0.00015544801177652713	0.0	0.0	0.0	0.0	7.266513486773416e-05	0.0	4.349240382778456e-05	0.0	0.0	1.8401048611885085e-05	3.869682521357807e-05	0.0010099249644775342	0.0	0.0	0.00018056634149618694	0.00013918329666391555	5.6275701381343364e-05	8.487115564469571e-05	0.0
SHSU.bins.68	0.0007594541153812612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006470040322599173	2.898283741691748e-05	9.88335364161242e-05	0.0019100981791042159	0.01322146224480601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.178	0.00026840816475158557	0.0009324050430953201	0.0	0.0	0.00019930577282661237	9.282890241421893e-05	0.00018101822975834066	8.579461567195009e-05	0.0	0.0002646736225926789	5.456964662970111e-05	0.0	0.0	0.00019055481895302554	6.145914876355255e-05	0.0	0.0005956512429583984	0.00033954308605535033	0.0	0.0	5.331489517538937e-05	0.0	6.34295570631349e-05	0.00015789759666962392	7.115434119889816e-05	0.00016289595620564464	0.0	0.0002266972794284651	0.0002213461686094122	0.0	0.0	0.0003641353742182797	0.0
SHSU.bins.455	0.0	0.0	0.0	0.00017933946552248532	0.0	0.0	0.0	6.945183030613482e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.352	0.0	0.0	0.00046922687844849146	0.0	8.644936652585433e-05	7.247650530752006e-05	0.0	8.93125646743952e-05	0.0	0.0	1.1834842232800475e-05	0.0	0.0	0.0003719410760318228	0.0	3.408963883336896e-05	0.0	0.0	0.00011591077181333807	0.0	0.0	0.00015369822995387272	0.0	0.0	3.0863334182504923e-05	4.239389041000058e-05	0.0	0.0002949910773316159	0.0	0.0	0.0	0.0	0.0
SHSU.bins.426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.600921090403923e-05	0.0	0.0	8.385519714159556e-05	9.015194818630508e-06	0.0	0.0009086867706415208	0.00025614638035745827	0.0	0.0	0.0	0.0	0.00011165086843277081	7.941042832507525e-05	0.0	0.0	0.0	0.0	0.0	7.508132820037562e-05	0.0	4.578307304498642e-05	0.0
SHSU.bins.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5916394486723308e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007735259455111772	0.0009223710454205933	0.0	0.0	0.0	0.0	0.0	0.0	2.20006232787363e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.53	0.038181490718308696	0.023262336580299598	0.03535427741768095	0.04171541826273977	0.0373950285202336	0.023825975319611243	0.007923119589422635	0.011340712784210474	0.017309166691328117	0.015420500490069537	0.014215544474988906	0.023179510942798912	0.041649385457147144	0.05588159142325904	0.01451729970793806	0.025857107632113206	0.005023107548860268	0.003800351082432779	0.10916739228961622	0.08826579341767431	0.11058825887886181	0.17021797209854828	0.09028516005361371	0.12275164741092225	0.14581648196391556	0.16452984606728357	0.13842602534975101	0.06052708186711399	0.06578328147457779	0.09099582781892099	0.06857196168316737	0.06700837945666033	0.06810411166292324
SHSU_active.final.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9629609585972274e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.534	0.0002992956472430239	0.0	0.0	0.00014822036935860147	0.0	0.0	0.0	1.913349457447758e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010817605427593436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039961080616015773	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.71	0.0	0.0	0.0	0.0	0.0	5.0557247653701065e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013924261846383684	0.0	8.508040207990957e-05	0.003353081367678299	0.0008664221747629621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010580593104014215	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.119	0.001444440648865145	0.0014336425125047974	0.0005544420163274796	0.0022481867453073416	0.00040859670178686246	0.0007992951390997949	0.0002087468897213229	0.00039574674778145865	0.0011009235439708863	0.0011982573495537014	0.0003985479431364903	0.0014605679114515014	0.0019110003127413744	0.0004394884298397854	0.00028349399429661114	0.00044308653083187073	0.0004884576992355455	0.0003729090743385106	0.0008217663019594677	0.0006113296197807159	0.0005738290866273924	0.0009080545578881832	0.0010240405140310076	0.0010404826780541394	0.0006564306188058997	0.0014526950769828755	0.0009449882234543279	0.0012199726198146024	0.0008508402984120732	0.0009837605364202435	0.0009015931221305047	0.001039787469155225	0.000811379155743082
SHSU_advanced.final.240	0.0001942089627889664	0.0006746494988261411	0.0	0.00028853460715120384	4.8069809386841034e-05	6.716706945355851e-05	0.00013097724982514536	6.207735639725171e-05	0.0	0.00012767107266089677	0.0	0.0	0.0	6.89387340923871e-05	2.2234609552679677e-05	1.895540046339131e-05	0.0	7.019408446341014e-05	0.0	0.00034521843470009173	3.857640165575081e-05	0.0	0.0	1.6321155655754184e-05	0.00010296858726378451	0.0	2.8690112818405718e-05	0.0003280572859998895	0.0003203135958723005	6.172558452049945e-05	0.0	0.0	0.0
SHSU.bins.101	0.000782803709705115	0.0	0.00042066598825993105	0.00023260124607225925	0.0	2.165859556280038e-05	0.00010558679985904162	3.0026063485764402e-05	0.00019275981769882708	0.00022299680478161856	1.061003962267266e-05	6.926005476901408e-05	0.0002289337035061728	0.0001111494327210559	5.9747862797980545e-05	3.056165974712257e-05	0.00023162642447740737	0.00011317330201421624	0.0	4.6382767913606805e-05	0.0	0.0	1.8499022059940104e-05	9.210066805741271e-05	8.300771973275022e-05	5.700968817230559e-05	0.00011564212105292681	0.0001322309746642178	0.0001291097025206054	4.9759840807306364e-05	8.047725197539462e-05	0.00030342559018053266	0.0001758883862780858
UTK.bins.113	0.012212094031313212	0.0072914141550049945	0.014611982565740063	0.011812122339674323	0.006423210512862233	0.00900143214314168	0.006820444290894707	0.007087293390316456	0.07768440310271504	0.017206076967853947	0.00551522224442589	0.0020259150320061214	0.00232517373717595	0.0054186911076834175	0.6766339863873422	0.5279729529070382	0.018631987599745523	0.016345176956470475	0.0008232252418564242	0.0014132658145498465	0.0009854536335689207	0.00184732223982861	0.0019840791209351466	0.003383564128633865	0.0030856422183359877	0.005442800839092739	0.003551760310937566	0.001450450980234274	0.0022029981842689736	0.001273578569473595	0.0013731812337061066	0.0018490520229786013	0.0022508858481765544
SHSU_advanced.final.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001160741437277604	0.0	0.0	0.0009070841699878407	0.0016250806904759651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001630526496194541	0.0014249449912858304	2.5532420486333658e-05	0.0	0.0010393149239230463	0.0009068074968924225	0.0	0.0	0.0001328939605847097	0.0	0.0	0.0	0.0	4.0603889561581424e-05	9.883605525975398e-05	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.205	0.0016803763915105815	0.0038167257670652264	0.0013892407914766107	0.000960201060190865	9.598154283489081e-05	7.15270749759957e-05	0.00019614257973814966	0.000132213872509236	0.0001060975442375359	0.0003257339047347873	3.065950024064263e-05	0.0	0.00014700938867296588	0.0005506030825537316	7.892639841214293e-05	1.2616150308419461e-05	0.00021035892580267113	0.00018687635240039233	0.0	0.0007275958045241509	7.702595135867024e-05	0.0001990862858463771	0.00010691215190509576	2.1725759541760283e-05	9.137713269753502e-05	0.0001725838853852514	0.00022914331264176253	0.0003275177258584443	0.000532977692967299	0.000246496514091725	9.96654324463877e-05	0.0002755656183275938	0.00036304218680119376
UTK.bins.92	0.0010522540442033555	0.0	0.0	0.0005211087032180854	6.511242478775287e-05	0.0	0.0015523688979275875	0.00045406521124458766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.225323457015725e-05	0.00011576309902894436	6.216653692249255e-05	2.2107639533705667e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.561	0.003189721924597738	0.0015829374033933302	0.0030609022422079	0.0006769925340946193	0.0001691802344915522	0.00045702533958520485	0.0007682833989743417	0.00024760992978735695	0.00046752714867303425	0.0006240753774808556	0.00013896374576585248	0.00020158334298563205	0.0002961413474711549	0.0016983934471838903	0.0003130160937026796	0.0005781788141343908	0.0021910059936828615	0.0019763665829658802	0.0006048955272768337	0.00067499211142686	0.0006788423975792429	0.0002506540125411572	0.0003230521859731531	0.0013211616721340582	0.00046305978272399644	0.0006913682914535504	0.0008077911977969384	0.002694034406238426	0.0020667779605080794	0.0013034486687576385	0.0008198090201230322	0.0010155980275464093	0.0019197313233912374
CMU_early.final.2	0.0005086722763448216	0.0	0.0006833802433800089	0.00012595505494842157	0.00012590453124838052	7.03696045718274e-05	4.288192394275263e-05	1.6259303389487545e-05	0.0	0.00011146538740046496	2.585433177019647e-05	0.00011251433399255657	0.0	0.0	9.706154804729638e-06	4.9648021213715405e-05	0.0	9.192619037169143e-05	0.0	0.0	0.0	5.5961337265180615e-05	3.0052030346413787e-05	0.0	6.742387166032107e-05	0.00015435568692885173	0.0	0.00021481185631271334	0.0004194827431703749	8.083584806244554e-05	6.536841760453318e-05	0.0	0.0
SHSU.bins.72	0.0008296259583229073	0.0003602477180140818	0.001950495309233421	0.0004108564013799709	0.00020534553048795178	0.00024388706516107072	0.0003147252995798417	0.0002254060460835235	0.00017024106679942817	0.0004544901970782971	7.730699539207784e-05	0.00018350661913095148	0.0002695852159044494	0.00014724696010007634	7.915192240760578e-05	0.00012146117696928856	0.000337535817676472	0.0003748205053858945	6.883156513849537e-05	0.0003686780216217013	4.119789068097633e-05	9.127081684923381e-05	9.802767091577327e-05	8.715135816180355e-05	0.00016494882959742973	0.000276923136549595	0.00018383865398224347	0.0	0.0	0.00013184044683991632	5.33067793084682e-05	0.0002411808360406963	0.00011650550390148745
SHSU.bins.52	0.0	0.00026491053383251013	0.0	0.0	0.0	0.0	2.571501196567046e-05	3.900088194085142e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002515513138780957	0.0	3.91994909621907e-05	0.0	8.567309728325082e-05
SHSU.bins.412	0.0	0.0	0.0	0.0	0.0	0.0	0.0011795537984252956	0.00026251298556142404	6.241734949294893e-05	0.0	1.546030807876285e-05	0.0	0.0	5.398677103592175e-05	1.1608129766465322e-05	0.0	0.00013500485506672528	0.0017590342638768974	0.0	0.0	0.0	3.3463619344414385e-05	0.0	2.5562583460833992e-05	0.0	1.846024743674933e-05	4.49351427520148e-05	0.0	0.0	0.0	3.908884495947479e-05	0.0	0.0
UTK.bins.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012404615059681222	0.0010101554035227348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9731713569230705e-05	0.0	0.0002038252703885888	0.0	0.0	0.0	0.0	0.0	0.0	3.440334403267678e-05	0.00021011974513679532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.973845894122782e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7563596089393725e-05	0.0	0.0	0.0	0.0	8.283457833351737e-06	0.0	0.00016056369549184403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26922675379134e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009707717984442003	0.0	0.00027079214661989326	0.00046910409134146046	0.008738460788309498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.353	0.0	0.0	0.0	0.00028647271674279697	0.0	0.0	4.87653919348982e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK_active.final.8	0.06870780329754526	0.07545490939498689	0.08589831802232611	0.04136770319386645	0.20308612136281987	0.26753149341728893	0.24109838967813366	0.2500606590924245	0.46291221848871394	0.4481050889457069	0.0509920307685074	0.08536903820409371	0.10088797595198702	0.008922926824015779	0.08088584837272234	0.1094993076768639	0.523301593447917	0.41967602996483805	0.21060754512499966	0.2239475806133745	0.15470774247347302	0.13997348817205812	0.18057032010722743	0.22497493525482867	0.23172767133753477	0.11849261496580839	0.2265007433032399	0.019488665108934072	0.03603749628602047	0.008603876793773675	0.007355147180539442	0.010043236667965631	0.012671870775001672
