OTU ID	25293_S2193_L003	25295_S2243_L003	25311_S2283_L003	25329_S2222_L003	25330_S1251_L003	25344_S1331_L003	25347_S2253_L003	25365_S2274_L003	25367_S2074_L003	25381_S2133_L003	25382_S1261_L003	25402_S1292_L003	25455_S2155_L003	25474_S1278_L003	25488_S1244_L003	25491_S2210_L003	25510_S1265_L003	25525_S2188_L003	25545_S2117_L003	25546_S1245_L003	25560_S1249_L003	25563_S2204_L003	25581_S2157_L003	25583_S2130_L003	25596_S1296_L003	25599_S2229_L003	25617_S2259_L003	25619_S2124_L003	25633_S2187_L003	25653_S2110_L003	25779_S2096_L003	25797_S2119_L003	45110_S1707_L003	45129_S2271_L003	45541_S2088_L003	45560_S1511_L003	45562_S1579_L003	45757_S2224_L003	45759_S2033_L003	45777_S2209_L003	45779_S2031_L003	45793_S2053_L003	45795_S2178_L003	45831_S2251_L003	45851_S2226_L003	45887_S2093_L003	60519_S2087_L003	60552_S1729_L003	60554_S1727_L003	60574_S1713_L003	64226_S1866_L003	64244_S1796_L003	64246_S1860_L003	64262_S1859_L003	64280_S1855_L003	64296_S1864_L003
SHSU.bins.420	0.00020084645482229565	0.0004948760199066697	0.000317984881066464	0.00011263839149353216	0.00040063097036492645	0.0003832963054623402	8.741407177477662e-05	0.0001970454862085894	0.0002382134912585531	6.946856700813041e-05	0.0002540942592408238	0.0003013320794983031	0.0003323577939275842	1.2000344198478845e-05	0.0001057584561651042	9.663640664620217e-05	0.00018251695485875847	0.00011910771122537152	0.0001233450707182915	4.101971536380584e-05	0.00013789652956499484	0.00011845962135185828	0.00022067000108887244	7.558983181752921e-05	0.0002045422981890643	0.00011304575958104624	9.535330819470764e-05	0.00018444256082171114	0.00012267533850554043	0.0003041080458985704	8.735031712565046e-05	0.00033039273422026655	0.00012373280929925355	0.0003725266323036073	0.00015055517635634367	0.0001601950155805239	3.9482077707864034e-05	0.0001873366461113866	0.00016338450917593544	0.00019980119245406895	0.00016814318445311375	0.00011797988383368845	0.00019298478861926976	0.00026608411548992777	0.00046750533100518756	5.4213320503559786e-05	0.00032124405010212545	9.168915359899103e-05	0.00014788937859270065	9.447973150017089e-05	0.0005691237552025618	0.0006902259291330897	0.0008099162907383802	0.00042781094440720385	9.281659137957786e-05	0.00022544117346910247
UTK.bins.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74979627953608e-05	6.281685228450445e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007906173841006288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003060081987605126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.399	0.0	0.0	0.0	0.0	0.0	4.764797922036439e-06	0.0	0.0	0.0001872560867110328	0.0	0.0	0.0	0.0	0.0	1.1306383400862755e-05	0.0	0.0	1.157592270222441e-06	4.709466263800693e-06	0.0	0.0	1.1512934645441908e-06	0.0	3.7880255899526698e-06	0.0	0.0	4.516324493570662e-06	0.0	0.0	0.0	0.0	3.1537028812053824e-06	1.1023314155777496e-05	0.0	9.779524113757033e-05	0.0003580901401209734	0.0	0.0	7.821057439243098e-06	2.3733631727922513e-06	7.432291080880321e-05	0.0	2.7880432134614e-06	0.0	1.1359062341690674e-05	0.0	0.00010303016399663372	6.126414876819111e-06	2.325071120657964e-06	7.214707345481952e-06	0.0	0.0	0.0	2.4071699498666483e-05	0.0	1.3389641393901839e-05
CMU.bins.70	0.00280619990709514	0.0995089099273101	0.05253771143724123	0.0026352237330788944	0.050489776265220755	0.019597661211529137	0.0021319734432856696	0.021471008497222645	0.04013667358186097	0.011870586931562491	0.007021048555339389	0.02117379858613295	0.0008300818899560541	0.0012202687151241197	0.0021281937283717423	0.00013791689812661783	0.0038006859847026925	0.004371762265202028	0.011453251209589977	0.008005645704841835	0.10135310763045698	0.0034073743950647946	0.030280918266096888	0.0013982228486447536	0.1532878586428506	0.005300278936762791	0.008977777005443987	0.0044420315156122525	0.008578865916449772	0.006928728767365294	0.09766803678613557	0.29614670311154995	0.0026488235568465214	0.0032374302902587523	0.01881388129504281	0.0015744026565652222	0.00024299984589261968	0.00016710124221076968	0.0013077112734431573	0.00027089336265282603	0.0004084091593950666	0.00015154002923507598	0.0007797435156344507	0.0011242543964404305	0.052724853435942964	0.0042070892151025	0.00209750307420114	0.0003066944789371476	2.7934893845269896e-05	0.0003322814160386037	0.06222760010187891	0.0057188875271065925	0.11073438060943996	0.02011233408768039	0.0003973960615370831	0.06531393679937676
CMU.bins.144	0.029760740196317036	0.006725722919195423	0.011818753898020964	0.008665866806846759	0.012536565072657746	0.014991530866916538	0.012391562751587136	0.01659423083855319	0.013017867161735294	0.0009086555009485466	0.020467480744355202	0.008172492856090766	0.019551773701400703	0.020500124214176303	0.01982521271670632	0.014203299628002097	0.024968117928694876	0.023072881399658667	0.024368978190560914	0.01790584710318131	0.008669807086495547	0.03508116291962297	0.01723288542783783	0.023410622465839918	0.003045778573033895	0.02779795433957952	0.011541746150226797	0.024260569531355827	0.017308759813824015	0.023720067780152503	0.00605551480073723	0.0025550635366298757	0.022655541209682644	0.03631595755144901	0.020220973167528907	0.019529095461229364	0.0037887941800411754	0.030039569790487556	0.02485967539615914	0.03207686057766909	0.032878012781459263	0.015128020927067805	0.019464209886504564	0.02564990763728441	0.016700525323794735	0.0270436852395788	0.024103776256032744	0.01782495758779471	0.0008797917321381445	0.012550166339591655	0.03163870750962241	0.012413899624702986	0.017554331267141916	0.014091264462687344	0.0013821034183567422	0.02117796720468992
SHSU_active.final.30	0.0	0.0	0.0	0.0	0.0	0.00020964842016998585	0.0	2.8087215034147736e-05	0.0	1.8683335187958542e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.00015373237724666946	0.0	0.0	0.0	0.0	0.0	3.145466443145894e-05	0.0	1.3883708877079194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.307	0.018929855397007048	0.0030477484914947063	0.005497106382802302	0.005147947397160045	0.0018312065645438192	0.0030674892635395297	0.008712752176895879	0.00897158237206998	0.002607104032662135	0.0002101619796060743	0.005359593994916107	0.001564045012630891	0.018908545809920324	0.021846182899934324	0.021420594337687875	0.01858872766057629	0.020229314321816544	0.017951194088964312	0.012375688065391605	0.016877065269618255	0.005318992526050478	0.019207196408485578	0.010915074537759362	0.026918200086150604	0.001701693984933882	0.06006078721555883	0.032014747321415085	0.036501890267428	0.03552515151300995	0.046575565714113705	0.005047350433911886	0.0027554018846161106	0.026483600569240658	0.030458014559461656	0.01657280849813398	0.010882260699779104	0.0029114563309751117	0.04434787154858442	0.027960255570292688	0.04623746362539348	0.03805316553408328	0.023681779754980446	0.03157958468319115	0.03443405982814102	0.025474100222024575	0.030956985997761255	0.009451270531962503	0.009552456458615063	0.0005921560243246372	0.010881864560310817	0.01129904511061826	0.0021074616362872197	0.0007759048044082984	0.0045639264737401325	0.0003573770323190119	0.009965114037398266
CMU.bins.248	2.2309079646390892e-05	0.000492098850187786	0.009525542529744977	0.00011200618165353152	0.0013943405968592317	0.0021561292932132034	0.011419574231852758	0.004046158116805348	0.0025359738263143615	0.5253326139912281	0.15806748574855095	0.005829788138031614	0.006297726437504274	6.264830037454127e-05	0.004380121304905276	0.012276011492637517	0.01703555558676438	0.0030675775860869252	0.0016903094357652512	0.007566455775894245	0.0020796941409927856	0.0017315835466732874	0.022272316137812984	0.0015702586300221728	0.0007542548933221289	0.0007256061871725859	0.0005755108080371845	0.036215360343826046	0.004364423748753204	0.0037422163342522297	0.0	3.080049700327929e-05	0.0	0.0	0.0	0.00015205541580508	0.009996708419640095	0.00010866643094675858	0.0	6.181158747824042e-05	0.0	0.0	0.0	0.0	0.0	0.0003301931639732746	0.002459698817942362	0.008556163202188707	6.433852503731222e-05	0.001561910593356573	0.0	0.0	0.00014094005623119948	0.002546863564366985	0.00021535684960577055	0.0013512837406726914
CMU_advanced.final.13	0.0	0.0	0.001082419573830089	0.0	0.0	0.0	0.0	0.0	0.00011129695993231877	1.0410665448033532e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.44011720868611e-05	8.747205632607951e-06	0.0	0.0	1.7106984473164754e-05	0.0	0.0	0.0	0.0	0.0	0.0001220804674494408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053702781882279636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005461916405790229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.162	0.0	0.0	0.0	0.0	1.3369466011047229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6234633319119967e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.264173412153563e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.927342443736389e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.886347822043933e-05	0.0	0.0	0.0	0.0
CMU.bins.249	0.036489537692896507	0.007177145773500595	0.01602374657331756	0.007198851178118341	0.004705634951919477	0.004217938899846768	0.012989157263720156	0.009696931321302081	0.005979581133627388	0.0002458331514204388	0.006930692652053353	0.0018096597774296906	0.036918259771483476	0.03749826424590272	0.04036251571058452	0.02427698710866383	0.03343250122650657	0.02913225976723571	0.022239494523448828	0.03752609892900521	0.015818439508728032	0.0484822985069149	0.03155338144536659	0.037613569928395	0.0011647963896873586	0.03617044234543013	0.005426872189855602	0.020417334556085253	0.014189649207782032	0.01693164298782685	0.0037575603763537182	0.0011167005100714933	0.03963586836883995	0.03236548290561088	0.025341759703471453	0.019295169467682935	0.0038383972771614625	0.0444302315644603	0.022310257252979745	0.03975800451869512	0.024047048497169474	0.03276520851031454	0.03170483270176518	0.04641124972487414	0.02632679969808115	0.030737087955157106	0.009452199531818202	0.009860507537901372	0.0007147644148673616	0.008534921870815327	0.016941602666475625	0.0047946328550486595	0.0012077963247902207	0.008969141931005902	0.0005759173726580748	0.015861337651212833
CMU.bins.62	0.003106802429279348	0.0023640622607001617	0.0036928357930472713	0.022117031402632745	0.0033743381503968327	0.004090830017932569	0.0009863612900261917	0.002135781850514493	0.001034093392284149	8.614894853270665e-05	0.001681997861170394	0.0010628269803980963	0.004641438716938232	0.0044279859662716215	0.0039755308474237	0.055566525071301	0.00424742664764198	0.003034001384050109	0.0031137678132455407	0.003326719161801378	0.0041871777758521805	0.004996867546113969	0.006819310560731749	0.0026802247098702318	0.0019036886831455017	0.0030921119714789115	0.0007974904339954229	0.006522144760987498	0.002781956648626078	0.002053882634610171	0.0029209567038829985	0.0022858317065304282	0.01077195119783102	0.007953607673625773	0.01815581435467835	0.08549127764145809	0.0022876966671875414	0.007524545850446508	0.00664730937332353	0.007044767028761218	0.005753126836678961	0.009822168654107519	0.007990972185045672	0.004198566613253235	0.002425835554328222	0.0031256354055762318	0.008075209145701989	0.006488912270118835	0.0005767906055098334	0.01023289464617064	0.0040687501797364665	0.03811433884772731	0.00638168578773383	0.017382458804316606	0.005026962157921523	0.0072786980577343036
SHSU.bins.123	0.0	0.0	0.0014870727388149594	3.0985811158126395e-05	0.0	0.0	1.2023418244112661e-05	0.0	0.0	6.309972089875566e-05	0.00035337881285157474	4.5510396006684655e-05	0.0	2.310833760528002e-05	0.00018328732134220707	0.0	0.00011182870072291466	1.0425385632429956e-05	8.482788673942483e-06	2.632971674036263e-05	4.4256510232189884e-05	1.2442391616817888e-05	4.249306598659311e-05	0.0	4.688983958485612e-05	6.780362814576515e-05	3.48638083711049e-05	5.919498021672404e-05	3.937141502720917e-05	0.00020914339279297213	0.0	0.0	0.0	0.0	2.7523555505752103e-05	0.0010866832700204732	0.043868317453220444	0.0	0.0	4.274947410627109e-06	1.556648326383833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00020966530396373975	0.0	7.147398054387086e-05	0.0	2.461346325588578e-05	0.0	7.587716787612592e-05	5.416099247556217e-06	0.00012058852255362696
SHSU_advanced.final.206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.786859437322485e-06	7.088947022670268e-06	1.5487911252411578e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.8298854709766545e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.430618800835083e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.31	0.028463920100612827	0.006013429091296652	0.025487274093103297	0.05590664185117502	0.007636113435149052	0.008077858850634584	0.09841714199817306	0.06523760843395456	0.10777567961807409	0.0013593227502104544	0.06662529242300866	0.033266488776461545	0.008336109593606615	0.014918592517203854	0.01875276129926855	0.011275967941285056	0.01650193463103251	0.00959282358192466	0.007573328816112249	0.015566871481582192	0.005112834871551329	0.020074772381767275	0.007219282717081426	0.011112788797059505	0.0017047802849065573	0.06402342769162095	0.2808822863111348	0.10620002668367448	0.07308775076868086	0.07539897658637128	0.012459533590006587	0.0043139055799824196	0.007421253758409404	0.021027957791939896	0.002556246068347102	0.003335070707991736	0.001453125415638659	0.03033739884789768	0.010770125604867486	0.05601101927794561	0.02062817899996226	0.006793153369161367	0.009077862346229376	0.01850961829500502	0.008481537735187387	0.013390710594383225	0.011350355236983373	0.014923195840938111	0.000490939442131877	0.023557299883329174	0.051202382969706826	0.009450537714291345	0.0018547657452015812	0.018894536961271833	0.00150905834759982	0.08629184498323994
SHSU.bins.380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.339035484291656e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.815912900379658e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001269138561631403	0.0	0.0	0.0	0.0
UTK.bins.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6967760476483776e-05	0.0	0.0	0.0	0.0	0.0	9.328623565897627e-06	0.0	0.0	0.0	3.0926199047581314e-06	0.0	0.0	0.0	0.0	1.0398701531491684e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.122638172392323e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.285920350454181e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.6456856235672238e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU_advanced.final.124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6625992604649114e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.340	0.004861045358740967	0.0016095142370785307	0.0021165035398977698	0.00173798656015123	0.0012819164051753615	0.002104887400504202	0.0028959106587959633	0.004110464112304506	0.0012834873145404616	0.00010964716631536408	0.004135586150401757	0.0015422348068768593	0.0013295369756924872	0.0005019366528211819	0.0009407030061564159	0.00017054811348734097	0.0011683954030722544	0.0009608357582866991	0.0005166127692413871	0.0003040523508102282	0.0002190295116582155	0.0007526266768217326	0.0005958561839466026	0.0003589412611452187	0.0006033612646580807	0.03220848086944959	0.23318005222231325	0.04003805532457323	0.07854010008002407	0.06085064917454781	0.005152022830467537	0.002058523165546454	0.002434817492650164	0.007383815468941767	0.0004540551388524791	0.0004780529068114286	0.00037627075815556356	0.014266256749992186	0.006127620944136996	0.02250881089678452	0.015130643200453979	0.002298706685017418	0.008755880298480062	0.011159112972089467	0.006311821923849154	0.004405977853636179	0.007449667842865443	0.0043994025323199825	0.00012320823449645603	0.015103262001812758	0.0014614248849668628	0.000487256915269249	0.0008290390542974325	0.0009835134020896746	9.679493629595859e-05	0.0032094743341159067
SHSU.bins.201	1.3152155970617801e-05	0.0	6.452780436277822e-05	1.5238280143503676e-05	0.0	0.0	0.0	0.0	6.6349049921095376e-06	3.723755433315359e-06	8.912077324111756e-06	5.59529877616795e-06	3.4971234099968124e-05	0.0	1.001526789831283e-05	3.050471631473013e-05	0.0	1.2304836746442158e-05	2.0858386739348156e-06	0.0	0.00021764546196368774	3.0594710057790016e-06	3.134599441614908e-05	0.0	0.0	0.0	0.0	4.366654535710167e-05	6.45404878482395e-06	2.0570610340447278e-05	3.308810691120275e-05	4.1903594120586616e-06	1.9529056732749753e-05	0.0	3.6094890728997994e-06	0.0	9.34733245733968e-06	0.0	1.8474532037559275e-05	1.0511702550786259e-05	9.186371335976738e-06	0.0	1.481801419748276e-05	1.3262121778372916e-05	1.0061931617511021e-05	1.2834922486702058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.51	1.471526808597413e-05	0.0	0.00010428425674742592	0.00014776049260484836	0.0	0.0	8.600321174613179e-05	0.0	0.00012867308148299168	0.0	2.1604374785701424e-05	2.7127907156963137e-05	0.0	0.0	4.85574149003425e-05	0.0	0.0	4.4743498714252493e-05	4.045144767649621e-05	9.416794476545339e-05	0.0	4.9444483477282965e-06	0.0	0.0	0.0	2.9780563577765435e-05	6.373039874259422e-05	0.0002822801647350751	6.258286209549664e-05	9.973329725724695e-05	0.0	0.0	4.734172207963521e-05	6.787303973416721e-06	4.37500660352684e-06	0.0	0.0	0.0	5.598174314402426e-06	1.0192858594744222e-05	0.0002746549799431561	0.0	3.5921361327068204e-05	0.0	0.0	0.0	0.0	0.00013155527385974898	0.0	1.549247295031949e-05	0.0	5.868646422579082e-05	0.0	2.584512068274937e-05	6.456864487288372e-06	0.00011500887697276912
CMU_early.final.61	0.03839717083367818	0.003587859236822536	0.014956256401885042	0.0065534529414554045	0.008862136344458912	0.010370800524381314	0.008967610182070285	0.009350088345577968	0.00544021488549348	0.00039745466163779077	0.008907319323938718	0.0030885154148210933	0.06751569860935897	0.07830461171952216	0.04001289057449749	0.03085626615701503	0.06576557454421948	0.05731503047687304	0.04893239835072602	0.04380357891343072	0.02402737169694282	0.06494972099977592	0.04924771693821535	0.035310966177647944	0.0019278158829318893	0.03302115396708219	0.0063062628965330205	0.016926870486754668	0.015529892038503197	0.015929579166096008	0.0069155432724371324	0.0017403743481473042	0.039665233363927126	0.06282793146355263	0.038810332482918417	0.0368248229840731	0.006574710618304519	0.06841334918749402	0.038782670178096806	0.05747656607589551	0.03953615774975528	0.031973208618839115	0.04306933638709903	0.03784619151383591	0.028767719060830567	0.02847629851714046	0.028652839549440392	0.01648990424417815	0.0009298977282732686	0.020797690248430218	0.021409598314786282	0.006454425104869821	0.002979994554624666	0.007956107225851886	0.000842172093987773	0.017384208809748287
UTK.bins.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0146073672420497e-06	0.0	0.00021795401750126096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010507979300012803	0.0	3.310436098050155e-05	0.00047484192689763004	2.904564385585843e-05	1.4970678867455598e-05	0.0	0.0	0.0002834909244122478	0.0008589676915084293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03114634619179576	0.0	0.0	0.0	8.448934228731039e-05	0.0	0.0	0.0	0.0	0.00016665324228823245	0.0	0.0	4.011316390591121e-05	0.0003215512274582259	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.821780522152437e-05	0.0	0.0	0.00011340024636873927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.707058010533861e-05
SHSU.bins.549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.166562418349081e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.485716967747821e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0735428471271237e-05	0.0	0.0	0.0	3.979656966763254e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.48	3.0264399233486636e-05	9.103347578522744e-05	0.00014623502348446737	2.072004975618016e-05	0.0	0.00012625880203515272	0.0	0.0	3.6086963220458337e-05	1.519000303095984e-05	4.8472361762828325e-05	4.564880204319933e-05	0.0	0.0	0.0	0.0	0.0	5.57712063832208e-06	0.0	0.0	5.918815493664151e-05	8.320161743768139e-06	0.0	9.12510801222257e-06	3.762598366687459e-05	3.340836001360019e-05	1.3987939334294021e-05	0.0	1.755163778314741e-05	0.00013985307511985823	4.499119451951975e-05	7.976904928959363e-05	0.0	6.091296211997463e-05	7.3619453328435824e-06	0.0	0.0	0.0	2.19804742344586e-05	5.717266711779306e-06	1.2491068816579884e-05	0.0	2.4626098652002655e-05	1.8033010338907287e-05	5.472641055339929e-05	0.0	4.136545357482819e-05	0.0	0.00012322069049549526	0.0	3.664203311579564e-05	0.000592519882086939	3.4763361470017776e-05	0.00021745154257168757	3.2595424508101796e-05	3.225471335781243e-05
SHSU_active.final.52	4.0710848004425576e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7655029121032828e-06	3.449641249365055e-06	0.0	0.0	0.0	0.0	5.620646540713787e-06	0.0	0.0	0.0	2.7747920234487604e-05	0.0	0.0	0.0	0.0	0.00010473655523186864	0.00017983402535806284	0.0	0.0	0.0	0.0	0.0	2.1837438620528686e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.6795126172048315e-06	0.0
SHSU_advanced.final.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4870419313872385e-05	0.0006742590608558228	0.0	0.0	0.0	3.3132477818466184e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.829153015070533e-05	0.0	0.0	0.0	0.0	0.0	3.8452529991411066e-05	0.0	0.0
UTK.bins.176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.71539350785169e-06	0.0	0.0	0.0	3.115945602099557e-05	0.0	0.0	8.522440667743953e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025779524503367126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.214928034653874e-05	0.0011530074967615305	6.100948529409436e-05	0.0	0.0	4.945705250481439e-05	0.0	0.0	0.0	0.0
CMU.bins.8	0.02235475964976204	0.004778757816275019	0.007361056182141457	0.0028607700759977384	0.014693621913098092	0.03674640477150473	0.0033128462672610487	0.006240029563254091	0.006487556278959902	0.0007039373631454837	0.012635514459524601	0.002489319456739478	0.0022910379134767024	0.011478575320287563	0.003642936917965837	0.00041758121266137574	0.009110844244182584	0.009865881598489041	0.0166077744038179	0.004697196540084725	0.0037029256827309756	0.0067030070935708425	0.012055599698441107	0.008832293043919293	0.003553476968538936	0.007076794350189089	0.007678195238922161	0.016509407598063634	0.01902049559762391	0.026107645355397675	0.02091638631172539	0.005714360816382787	0.01873253686600912	0.015142025809546737	0.015170807625186522	0.016930378532923025	0.0033542854052666256	0.013212389546846635	0.017822644000948202	0.007145443014881353	0.019461779830332475	0.007079077029982392	0.013793455045542625	0.010477811034846914	0.005745669707770052	0.02075751002166378	0.023380369368397366	0.014061691619203811	0.0012022541072653316	0.008161074920275914	0.01704805365809655	0.0011362193656498161	0.001949876862903282	0.0012092601255224104	5.990083379768985e-05	0.00498680911914179
SHSU.bins.499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45627597592765e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002349080063623922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.471901834573464e-05	0.0	1.2048936250691633e-05	0.0002709162024034341	0.0
SHSU.bins.190	0.0	0.0	3.1326985030925836e-05	2.2193611383251923e-05	0.0	0.0	2.5835360524537906e-05	0.0	0.0007923943707145415	0.0	0.0	1.629842029989651e-05	5.093353940695163e-05	1.6551365136027535e-05	0.0	0.0	4.576996620301515e-05	7.467187952978288e-05	9.417485527827585e-05	1.8858679949031444e-05	0.0	3.267686899366681e-05	3.0435692287902073e-05	3.9096221767900464e-05	0.0	3.067226568489239e-05	3.495969333912227e-05	0.0	1.8799868625490113e-05	0.00017975892802052717	4.819086841423128e-05	0.0	5.6885800482891806e-05	3.2622488817513214e-05	0.00010776864023375797	0.0004519380875318869	1.3613822209648192e-05	0.0	0.00011771838261125271	2.4495462622891406e-05	4.905786713450033e-05	6.508910108110085e-05	6.474465360150652e-05	1.931547822077404e-05	0.0	0.0	0.00035445834494304867	0.0	0.0	1.8615750537104556e-05	7.84958938213527e-05	0.00010577647080216574	3.723565193015059e-05	0.0	0.0	3.4548593596612234e-05
UTK.bins.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.296868397435182e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013374072606728985	0.0	0.0	0.0	4.8683601339089954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04726863187429131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
