OTU ID	43741_S2050_L003	43743_S2060_L003	43760_S1400_L003	43777_S2152_L003	43778_S1426_L003	43796_S1403_L003	43798_S1402_L003	43813_S2027_L003	43832_S1421_L003	43920_S1386_L003	43923_S2252_L003	43941_S2089_L003	43942_S1432_L003	43956_S1429_L003	43958_S1405_L003	43976_S1434_L003	43978_S1428_L003	43992_S1415_L003	43995_S2056_L003	44103_S2045_L003	44121_S2207_L003	44122_S1410_L003	44136_S1411_L003	44138_S1379_L003	44157_S2105_L003	44159_S2113_L003	44172_S1413_L003	44175_S2028_L003	44193_S1997_L006	54887_S2265_L003	54900_S1470_L003	54923_S2055_L006	54939_S2245_L003	54959_S2281_L003	54973_S2092_L003	54975_S2147_L003	55067_S2079_L003	55081_S2037_L003	55082_S1569_L003	55101_S2018_L003	55102_S1506_L003	55116_S1480_L003	55119_S2071_L006	55136_S1468_L003	55139_S2149_L003	55152_S1471_L003	55154_S1499_L003	55173_S2230_L003	55247_S2156_L003	55261_S2103_L003	55263_S2051_L003	55281_S2047_L003	55316_S1580_L003	55352_S1573_L003	55355_S2015_L003	60825_S2044_L003	60826_S1877_L003	60842_S1832_L003	60860_S1831_L003	60862_S1827_L003	60984_S1815_L003	61004_S1818_L003	61020_S1873_L003	61022_S1876_L003	61040_S1874_L003	61092_S1871_L003	61202_S1878_L003	61220_S1851_L003	61222_S1824_L003	61237_S2054_L003	61239_S2048_L003	61256_S1834_L003	65090_S1706_L003	65109_S2188_L006
SHSU.bins.52	8.924010622958766e-05	4.940108233831079e-05	0.00012132479687140735	1.79119134871723e-05	0.001026873519303579	0.0005056776675009054	0.0017097070599683992	0.00033317827474887914	0.0012560339740778695	6.51183046388514e-05	3.668142687119864e-05	9.39344978876253e-05	0.00016551707762427103	9.280061790433064e-05	0.001155900032966186	0.0026356774812269813	0.00029935330903830225	0.03915211926956581	0.00783642716274692	4.077199845477595e-06	0.001049825245355303	0.0003391367886889135	0.0009008775696314399	0.0	0.0015759946057183314	0.00045098226119614983	0.0005169409375853391	0.000208190581340139	2.341878124255516e-05	0.0003089679864273292	0.00023931719753849463	0.002835887254460657	0.0002780117698140351	0.0003178435413772892	0.0012708797313520288	0.0009218700988119426	0.0010717222460336255	0.0003573386143253857	0.0005035147397061821	0.002417990238041708	0.0011656291056277737	0.22446449962529602	0.0007713455697579171	0.0007242287966234361	0.00020709681720572156	0.00016923053822519152	5.4754081777737236e-05	0.0001303252263979502	0.0003353532304718713	0.0006565108140452934	0.119079523945031	0.0012372666516908448	0.02193921729803933	0.0008796554985480697	0.0023574309137271514	4.887830380175447e-05	0.0	0.0	0.0	7.350070412400256e-06	0.0	0.0	9.77261044045409e-06	5.165162388726654e-05	5.028324019652808e-05	6.157461178255555e-06	4.6017862176590684e-05	0.00016563301722934986	8.51411950086947e-05	3.4643753186237114e-05	2.1651854403067922e-05	2.9587348483679403e-05	3.947274064525125e-05	0.0
SHSU.bins.412	0.00011325786348642364	0.0004884186753823916	0.0019919894844462206	0.0004433689187896761	0.00028489627535559415	0.00021145983640981461	0.00039279147675145605	1.444512224077762e-05	4.089142241167796e-05	8.704000491351283e-05	0.00018409179411094377	0.00015935957338133094	0.0001757675880964439	6.211501721052e-05	0.00014214845635170654	0.0010161906599860378	0.0001824219389446168	8.884076549255951e-05	0.0009742908502340724	6.205531764815626e-06	1.0364981473184539e-05	0.0	0.0	0.00024122447851896017	4.1356495653449296e-05	0.0002553131250159048	3.90516658610888e-05	1.9287185344894052e-05	3.2052731119921636e-06	0.001122590187350239	0.18963800767011108	0.03816699669539074	0.0338240624106575	0.04082177317689013	0.01756062481498189	0.02767000696283212	0.006248531734465808	0.01292165321892264	0.004459439200301878	0.011555802748076686	0.002090760027564481	0.0006795604496898152	0.0005740526519154045	0.00047036753172279727	0.0036190475239328873	0.010804884440568832	0.00019451091592373432	0.002037112443696392	0.00033440729038591843	0.00014492439985552388	7.51674185531358e-05	0.00017535892567237192	2.126074447437312e-05	1.2992248569343459e-05	1.1450025580973374e-05	0.0	0.00012246833327620682	0.00023630137769742893	0.0	0.0002443106803274819	0.0003649144309360844	0.00011699925315179346	0.0001637165438735655	0.0008240928503368685	0.0043622991495043464	0.0003479382334970121	0.0	0.0	7.49125644069638e-06	8.857946093111755e-07	0.0	7.375964875516756e-06	3.936132065472073e-05	0.0
UTK.bins.77	0.0002973269341437885	0.0006523699667671423	0.00012064094694540696	9.002098726808781e-06	0.0015997091300719722	0.00019927694719278945	0.0004607331631084063	0.0006193868389600568	0.00017626446039565487	0.0012694396633524765	0.001255464650651449	0.002242930188337547	0.0006696343708456022	0.008809431902489239	0.0013060979502438432	0.0012590857521776768	0.0006602982875912818	1.1830330052838814e-05	7.34778115259872e-05	9.765172229908281e-05	4.9381732725814966e-05	3.9583250506501444e-05	7.696180594860116e-05	0.0	0.0003076147030410828	5.7618311875204125e-05	2.3921165590220098e-05	0.0002628003438224685	2.9450924759568784e-05	0.0003088224564808241	1.7402438456858664e-05	0.00015931835620575468	5.951493424165853e-05	7.963029034505637e-05	0.00011305082168439028	0.0001351439251660757	0.000468727707605098	0.00011487912039849347	1.1738880894901e-05	0.00011274534778548472	0.0	0.0	7.653392692147272e-05	0.0010443798258600564	6.9125419107796685e-06	0.0	0.00016722518350948093	0.0	0.0	0.0	0.0	7.67259156079617e-05	0.0	7.234923717047235e-06	2.158071221022945e-05	0.0	0.0	0.0	0.0	4.489583757314031e-05	0.0	0.0	0.0	0.0	0.0	0.00019432436923861254	0.0	0.0	0.0	2.7129754410696937e-06	0.0	0.0	0.0	0.0
SHSU.bins.329	0.0013111387772976428	0.001300558735029131	0.0013938034491761107	0.00010923889028039823	0.0014520055272953809	0.0003730596760240515	0.0016483778542301444	0.0004858994890120363	0.00014820099874053924	0.009998095861760977	0.01528330952988741	0.0060623081090484966	0.019775740910936875	0.026127233779150057	0.01724565798381288	0.0011864915664661871	0.07442092733063342	0.0010571580983215105	0.0013449856279326615	9.848042626767564e-05	0.0001884134122457284	0.0001613787127569229	0.0004274300330373068	0.001475312868623389	0.0008653937834961468	0.0005533660891974639	0.0009911753487610478	0.0015539016860873147	3.150518025453555e-05	0.005012224157570657	0.00031709762298896946	0.00035429006932453835	6.179869140442302e-05	0.00025555380110737336	0.0020458398114481828	0.000252998372229912	0.012410955849164022	0.0085021024339116	0.005634633289557778	0.0018292446018247617	5.2678222331517244e-05	6.703452384735722e-05	0.000245990962246601	0.0022571624881393094	9.489869996058325e-05	4.8737178008580266e-05	0.001153091579427315	1.1888203671422772e-05	0.004488100007811207	0.02079859654413152	0.035104112319111404	0.032385154587946836	0.1676713164225451	0.13734725601880124	0.016698884388885452	0.005067579394156326	0.0023406482714930263	0.002505541623838372	0.0012514580260288193	0.0017594051184035785	0.0018379446003172737	0.0005366696997833736	0.002845896745842264	3.937573762706055e-05	0.0008049850130560969	0.0014645407986511238	1.2756733831251918e-05	0.0	0.0	0.0	9.43197086872564e-06	0.0	3.0091399442562055e-05	0.0
SHSU.bins.237	0.019051915857789974	0.004155170914458918	0.005239809432998651	0.0002961358223240899	0.024691980464169726	0.024371478433684073	0.0223861740945579	4.0902109176429096e-05	0.013824486815335057	0.00043255890381159456	0.0006413004704694935	0.0035370490970039613	0.022508981036839067	0.01224815108373605	0.055372541369647414	0.05747319168771261	0.006346021919657671	0.008781057461715343	0.07797503161938546	0.00018272403307491463	0.05497662890165778	0.006285652680902223	0.02604161901283225	0.010928629026805584	0.03663555083453328	0.06366511875716138	0.02004914300908565	0.002191016098381087	4.7787338251610486e-05	0.0	0.0	7.651504837510522e-06	8.384326597555066e-07	2.003238008680491e-06	2.4884894571983256e-05	5.949616746946862e-06	3.582389822403715e-05	0.0	0.0	6.948948247170404e-05	8.802020063018746e-06	0.010738322417266343	3.877062150628552e-06	3.738053008400203e-07	4.5647955221748195e-06	2.275393713957832e-06	0.0	0.0	0.0	0.0	4.864922935539781e-06	0.0	0.0	0.0	0.0	0.00047318013680395105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.166210693358673e-07	4.990637401420953e-06	1.4918149714425212e-06	0.0	0.0
SHSU.bins.149	0.00045028162483222103	0.0012690926462787689	0.0003372972335009652	0.07425363700114562	0.011915116223985122	0.00023214755508024805	0.0	0.0	0.0	0.0009109608907448823	0.0001718054485084006	0.00024248180036105614	0.0002845031131051664	1.9900903261628768e-05	1.7641018029292173e-05	8.569895313211501e-05	0.0002840172816490968	0.0	3.804350179008745e-06	0.00012551698524301306	0.000213672268524968	0.00020289511545792092	8.069090123683375e-05	0.0	6.408235896790235e-05	1.5342253700496195e-05	1.6720158509453348e-05	9.254908725953903e-05	2.0912031858832804e-05	0.00013591020004115285	0.0	0.0	0.0	0.0	0.0	0.0	0.00010939355511330999	0.00048178205458680945	1.6410209057205456e-05	5.691510383397701e-05	0.0	0.0	2.931224565090159e-06	5.934867683488551e-06	0.0	1.3380070022242584e-05	0.0	0.0	0.0	3.5660920503792616e-05	4.72021456720242e-05	1.7876357636496264e-05	0.00020580431651185123	6.630277290550552e-05	2.5140423079957807e-06	0.00013912280082097145	0.0006345438651620824	0.0004985362039219443	0.0005256610989292237	0.00011854971471615699	0.00018381128002623937	0.00011131943921243057	0.004631342260914888	0.0	0.003721162274503597	0.001527686137397487	7.739804284170578e-05	8.250256854411058e-05	0.00011760526691849436	0.00018141143286709344	0.0001628735904648764	0.00042370562668303025	0.004606415108505387	0.001245312541397925
SHSU_advanced.final.181	0.0	0.0	0.0	8.808786797097603e-05	9.1401501718202e-06	0.0	0.0	0.0	0.0	0.0	1.520601355755273e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.231439691200616e-06	0.0	0.0	0.0	0.0	0.000312492865131629	0.004565832906967094	0.07771671327106158	0.030193742151922803	0.03388606614683612	0.022375016312574287	0.01336569953292869	8.254656895008871e-05	0.0	0.0007296727691499276	5.432633411443708e-05	0.01893864159046603	0.0008573074131492328	0.015706955420484586	0.00786968870191753	0.00547585130580832	0.010123646286693183	0.002742153037650003	0.014443273600803374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8122949120351587e-05	9.234701430025955e-05	0.0	0.0	3.921742926698597e-06	2.731150072424768e-05	8.16402820195361e-06	0.0	0.0
SHSU.bins.195	0.003478606078520707	0.006895207934851185	0.008501696080028919	0.0008561194387122976	0.004613418586724888	0.0038787055507218	0.0001851246073211469	0.00034821214812174364	0.0004795410482821802	0.021577613176173165	0.01033924229943898	0.013679973148699412	0.03987611883682761	0.025366358960313057	0.018800057162619458	0.0017695017517139248	0.0022257306210931773	0.0001333769933372788	0.00027439680569867287	0.0392669555118158	0.0013535778006109782	0.01908007604973814	0.0009045148699125773	0.0012572807880391458	0.002552766961349834	0.00046108037099901953	0.0016232354436241032	0.0026967956287546374	0.0014259878494246947	0.033422991714136735	0.0009328651853063928	3.080928733244256e-05	3.0721621189545e-05	3.0651442132819744e-05	0.00036873873811106605	0.0	0.0009096859088351932	0.0005009607023328678	2.4970945522033752e-05	0.00011591873744168856	0.0	4.760647928320311e-06	6.244500564731775e-06	0.00010174823200431381	2.9408717383620637e-06	4.8864118037253025e-06	4.4465177638170605e-06	0.0	0.025757010340410745	0.015836447891473985	0.0027306969025150526	0.011245266287567168	0.002592052026330629	0.007882313345417	0.006244428771478072	0.002159329467952646	0.10094033445814347	0.11097310648867874	0.07380247963768304	0.07723286958729454	0.018572091940316414	0.0073939356192712505	0.06923182895175281	0.0007046876975327006	0.0006860193662502342	0.03222663077445626	0.0	3.2282107256052476e-05	3.253752691412088e-05	3.4626263182104268e-06	2.8133161625697343e-05	4.08468580038839e-05	0.0037697098796161273	0.00044215577469858443
SHSU.bins.353	0.0011692467230426905	0.0008165343080757243	0.0012574012639362322	2.3648438401353924e-05	0.00029053033546150547	0.0012992309165005076	0.0016529129546544701	5.494189532626916e-05	6.048393356719725e-05	7.882277256148948e-05	6.303027344057388e-05	0.0009045566759550994	7.337523337990905e-05	9.643016704014117e-06	2.9383716380085298e-05	0.002916371725978719	0.0	8.447618178374867e-05	7.097109147392763e-05	0.0009567223637410364	0.00041394223902416395	0.0010691556545055795	0.0009079640701791761	0.008716204223822013	0.003053849135989306	0.0036407023289280298	0.0008540628281824465	0.0003127848069415243	3.483205443663242e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0231159531489934e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.292177107378823e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026870413431812065	0.006297765115549296	0.02724873760299145	0.04803091734959241	0.0388252373432855	0.02177022520532342	0.0	0.0
UTK_active.final.8	0.0001645649469453637	1.0912898098461705e-05	1.6693118193632674e-05	3.257782915459955e-06	1.0498920197362902e-05	2.757402622786145e-05	3.541767831384799e-05	1.2243537746849938e-05	2.5673441514157968e-06	2.8104453044354457e-05	4.075519541313928e-06	4.468013375176492e-05	9.084074418442898e-06	9.670054697576416e-06	5.23841110258805e-06	1.9575300147048483e-05	1.4056261607071864e-05	6.547868564060086e-06	4.51873459384508e-06	2.4485024072038423e-05	0.00012982641087589715	6.755154685270723e-05	0.0002475946591373092	0.00020445921179290718	0.000349531652554318	8.883823226574444e-05	7.943953192272186e-05	2.8318682101603216e-05	7.374051687109081e-06	6.647176156583263e-06	5.779156447984351e-05	1.6032682611843845e-05	7.2468910164894745e-06	4.4073850190982126e-05	1.042858907784891e-05	9.349952973712697e-06	3.7971035716952195e-05	7.947944510092923e-06	1.9491731504605092e-05	3.38013193380597e-05	1.5369527348448432e-05	1.8580263452262188e-05	2.901376962390842e-06	2.741402592862222e-06	9.564906027655001e-06	1.4303324230783959e-05	1.4461882979430653e-06	2.8243746219373078e-06	0.00025194671289313804	8.895047377360915e-05	1.5290672654353422e-05	0.0003078813626307354	2.8989324465729942e-05	1.0010996438699683e-05	6.718795754118077e-06	0.0004131182921323408	1.8052661008867392e-05	0.0001785163386973325	3.468721594970804e-05	0.00010353766285263742	0.00010916391438210718	0.0007106993272854291	0.0	8.731157873825502e-05	0.0002974948719989123	3.122561616022762e-05	1.767921099439093e-05	2.099891771992884e-05	8.466016898039685e-05	4.4296640467191595e-05	3.398588892371888e-05	4.845136332906688e-05	0.0009174619620258254	0.0013558951450740222
SHSU.bins.191	1.971227764489376e-05	3.0008597271439132e-05	4.798975480701424e-05	0.00040767675176745947	6.288020118204718e-05	0.0	0.0	0.0	0.0	3.703114059944559e-05	1.4645497758169261e-05	2.5195452115647504e-05	5.223016540589638e-06	1.5444253322749539e-06	7.529755866167395e-06	1.688264167703691e-05	3.0306934840568628e-05	0.0	0.0	5.344428797450696e-06	4.910887576600821e-05	2.3618755158567094e-05	2.2960963774719476e-05	0.0	1.7275205678096302e-05	1.0914275786936964e-05	0.0	2.9789105899182238e-05	8.925921805585958e-06	1.364960098258167e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.309821448535994e-07	0.0	1.4008820487839407e-05	0.0	0.0	0.0	4.1704687771632665e-07	5.629314817408964e-07	0.0	1.8275326127965606e-05	0.0	0.0	0.0	0.0	7.326322896977838e-06	0.0	7.883425951112652e-06	1.4389907630591366e-06	8.584590685837202e-06	0.00011876413923747476	0.0	0.0	0.0	5.953040338980068e-06	0.0	0.0	7.123624663188113e-06	0.0	0.00015272215022452598	3.2416256890812e-05	0.0	0.0	0.0	4.316777820044411e-06	7.515642698570808e-06	6.739792815627354e-06	0.0	0.0
SHSU.bins.234	0.0025964854629104833	0.0002675382043507471	0.0021220175703758424	1.4138105859340544e-05	0.00023316243438308072	0.005013131977814028	0.000223970680955772	0.0015484886474049766	3.3823155994808574e-05	0.0009150671619202228	0.00022956259783630018	0.0005674158476455796	9.710928447317894e-05	8.897557881506595e-05	0.00034900782014727705	0.000990305705080901	0.00011640038618407973	4.8061388840229566e-05	0.00014032416291425223	3.6319528623520766e-05	0.002235436170708672	0.00013057161559358504	0.00039283121036306346	0.010389685074798543	0.0005692460575862604	0.000512741389990519	0.0012708301907331846	0.00011957979353844713	6.427868419725712e-06	0.0	0.00023747407717237314	0.0003590746689102738	1.9838586413905775e-05	0.00010585912045871191	0.00012168832257712092	0.00023697447398875752	8.228624289032606e-05	0.0001316342231657069	2.323352183360084e-05	0.0003582062311929399	4.16538244951323e-05	0.0001258885206150313	1.1357931027173345e-05	4.717225620158393e-06	0.0003873958831272656	7.178564621468622e-05	0.0	0.00022538245377067017	0.002204922600350292	0.0011511393194220895	0.0002321413092067619	0.0019021901869528486	0.00013271210550837726	3.7682453651312193e-06	1.0116104629789719e-05	0.03707172288343861	0.0006795214626927088	0.00306476690771528	0.030369740204905397	0.004509916059837979	0.0054102379347529764	0.01836520557051824	0.000293496383162864	0.030564457158063555	0.010254196000790677	0.0018479363339049515	0.0005510039063248728	0.0014280270209777763	0.00052899193111959	0.002398190766686818	0.000801016303925784	0.0007271517398520278	0.018824297400141788	0.0066812478221047215
