OTU ID	25237_S2128_L003	25238_S1254_L003	25257_S2039_L003	25259_S2215_L003	25439_S2295_L003	25453_S2144_L003	25473_S2258_L003	25706_S1262_L003	25727_S2076_L003	25741_S2063_L003	45075_S1891_L003	45507_S2219_L003	45707_S2218_L003	45721_S2160_L003	45849_S2108_L003	54509_S2061_L003	54528_S1905_L003	55391_S2092_L006	55427_S2122_L003	55441_S2116_L003	55461_S2026_L003	55462_S1886_L003	55479_S2297_L003	55515_S2105_L006	55569_S2264_L003	55590_S1890_L003	55593_S1952_L003	60371_S2038_L003	60387_S2032_L003	60431_S2069_L003	60445_S2068_L003	60483_S2287_L003	60501_S2191_L003	60516_S1722_L003	60536_S1731_L003	61869_S2035_L003	61884_S1896_L003	61921_S2267_L003	61923_S2174_L003	61940_S1999_L003	61957_S2205_L003	61978_S1930_L003	61992_S1893_L003	62012_S1995_L003	62028_S1937_L003	62030_S1901_L003	62048_S1615_L003	62063_S1904_L003	63598_S2231_L003	64080_S1883_L003	64082_S1895_L003	64101_S2167_L003	64116_S1612_L003	64118_S1945_L003	64136_S1614_L003	64138_S1998_L003	64152_S1929_L003	64155_S2280_L003	64190_S1863_L003	64208_S1857_L003	64210_S1865_L003
CMU_early.final.2	0.002851597767099943	0.008142582744618838	0.012742184053669146	0.14003988141186136	0.18427378561625302	0.13302901161824104	0.08833366965709896	0.020331449831185615	0.012572112135068732	0.02255562422302407	0.019017462826783228	0.1331758841690736	0.06861691366332202	0.04801583827090907	0.08192628195698129	0.04819991834349672	0.027792950279904426	0.07548891684462539	0.07670378350154068	0.08652670778882048	0.05921083175382588	0.16526744409979952	0.12230339068712208	0.16385761316520256	0.04915274844908539	0.15075326556408514	0.0007628033537007674	0.17617994822771516	0.10517780266726744	0.06805378690126142	0.06906878064059913	0.14670197565124454	0.04422227359021876	0.12138303370964568	0.09786197867132207	0.27912639552427926	0.15459210460856068	0.2900065393588011	0.2218297000502432	0.03656589876242987	0.31189944245397694	0.0046979550755639286	0.024634939633419676	0.04250933385687611	0.00554557022073263	0.02323712829894281	0.003761078057376052	0.18332862571742303	0.20235806779033294	0.0026398579669488598	0.005849920798535661	0.0047014223472694565	0.010550596669726965	0.007484366620243683	0.018083501631231305	0.0068652397063863144	0.009330956866945827	0.00919349947745914	0.002415021635546738	0.0021914079831437446	0.0035791753910577365
SHSU.bins.72	7.706472500334149e-06	0.0	0.0	0.0	0.0	0.0	6.357852555565403e-05	0.0	1.3014691104620358e-05	7.378136316929533e-06	0.0	0.0	3.7034553579909714e-05	4.7635107252902394e-05	1.2804869305871192e-05	0.0	0.0	2.5956373353479945e-05	6.068935859482499e-05	2.4775611661884956e-05	0.0	0.0003792139011890582	0.00017315300220929666	0.0	0.0	0.0	0.0	2.541862507259575e-05	1.622108695361418e-05	1.1654659900471636e-05	0.0	5.6339795968192335e-05	1.0524061140460854e-05	5.5175936230868784e-05	6.0108914681644216e-05	4.287078916901132e-05	4.699607640100473e-05	4.0433408304826524e-05	3.287858793606466e-05	0.0	9.651230147632307e-05	3.5473122121323e-05	2.6803643777215606e-05	2.6232000380032017e-05	0.0	0.0	0.0	0.00010633083511612528	5.774950395408871e-05	2.2780504537121108e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.059635769258097e-06	0.0	3.0289052002671142e-05	0.0
SHSU.bins.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39261203539401e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.412	0.00023451715262209476	0.00018672003707508064	0.0004175093706948428	0.0	0.0	3.9244374527329694e-05	0.00016317349089417914	0.00011402345344501972	0.00013002936105429072	0.00010279487203295682	0.00033162635235149934	0.0001744114868819956	4.4438325896181485e-05	0.0	4.5382961084067324e-05	7.122522050758652e-05	0.00014805844747268828	3.489442316389828e-05	8.900481727049747e-05	1.8167502685193232e-05	0.00018586241411531332	5.561413884002119e-05	0.00012696991628566932	0.00013608778771303907	4.6753306842827444e-05	6.232081016621015e-05	0.0	2.1301730412983058e-05	4.0441738870669564e-05	0.0002692038784058854	0.00011223257104093465	0.00013254563993077704	5.787825877248028e-05	8.091904014104854e-05	8.815357033095488e-05	3.143636199096152e-05	2.5846006770497892e-05	0.0	0.0	8.195498843271758e-06	1.4154123749950254e-05	0.00023410608359694912	0.00015723702042560068	7.694177198093467e-05	0.00019578611718304233	0.000154392055342038	0.00013056832587811381	9.356452802162382e-05	2.1173333583475518e-05	2.6727238590674547e-05	0.00011469251644430185	2.6967346535140042e-05	3.4664958629265235e-05	0.00012934939071942978	0.00013688011234733896	1.9642396298793084e-05	2.6955122281988275e-05	7.963089547393278e-05	0.00032091745787714266	0.00017768315241691946	0.00021673598523661326
UTK.bins.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028638811364831395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.136091991253393e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047656686318089535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009884248400868405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.642456001559913e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024925686178860326	0.0	0.0	0.0	9.05467582099289e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012581113328777373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023199127349360504
SHSU.bins.195	0.0	0.0	0.0	0.0	0.0	0.0	0.0004859846230965466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003695843553228618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010543913457808609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.353	0.0	0.0	5.671402543532603e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.557298332993231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK_active.final.8	3.5923047806286288e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9565847605198406e-05	0.0	0.0	0.0	2.6831007191211173e-05	0.00011503510357553415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5854528147047578e-05	0.0	0.0	0.00017146530613480372	0.00043585506996443596	0.0	0.0	0.0	0.0	6.946420714748487e-06	0.0	0.0	0.0	0.0	2.0743296344621227e-05	0.0	5.533418672906318e-06	0.0	0.0	0.0	0.0	0.0	4.774516098004662e-05	0.0	1.1601823046548248e-05	1.6648693862894936e-05	0.0	0.0	0.0	0.0	2.29629113763496e-05
SHSU.bins.191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.601424245747671e-05
SHSU.bins.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9297877741703164e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08986741230974e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU_advanced.final.227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.375808467950383e-06	0.0	0.0	0.01210551016513683	0.0	0.0	0.0	0.0	0.0	0.0	8.437830931782328e-05	0.0	3.1198454830638926e-05	9.92345681611048e-06	0.0	0.0	0.0	0.00013736639134688178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.78823999589085e-05
CMU_early.final.5	0.0005728078331295029	0.0057355715245036775	0.0003807151220902424	0.0022116021119300017	0.06303635618360388	0.08537083462103982	0.07670596101857574	0.008253528525521154	0.0011488915209590092	0.0013565048546765987	0.006717336819500072	0.15215516621244615	0.004662025569468325	0.00834768239480364	0.020822100497379595	0.6176860044019393	0.015700822852887077	0.011974233085710898	0.016498415055007133	0.015919689852962	0.015850038792596798	0.014142836773860423	0.010957461405447826	0.011535851110785197	0.005236481958331853	0.034942828971807255	0.00093170855987695	0.0003698418292564018	0.0004154600500366373	0.006490484273871544	0.009208039085402723	0.21986481353374554	0.009947714132768558	0.00770640828017179	0.005761981982522259	0.0008508058644334444	0.0006951076207219228	0.0004239274136805616	0.0005663228022467504	0.00023017629368387468	0.00028911185446650834	0.0020721304743997675	0.0015556745031489983	0.0015126739372450576	0.0015809017927758799	0.017417603474516128	0.0025669713121634773	0.004730080005526787	0.0012542088383858325	0.0017810930728849753	0.0009858880975170208	0.0014803660000078272	0.014192268710566384	0.004919558407693153	0.0096738358726332	0.015045556164973373	0.009167215816636227	0.0010420475407720185	0.00025751988644345407	0.0002948846408189532	0.0003873661057410982
SHSU_advanced.final.252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.813920376670676e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU_active.final.50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.752871238142811e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.880631150695673e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.106	0.004875985430769708	0.005317984886316424	0.006256984362174401	0.03528500895393834	0.04860830639496485	0.03883191555331749	0.07992864064123541	0.011120369360712208	0.01275002212282895	0.008320399402222135	0.010639957546186787	0.018268592341312836	0.04768852259603027	0.040110851897042735	0.018445732440615054	0.005206334537102943	0.02923691145030932	0.008133169237439335	0.002181036268255336	0.013355674973995474	0.0024933412527573507	0.0033423616918724515	0.0029296780757722286	0.0014604927608165609	0.001956849863342232	0.016520011513898657	0.001958113551248986	0.004565053731417155	0.17297738083282488	0.016311909661887426	0.018037064167290163	0.014500034616565583	0.031123707415396915	0.013048038379061643	0.016934535826657274	0.003373748962430214	0.003985017118797744	0.002831922991388987	0.0020181763643716518	0.00024627143533997625	0.002430431885351547	0.032214849375364264	0.015039547997197233	0.017536626591099884	0.04946298813005745	0.01951358941128086	0.03503146126009543	0.008518399730313075	0.003976561670532977	0.0033255085025264332	0.018493969201684564	0.006077678468374869	0.015201829083275864	0.06351178526334232	0.017407608570262034	0.004943309068534744	0.010587719253087328	0.00789105175148777	0.010578259907778598	0.006507278356056003	0.0023550834309175876
SHSU.bins.358	6.678803220305894e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6918762836029553e-05	1.278850922923805e-05	0.0	0.00010993743891125729	9.726039101813612e-06	0.0	1.479643535344393e-05	1.2471023088874747e-05	1.9442984294507406e-05	4.998898453253121e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.098000836143645e-06	3.7487930514922633e-06	5.050254656897096e-06	0.0	8.137800539901393e-06	6.0804420811534704e-06	0.0	9.261032186438715e-05	0.0	1.3576366404726416e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.871511643537055e-05	1.0287717251065632e-05	0.0	0.0	5.264717237494482e-06	1.5061381906673803e-05	0.0	2.0484866417163575e-05	8.153323675681424e-06	4.3140136891477615e-05	0.0	0.0	9.382072466741013e-06	0.00010836714954390708	6.99999030729846e-05	4.2692538122121364e-05
SHSU.bins.89	0.0	0.0	0.0	0.0	0.00010185978368735713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008394702723844582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.235	3.58739058120232e-05	3.772969045028587e-05	0.00015014822349819428	0.003156366358774687	0.0003973875268066638	0.0014776122069000877	0.0007654147103783571	0.0014476935167749953	0.0006815687531096988	0.0004062244061056878	0.00018148609108819923	0.0018020671445247972	0.028611450357771757	0.005933540280626788	0.011608313277288939	0.0012057430085927274	4.8615968737272564e-05	0.00026665444417771844	0.00034420918546345703	0.0024975193691383576	0.00028480224033616163	0.000584360055930053	0.0008060342033851709	0.0004170629316980207	0.0013441320192461314	0.004556527865924168	0.0	0.016490838642177503	0.01136603236888743	0.0013151656502349042	0.026324820244157443	0.0013218689003922897	0.007012874093598305	0.10660885407418497	0.053009413238922304	0.0018373762072343125	0.0002300841068590603	0.0001947093762834663	0.0001794390423968219	6.637914683004913e-05	0.0007684027621369733	0.00011388177607243547	7.744465513496787e-05	0.00034527927132722283	6.696630851420811e-05	0.00011439017654888269	0.0002629541019772436	0.00786496017429135	0.001325591923496106	8.55665694807088e-05	6.695118624947833e-05	5.6081043635327936e-05	0.0004458129437896305	0.0007271326302588627	0.0005453385491925364	4.299805189789858e-05	0.00018881893801480753	0.00011240898361088919	0.00028100097067824416	0.046441378404277305	0.1985076373193114
CMU.bins.181	7.361753140577234e-05	4.641548224457982e-05	0.001295006098928841	0.0016428070031122353	0.0	0.00022193753601638166	0.05275909382249047	0.0005181698302114528	0.00024190455335754488	0.0007845803208159133	0.0005470024224387471	0.0005354434355276549	0.01173680691612196	0.0022999098087742344	0.0028073762670600775	6.713297047842312e-05	1.4951975764514059e-05	0.00019221186742796533	0.0004374315940261971	0.0021649239199800856	0.0003378540129477474	0.002740754731340252	0.0011796524513069417	0.002033978166897429	0.0004595568030613759	0.01963600542221054	0.00036851318256379936	0.2773721044408165	0.004309909519071279	0.0004379980235154943	0.0015452059143314758	0.0004415435665191279	0.01010163013482282	0.02507098319972129	0.018766172456867576	0.0028318008487836846	0.0003375745100634675	0.0006507331709998103	0.00043825017912387854	0.00011752477209265268	0.0009605446551675778	1.0507406405597144e-05	4.3666932895336e-05	0.0011888285078625294	2.4714811070381376e-05	0.0008107622755395453	0.00047468523772538	0.007552738647523474	0.0024889005808427164	2.564146585104828e-05	1.544327482824014e-05	3.540354982556622e-05	0.00044809082350242386	0.0003427623884053704	0.0005916292533682126	5.950878878678868e-05	0.0007513034308387304	6.373223637758204e-05	5.555741001972336e-05	0.0022250177798178034	0.010987531744608573
CMU.bins.252	0.001654406106862001	0.0035174715216639775	0.009062772193205074	0.04462443038265475	0.004041572081151011	0.0042811862302552985	0.011624908638851074	0.046042841353089135	0.03563899354812242	0.03144355585731087	0.007629217523496484	0.006135105427998157	0.035926986682192	0.02154110501878656	0.024541672586229385	0.004616182632897226	0.009806424157276708	0.005586375506520019	0.004029138234501766	0.006269273926611225	0.007137906705918009	0.013867344700348394	0.0048055172163748595	0.0009089307011453278	0.005169728397106394	0.016788389506001637	0.0	0.009493841521112118	0.004957318597043092	0.012395826703360133	0.038396250356117545	0.012876688107311511	0.06014727780276406	0.03927330308153231	0.03676590265002574	0.008923450578146308	0.0011508381343077506	0.0014741956475737678	0.002630090274849649	0.00011859844620312784	0.0027415273578765284	0.0027797246363984976	0.0013127332870407809	0.0019699282787317895	0.001266791693556472	0.0012955919609123792	0.0034083271144788214	0.018400351577528378	0.00414822473472595	0.012663134963316919	0.0023193740236439474	0.0021313611680854145	0.010679193653512803	0.004549999377067094	0.002559822730910089	0.0021646628921136537	0.00396073171693878	0.006584395125755623	0.0015310064761154874	0.005785386427492623	0.01097748774575616
SHSU.bins.49	1.3965102369691746e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.179215018872825e-06	5.348046186823039e-06	0.0	0.0	0.0	6.905664326603394e-05	0.0	0.0	0.0	3.1357486843202148e-06	0.0	0.0	4.593131760323726e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.167960957488513e-06	0.0	0.0	0.0	0.0	2.9046653994067715e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6512461040229278e-06	0.0	0.0	4.283301459939508e-06	0.0	0.0	0.0	0.0	0.0	0.0	8.782015130953739e-05	2.6780516940165256e-05
CMU_advanced.final.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.805815556189517e-06	0.00027198194286338597	6.092654845535855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012741567598920304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011440123936197722	0.0	1.6770844499957324e-05	0.0	9.386339694656701e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.264	6.955706787979731e-06	4.040958369535541e-05	0.00010487804251864096	0.0	0.0	0.0	0.0	0.0	1.0068701307297414e-05	4.37614998941342e-05	0.0	2.4534756714367548e-05	0.0	0.0	1.4309174341804678e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6185918482960423e-06	0.0	1.0333924555588255e-05	0.0	6.059671580645475e-06	0.0	0.0	2.8821880965613035e-06	0.0	0.0	0.0	0.0	0.0	8.35330774798321e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.0954782314510195e-06	0.0	0.0	6.907826098361782e-06	0.0	0.0	0.0	3.124376590819504e-05	3.811080564561179e-05
SHSU.bins.420	0.0003096642438493039	0.000484349544292555	0.0006507186984685147	0.00015715355769468556	0.00013503728609987162	0.0	0.00016183853105048826	0.0001979087886226196	0.00014671330990647494	0.00017707780240734363	0.0003426182687834375	0.00013838751198421852	0.00017017758428433324	0.00034644194638497187	0.00010554461252115472	6.279337044749696e-05	0.0003548809018802405	8.494930270240424e-05	5.885109203159206e-05	1.8018866663224533e-05	0.00013825643074530342	0.0	0.0	0.0	3.091390004332111e-05	0.000401771588177871	0.0	0.00010035540107903569	0.00016280296960745238	0.00036024030419497006	0.00013914308129052427	0.00011609560490370654	0.00013777144183878585	0.0003410925030614428	0.00018943687517945093	7.79479675798488e-05	8.544859254731654e-05	1.9604355632652163e-05	7.173609695159364e-05	3.657804376367953e-05	0.00011230676008140387	0.0003869848585974745	0.000292407419388074	0.0002098589090405198	0.00046118795203024365	0.00024736217253715746	0.0001651127200789781	0.00015466516326000126	6.300041385880667e-05	5.633072049161157e-05	0.00017063144495549202	6.686683044961736e-05	0.0001160371853694399	0.00025145080083820566	0.0002579446032680219	9.740857164535154e-05	0.0002940807203565954	0.00014983956148340702	0.0010230820345118222	0.0010794067931846024	0.001047944380266067
UTK.bins.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072221528049331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.399	2.2469758376844684e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.897349369466898e-06	4.302487759292839e-06	0.0	0.0	2.6177377582555044e-06	0.0	0.0	0.0	0.0	1.681800552489865e-06	0.0	0.0	0.0	0.0	0.00013463003726818708	0.0	8.262324200738102e-06	0.0	0.0	2.8233570523608924e-06	3.783665455692181e-06	1.2459891686322206e-05	0.0	4.563047020567613e-06	4.091331554605529e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.1724839235366472e-06	0.0	1.3790535157246492e-05	0.0	0.0	0.0	0.0	5.1917054313513566e-06	0.0	0.0	1.7712294752503156e-06	1.0134323918599378e-05	3.5742849756808007e-06	0.0	0.0	7.256905654612802e-06	0.0	0.0	1.5782244102967546e-06	0.0	1.177517583475804e-05	0.0
CMU.bins.70	0.028697394649820525	0.06494200193878373	0.091607666628556	0.0009251776396539905	0.0031799051146088808	0.0026664168319970745	0.0025736817986501724	0.04165634160526024	0.04424822395582794	0.05829517983697483	0.0709478869697625	0.0008517323429308051	0.0026301032571135674	0.002150781801721225	0.0012958639309544313	0.0005461035038918067	0.03773685445340544	0.0004108598972529134	3.1496513650327056e-05	9.643521425331754e-05	0.0007892631900808941	0.00011808237150898194	0.00013479423728924802	0.0	0.0003308962077952979	0.005259818845229831	0.012590451187458161	0.0003293223527643336	0.001108704133528667	0.03919673957572275	0.006314883058569277	0.003510526538749923	0.0035597080475101416	0.0006013384409506157	7.798823683337364e-05	0.0001334942987291519	0.0009054784269933079	0.0006085390796381646	0.00023035464158937876	0.0009918609020570317	0.00320061301733146	0.06470127281290351	0.1720073114049448	0.07239171656810768	0.21827622996720658	0.013238575600596145	0.01829364522464812	4.9665119257969466e-05	6.743428593394971e-05	0.007182228777665627	0.02040499980919461	0.03343170022515622	0.018506358666623923	0.02954582444851861	0.02808942453382058	0.004566767739486238	0.008012527461857075	0.017648689996882343	0.03567549043403903	0.006484245958335232	0.005062023821633406
CMU.bins.144	0.005894302011889813	0.006870547028294351	0.0069980872326503955	0.02632643166503857	0.018246151526597924	0.01597109399370928	0.01801679289043174	0.017541676991564073	0.011949089177931223	0.011672561772925687	0.011972286113702543	0.026416886925327746	0.026014167597627258	0.023501021111480794	0.020320805485405113	0.011162010079546066	0.01980140833680578	0.01787333362058588	0.00743667427854866	0.010389701535618667	0.009378674693850734	0.012000958202323686	0.01317851869032952	0.009156049500522928	0.006419042671428456	0.022243209345493564	0.0007485189489499172	0.009757052563284034	0.013608588638973504	0.023431693768398213	0.019499234180851498	0.023219422980650013	0.013081560174594872	0.025495124017006512	0.018648942416532293	0.010730027290288182	0.01516264445201511	0.012114779390956048	0.009119273646439262	0.0025855156660353424	0.014795433693311683	0.007021682607565081	0.007603638204159233	0.008262169749627487	0.004979880402231266	0.007863759762752727	0.003883480972261189	0.01476525026587806	0.011882852021367777	0.0011115522334442165	0.004070018464094317	0.0021352102673054046	0.0050982943571810475	0.004308888357085765	0.008861198799328868	0.003650380612160606	0.0028972608901863058	0.003338274910258863	0.01169853010981821	0.00942154806766716	0.006646414740607238
SHSU_active.final.30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1188338079733691e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0385626573377343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.307	0.0009940480839532462	0.0011636163064098024	0.0015883068080918515	0.022523688268964007	0.019302843730834334	0.02293260255508551	0.009354988904633706	0.01183559631959524	0.007257282200716329	0.012771818222413077	0.004907904706855849	0.02859980101019122	0.024834317706584782	0.021171292001296256	0.021181934505974987	0.019216406136945717	0.009523703123912205	0.04085512370435858	0.07936184431595325	0.0663276498033593	0.04796098332056978	0.05481739462741877	0.05867050752531397	0.03521892823223134	0.023415865398637013	0.0331683430240215	0.0	0.018101352900215594	0.027013892253464032	0.014127696242773656	0.021054354195274926	0.04806963546830404	0.015170649202477193	0.006206574326282259	0.006976388400362469	0.05903616659323625	0.04643414138425283	0.04796587154790665	0.046062891316424714	0.0037439576852326545	0.0449968590260124	0.000995126877827333	0.003295191618487681	0.009443876856843891	0.001285074087690661	0.006227262812125349	0.0013712110667498242	0.057996871972280616	0.048013766984856356	0.0005062365786019372	0.000881855168883439	0.001102485176584356	0.0020932677360701287	0.0011915180987433689	0.002279458505619694	0.0016870908821023085	0.0010312154168419679	0.0011187516364123049	0.0008941428012577603	0.0004998225505388101	0.0009754854185449381
