OTU ID	25655_S2125_L003	25669_S2120_L003	25688_S1294_L003	45131_S2199_L003	45147_S2288_L003	45469_S2277_L003	45504_S1450_L003	45632_S1567_L003	45648_S1582_L003	45651_S2067_L003	45668_S1524_L003	45670_S1520_L003	45704_S1583_L003	45903_S2034_L003	45937_S2244_L003	45956_S1458_L003	45959_S2286_L003	60588_S1717_L003	60590_S1714_L003	60608_S1735_L003	60624_S1716_L003	60626_S1736_L003	60644_S1715_L003	60646_S1719_L003	60660_S1720_L003	60662_S1734_L003	60680_S1730_L003	64298_S1858_L003	64316_S1867_L003	64319_S2161_L003	64332_S1861_L003	64334_S1862_L003	64352_S1856_L003	64354_S1870_L003
SHSU.bins.217	3.92701557979554e-06	0.0	4.897003999515743e-05	0.0	1.8063969824242073e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.497167403449879e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.50	0.0	0.0	2.8438164965897224e-06	0.0	0.0	0.0	0.0	0.00011574298918960481	0.0	1.4149005638963726e-06	0.0	5.2915671074589565e-05	7.125184741213969e-05	0.0	0.0	0.0	0.0	0.0006761491746322107	0.0009804349672940546	0.005962291449083515	0.015904508381924004	0.0004392472662770818	0.0003512973386114724	5.435214601449302e-05	0.0004924133259539076	0.005761606581439573	0.0002250602819530146	0.0	0.0	0.0	3.5180109057771134e-05	0.0	0.0	0.0
CMU.bins.107	0.008275101589591886	0.015046028647215198	0.01832991848989337	0.001038424194942874	0.0006870622374199136	0.012084990561810326	0.011146306084867556	0.001584252752030793	5.0884026089187996e-05	0.0012409233314474772	0.0051901247456340805	0.012858626420156742	0.009005017167406919	0.015006636771390176	0.0030679412847679525	0.010868540450074146	0.021983650021363772	0.0017619936247821176	0.0016416565103533197	0.0007166163140717015	0.0016194309297776627	0.0010504205280418184	0.004058895052876611	0.00719776047220622	0.010982229564330285	0.00019052600002254278	0.0005440128805489281	0.010825226973459402	0.005754106276982723	0.03376882472178837	0.03842640897082549	0.01984717233789944	0.020960500581641978	0.04758855038971816
SHSU.bins.157	0.0	0.0	4.8468715872358636e-05	0.0	0.0	0.0	0.0	0.00021442062997311317	9.031997015831015e-07	1.1271113602201435e-05	0.0	0.0	3.5199536745493076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010645216619382407	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.141	0.0	0.00012936812117222887	1.2174190982054689e-05	0.0	0.0	0.0	0.0	0.00030967990107589726	0.00024393373042755974	0.0004338395309164131	0.0	1.510189201682389e-05	0.0	0.0	0.0	0.0	0.0	0.00011132882452085256	8.149858465633539e-05	1.3183967098637067e-05	0.00015465330509444877	0.0	0.0	0.00018905058613739317	0.0	2.1399186017223455e-05	0.0012402078556566162	0.0	0.0	0.0	0.0011295268697478818	0.0	9.418908160098663e-05	0.0
SHSU.bins.181	6.930318993777605e-05	5.217904637267177e-05	3.928244962219282e-06	0.0015171864926113018	0.0001564965144677136	9.146912068342114e-05	0.0	0.0003197580301346	3.3672771059020623e-06	1.0505131959336428e-05	0.0	4.385641866499602e-05	4.9211127449998214e-05	3.2017634180070825e-05	0.0	7.624420417245597e-05	5.333021820001903e-05	3.5922461621461616e-05	6.574288939594492e-05	9.358952489767417e-05	6.237751488789636e-05	6.276670774944201e-05	0.00011417807804833624	4.6923881559189076e-05	6.001625422457504e-05	3.1868658622433254e-06	6.614513763499383e-05	0.0	0.0001645683222218251	6.671111142590998e-05	0.00029157174219083404	0.0	6.078404948658903e-05	5.318408255423813e-05
SHSU.bins.240	1.604701014333182e-06	0.0	2.0010692901597216e-06	3.187066284478987e-05	4.4289008924440396e-06	4.659487331051649e-05	0.0	4.0721622196600494e-05	4.2882735075163573e-07	4.978020928462183e-07	0.0	0.00030035829988975113	2.0890348068503488e-05	0.0	0.0	0.0	0.0	0.0	6.697957410241818e-06	1.3002289069717377e-05	0.0	3.5526337802085478e-06	0.0	1.4341961948339786e-05	6.114524487138273e-05	0.0	6.738939059050582e-06	1.5676150169114862e-05	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.105	4.1743006974143326e-05	0.0	6.506711593811847e-06	0.00010363109949531654	2.1601638377344878e-05	0.0	9.963670394166407e-05	0.0002648223752655902	0.0	0.0	0.0	1.6142954293727196e-05	8.151290246341486e-05	0.000212134957448734	0.0	9.02073020354041e-05	0.0	0.00011900338193547686	0.0	1.4092815743308502e-05	0.0004959436759964552	2.310360101838297e-05	2.3640463560664563e-05	0.0	0.0	3.5191318227674186e-06	3.2868673824787143e-05	0.0	0.0	3.0939903661321875e-05	0.0	6.189616934195133e-05	0.0	4.4046852551487135e-05
UTK.bins.171	0.0	5.9967630637101036e-05	2.821626691154354e-06	0.0	1.561252644096699e-05	0.00035040782729456256	4.3207271699850994e-05	0.021130523026409154	0.004873652308542391	0.013428628504604523	0.0027029642883186615	0.0009030484401941786	0.00011782640910591162	0.0	0.0001729697765893191	0.0	7.661329710442784e-05	0.00018061973329300322	3.7778031033395664e-05	3.6667945836840286e-05	5.3766269388280854e-05	5.009422103040078e-05	0.0	0.00032356827627354727	0.0	9.156400156400693e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.438	9.803041698455938e-06	9.27871993237459e-06	1.7463478277659794e-06	0.0006953429966136795	9.662830510751664e-06	0.0	0.0	0.0	0.0	1.3033058430825836e-06	0.0	0.0	7.292459725747925e-06	0.0	0.0	1.9368698584160142e-05	0.0	0.0	0.0	7.564794204171506e-06	0.0	6.20081539458347e-06	0.0	8.344222388139034e-06	0.0	0.0	0.0	0.0	2.0903069822562418e-05	1.4235456304274337e-05	4.320720184278151e-05	0.0	0.0	0.0
UTK.bins.184	1.9921503419385205e-06	0.0	2.8568548997834652e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.820804716257492e-06	0.0	0.0	0.0	0.0	5.85622379061189e-05	0.0	0.0	3.3750446721395547e-06	0.0	2.3631554258272045e-05	0.0	0.0
SHSU.bins.335	5.115660364485173e-05	4.4597787062043205e-05	6.714998944831605e-06	6.684280967447552e-05	5.3875054423186974e-05	0.0	5.141306655376075e-05	0.00017081218404614202	0.0	7.93476547993144e-06	8.69270924882938e-05	0.0005039564640430962	4.206108811108227e-05	2.7365715700984042e-05	0.0	2.792848172620127e-05	0.0	3.0703201659413696e-05	2.2476368665240642e-05	2.1815934472682262e-05	2.1325806807781154e-05	2.384316982690557e-05	6.099302328647638e-05	2.4063708235468437e-05	5.129635395249993e-05	0.0	5.088125818075078e-05	5.260448443328858e-05	6.0281868139920934e-05	2.5088127536243672e-05	4.1534728887575357e-05	3.193874988835374e-05	2.5976283199420874e-05	9.091364017796225e-05
SHSU.bins.332	1.717680622382855e-05	0.0	1.4279711497799623e-06	0.0	1.2641913476521455e-05	0.0	3.27995614218159e-05	0.00020341363100116687	6.1202556107274e-07	3.3747153294259516e-05	3.697076231136759e-05	2.8342037538457657e-05	5.3666745038037155e-05	0.0	0.0	1.583759011304177e-05	0.0	1.3058309406992466e-05	4.7796868655427564e-05	1.8556942953912737e-05	3.628012146560598e-05	5.070344687266971e-06	1.0376326368243597e-05	1.3645966999375356e-05	0.0	7.723130758046883e-07	4.808933528057543e-06	0.0	6.836891323192272e-05	2.328036949760393e-05	0.0	2.7167606249489452e-05	0.0	3.8666273316457024e-05
SHSU_active.final.55	0.00011609841827188459	0.005343345509314535	4.1364367132156225e-05	0.0	0.0	0.0	0.0	0.0	4.432171007768577e-06	1.607833299880703e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.991178465299873e-06	0.00037437266661438016	0.0	6.18893483569806e-05	2.107400345044418e-05	0.0001279269265737331	0.0	0.0	7.000349703703286e-05
SHSU_advanced.final.260	1.723003122762077e-05	0.0	0.0	1.2221509940481247e-05	1.868195292086169e-05	0.0	0.0	0.0003435433379130523	0.0	1.5271448848313202e-06	7.94684814167599e-05	0.0	6.408692407459991e-06	5.003528590881923e-05	0.00010751989044766665	3.404285454197723e-05	0.0	1.4034392586910463e-05	0.0	6.648016558237923e-06	9.747997169545222e-06	5.449343189142705e-06	2.230386264204271e-05	7.332985462290509e-06	1.563166210980646e-05	8.300420115717043e-07	0.0	0.0	1.836984148049806e-05	8.34018217826639e-06	0.0	2.9198332670153663e-05	0.0	0.0
UTK.bins.183	7.545314537595361e-05	0.00013539557982909892	1.960216180152797e-06	0.00024975963878367055	0.00010846195695766905	0.0	0.00015008307074824918	0.0008775857180334939	2.5204353044177433e-06	8.777499637111733e-06	0.00010150166458213512	0.0001361706762188807	5.729878870222276e-05	0.0005751709828767644	6.866523570646934e-05	4.3481435801267075e-05	7.09655396127537e-05	8.962754652073194e-05	6.56121044269867e-05	0.00011038588757133596	3.735207915434944e-05	6.960208597973455e-05	0.000256389634389871	0.0009459766306338988	9.982815876985865e-05	4.240703719871827e-06	0.0001254258055154254	0.00018427323145791313	0.00025809271485051734	4.527333596769039e-05	0.00019399447480424598	3.7293769360647005e-05	0.0	7.961750388338866e-05
SHSU.bins.221	0.0	5.829426000998692e-05	1.097156268747221e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.168423204352774e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00010468760625691557	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.23	1.680071719703262e-05	4.174307469817361e-05	0.0022390933484634527	0.0	0.0	0.0	0.0	0.0	0.0	3.257394607544193e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85974721850382e-05	0.0	0.0	0.0	0.0	0.009004527678044914	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK_active.final.18	8.643526615841763e-06	1.9089515746183943e-05	0.00014730638608253724	0.0	2.7831673351390286e-05	0.0	0.0	0.0010967101975672675	0.00010317216518083709	2.4132130500939406e-05	0.00018604017672727594	0.0	0.0007051458348030623	0.0	0.0	0.0	0.0	0.00019713161633658086	7.215542287393203e-05	0.0001400704222965499	4.56411987474983e-05	0.00015308656036526185	5.221459682094561e-05	0.0	0.0	2.7204418580350068e-05	0.03383016879040908	0.0	0.0	0.0	0.00017778419523840588	0.0	0.0	0.0
UTK.bins.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009550262808005456	0.0	0.0	0.0	8.956350382223508e-06	1.5074834606198883e-05	0.0	1.5807090860581384e-05	1.000965033548154e-05	0.0	6.602471617010483e-05	2.416680426401626e-05	0.0	0.0	1.2818207681313475e-05	0.0	0.0	7.353906199411339e-05	0.0	0.00017628142369709293	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU_advanced.final.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.706078623790837e-06	0.0	3.8589343264051406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.64	0.0003172342726025929	0.00028914599556809426	0.00011511961819842384	0.00023335283886357164	0.00040071551265054804	0.00048737403232830496	0.0005608957533069704	0.0008092875844125396	6.279639011006764e-06	4.712264378895315e-05	0.0007044805712084967	0.0004102372591155215	0.0005681242474719138	0.00017059931424239316	0.00032993748534444604	0.0004991081665907121	0.00043571023078394416	0.00030624845644970606	0.00035029701685710817	0.0002992032976274801	0.0002791868389345556	0.0003418711914881468	0.0005931646638855255	0.00040003827066619374	0.0005116544399345367	2.7168872595271272e-05	0.0005568558800897294	0.0004591146692281668	0.0007265472981064081	0.00042085992899562846	0.0012946483653254327	0.0006371453882319779	0.0006477497797813972	0.0005384223733834625
SHSU_advanced.final.49	0.0	0.0	1.691509114333297e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.5629465915087793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.137775709035456e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.148	5.692898705612771e-06	0.0	0.0	0.0	0.0	4.408048440168571e-05	0.0	0.0	0.0	3.532043158769529e-07	0.0	0.0	0.0	0.0	1.2433802817140741e-05	0.0	2.570071568680965e-05	0.0	0.0	0.0	0.0	0.0	1.0317052371852458e-05	0.0	0.0	0.0	0.0	2.22453117256561e-05	0.0	3.857901082460321e-06	0.0	0.0	2.1969597705929444e-05	0.0
SHSU.bins.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015903091229928058	2.6242379573661077e-05	0.0	0.0	6.969951929926805e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.133013443941958e-06	6.005442559635911e-06	0.0	0.0	1.6930869394640147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.111	0.0024779841765536466	0.0034102638400731753	0.028107402884877418	0.0	0.0	0.0	0.0	0.0	5.1076020089524516e-05	4.940942921546678e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.647505409637906e-05	1.3995946678066256e-05	1.8112902883229992e-05	6.639742672066391e-05	0.0	0.0	6.992704487242462e-05	0.0	4.5229941013742626e-05	0.0004787737528815402	0.0	0.0	0.0	0.0002069081944583778	0.0	0.0	0.0002264462757197339
SHSU.bins.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5217091568421103e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTK.bins.37	0.0007463183531743617	0.006126403934821555	0.11617963845807464	2.976400785504928e-05	0.0	0.0	0.0	0.0	0.0	2.9753455549385728e-05	0.0	0.0	0.0	0.0	6.546298113988008e-05	0.0	3.382802295531217e-05	0.0	0.0	1.6190470577215296e-05	0.0	0.0	0.0	0.0	0.0	1.0107343757221309e-05	0.004021547756210364	5.855987321812812e-05	0.0	0.0	0.0	7.110913971362908e-05	0.00011566818924650389	5.0602993400902473e-05
CMU.bins.126	0.0020737948477556013	0.005245170831191309	0.0025799161319476184	0.0014709717928363673	0.0014105874205406882	0.00522210981065152	0.004748587158085379	0.001867037025618742	0.00012006443021044533	0.0005903709601114516	0.0022170013185032773	0.0008224694587616603	0.012469232847109695	0.0268207855277224	0.001885446444813308	0.00763169531821621	0.0048050945675179434	0.023335150301286578	0.06787986388873468	0.015118080406511155	0.008546942518286693	0.01133671806487721	0.039413845600311664	0.004126563697409401	0.00537013432001255	0.0008653878367345208	0.005359637508367232	0.002434105294612629	0.0012153077641042227	0.00048362761033724996	0.0005145209862195844	0.0019316975489156649	3.785731466277188e-05	0.001324956765379732
SHSU.bins.517	0.0	0.0	2.7136650647092725e-05	0.0	0.0	0.0	0.0	0.0003067938213454571	0.0	1.5001616797986204e-06	0.0	0.0	1.2590906835859864e-05	0.0	0.0	0.0	0.0	8.271843524719964e-05	4.0369512418308346e-05	9.142780955357015e-05	5.745450331735529e-05	0.0	0.0	0.0	0.0	2.1199757100938106e-05	7.107899245858484e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.261	7.587629540610258e-05	0.000233661427932009	0.0008928757687089373	4.244964179327024e-05	2.9495076611457897e-06	0.0	0.0	0.0006237440817423029	0.00020733505036341066	0.0003530693058517718	0.0	6.612531758811115e-06	0.0	0.0	0.0	1.4780387971990495e-05	0.0	0.01785340329085534	0.012266726588496124	0.06031936960169757	0.0874898645962067	0.0027302956931152507	0.0037475790718308976	0.0024642318193040416	0.001452375445640318	0.322734164525273	0.005852248790754014	0.0	0.0	5.43158541609688e-06	0.00023080185381843394	0.0	0.0	1.804258908156167e-05
UTK.bins.50	0.0002540615581016065	0.0027598465850090345	0.002383487383832613	0.0	1.630692254953353e-05	0.000457491133411829	5.6411248246568795e-05	0.009445865117756198	0.023167400040607126	0.046992625764703186	0.006485688431759942	0.0006671952774616007	7.691689288835638e-05	0.00012010443818744634	6.452248126717251e-05	0.00036772284906136187	0.00013336808799621855	0.004547885138295749	0.01440227458162445	0.004707568749355501	0.006060343240302374	0.0028908049515587453	0.0032390525027922324	0.010790059208791935	0.0015759299069876638	0.0028471785048345263	0.006600081264015414	0.0020778669271186954	0.00026456897572501334	0.00021020702449304902	0.046939795742811444	0.0007008746000509898	0.0	0.002044914329214932
SHSU.bins.204	3.845804474009338e-06	3.185096590248365e-05	3.836590339768583e-05	0.0	6.63389933718827e-06	0.0	0.0	9.759288688482437e-05	1.5415827027020399e-06	4.622974262241609e-06	0.0	8.923560373501973e-06	0.0	0.0	0.0	6.648675887062347e-06	0.0	2.192769404185509e-05	8.026112095004702e-06	1.5580561480129355e-05	2.2845782366436948e-05	0.0	0.0	0.0	0.0	2.3343809200925325e-05	8.075228711271813e-06	3.756921102579384e-05	0.0	6.515453439263908e-06	5.9326792411050514e-05	0.0	0.0	3.246448935080341e-05
SHSU_advanced.final.136	7.600252541509633e-05	0.0	0.0008055920573288882	3.593979282497321e-05	1.9977468123411215e-05	0.0	0.0	0.00022960403855498283	3.8686256067808115e-06	0.0	0.00023369295357326443	0.0	3.769206651503676e-05	7.356948339156439e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1564110418757697e-05	0.0	0.0	0.004658394833440024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.83	0.0	1.8476958882683176e-05	0.00042252232349637833	0.0	0.0	0.0	0.0	0.0	7.452354013062263e-07	7.569651411833171e-06	0.00022508801233704417	8.627690294806005e-06	0.00019604249187414645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5269538461479318e-05	0.0	0.0	2.821229015727392e-06	0.0003162033586942121	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHSU.bins.256	1.164403282962453e-05	4.821795925534141e-06	0.0	3.613430982402591e-05	2.008561314031933e-05	0.0	4.863816327949092e-05	9.233883137555317e-05	0.0	6.095503536886446e-06	0.0	8.780879335551455e-05	0.0	0.0	7.947379924357889e-06	5.0325876714448276e-06	2.4640893782198817e-05	5.8092110707915436e-05	6.075211958050265e-06	6.68293106379565e-05	1.1528451652567651e-05	6.122420014880355e-05	3.2972027992517865e-05	1.734467372815844e-05	8.319037397480659e-05	1.4724714818978779e-06	1.2224772562905701e-05	0.00011374917768996962	3.258758940033478e-05	8.630561184473068e-06	4.4906278797275136e-05	1.7265687074358465e-05	2.808486345912838e-05	2.4573372939294765e-05
SHSU.bins.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99801095916595e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.224	6.389595155251626e-05	0.000825531016042631	0.0008047535571234986	0.0	2.6452471135756568e-05	0.0009895001641217133	0.0006100548904502093	0.02432177872834587	0.23097727040485003	0.16804986134336783	0.016296981841289596	0.0023721606309508427	0.0003493605676985411	0.001298859012974821	0.00017444313638990649	0.0016127766151756882	0.0007211488350930711	0.00047361135729912375	0.0008801067211069339	0.0003969222131824748	0.002176200368112585	0.0035081736917194468	0.00801891111177341	0.004454328273375244	0.0025158346129488156	0.0011484513179124312	0.006426524770220892	0.0013108030124350223	0.00028611583863450774	0.00032475198694137885	0.06742063819427305	0.00022738656513002377	0.0001232912451854128	0.0005393792830695712
UTK.bins.186	0.0	0.0	0.00037256897126035967	0.0	0.0	0.0	0.0	0.0	1.5810131027711524e-06	5.460049318366411e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4694221138834025e-05	0.0	4.686023139353669e-05	0.0	0.0	0.0	0.0	3.990149025047643e-06	0.000571442239568197	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.256	0.004466718618248788	0.0007328461366960847	0.00010984759190704681	0.020994257897757964	0.0290741045456403	0.0005128418814048662	0.0013975234345008046	0.001462248963425947	5.486821009617135e-05	0.0003305898616590788	0.001218857175105897	0.0007991445625576694	0.0018003335335433218	0.005950890892097662	0.0013814810130227614	0.003366403049143475	0.0032741345053118507	0.016155391977866855	0.03869770081511232	0.010826152723317816	0.0057968283168172785	0.1382353442103026	0.014865833094902674	0.006010267559282106	0.018986704060218487	0.000839790297479648	0.015203310456408674	0.00219985958174243	0.005546016748884186	0.1392033329753877	0.008439454773966081	0.010842275906861319	0.0008434781038886677	0.002896155549985679
CMU.bins.171	0.03567606554188042	0.04177359069137357	0.0027458286725877126	0.052171425745925155	0.0211153603013169	0.028799118955772744	0.02901579141139851	0.036785500564234255	0.0008517762014929679	0.00764694442624927	0.024016177450260114	0.025741248846695975	0.05022359335638683	0.04721597201241274	0.013747277139367901	0.02740560165643893	0.03030525127237889	0.07404814364903514	0.15282026372815624	0.06178402983484365	0.06924222989463917	0.1302087362884243	0.14400757123218544	0.035369237406462244	0.11111594923859755	0.0036004772886208793	0.02310424517391233	0.03863190363051576	0.04048992346739485	0.009410530201144438	0.019092642488641755	0.028659241823948196	0.001881077031686615	0.02404419511287885
SHSU.bins.544	0.0004004060685284919	0.0004568938981879569	2.7739340794721017e-06	0.00024298943881664143	0.00021181128311599515	0.0004306067843866286	0.00042476988890844416	0.0006209433020038956	7.133415712503237e-06	3.898873727187945e-05	0.00014363668063542006	0.00039227702433843135	0.00017375245393505662	0.000361748745018737	0.0002672154438335921	0.00016921114257604911	0.00017574292418227566	0.00020293355740603233	0.00020426739151719592	0.000276369673992801	0.00010571502930429865	9.849505449922654e-05	0.0004434483330009144	0.00023857426250594577	0.0	1.5002730702275528e-05	4.670845632994848e-05	0.0003911519545075102	0.00046483990276779686	9.42162020138148e-05	0.000274524772647403	0.0005277503994407272	8.584539057331924e-05	0.0003755601168065171
UTK_active.final.44	0.0	0.0	0.0	0.0	2.754521430660336e-06	0.0	0.0	0.0010637134006491686	0.0	3.0960419774499417e-07	0.0	1.2350773285077204e-05	0.0	0.0	0.0	0.0	0.0	4.552393839126822e-05	1.666297304504835e-05	0.0	7.904995704684103e-06	0.0	0.0	0.0	0.0001647915784467674	2.019332152341146e-06	0.0002514740210085967	0.0	1.489675201152332e-05	0.0	0.0	0.0	0.0	0.0
SHSU_advanced.final.69	0.0	0.0	0.0	0.0	1.3152024056275562e-06	0.0	0.0	2.4185321741090953e-05	0.0	5.91307410286111e-07	0.0	0.0007430384976344942	0.0	0.0	2.0815751182681745e-05	1.3181325758644573e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMU.bins.146	0.001004999701605123	0.001664682129050225	0.2378252582550354	0.0	0.0	0.0	0.0	0.0	0.0	2.2999100289615325e-05	0.0	0.0	0.0	0.0	8.995951782438408e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4541365200443045e-05	0.0	2.7779086339120702e-06	5.1891333144635754e-05	0.0	0.0	0.0	6.353888529823803e-05	4.885922406119626e-05	0.0	0.0
SHSU.bins.64	4.919414850502896e-05	6.03593925498027e-05	2.2720478565356234e-06	3.618645482377196e-05	0.00011314455768977823	0.00010580916216346559	3.4791666900813584e-05	0.00018494406272622456	9.73795201706839e-07	4.804309296062825e-06	5.882426145092869e-05	4.509511999446766e-05	5.6926180736673644e-05	0.0	7.958851922805207e-05	5.039847472413426e-05	2.056369014916712e-05	0.0	4.562984116977089e-05	5.905207639996857e-05	7.215672504837849e-05	2.420232373391915e-05	0.00011556860296367498	0.0001628409780592782	4.6283562520696585e-05	0.0	3.825752463210985e-05	7.119585851805967e-05	0.0001631729020334001	4.630185398967435e-05	0.00028106899247212915	8.645300133625551e-05	0.0	6.152204981916808e-05
SHSU.bins.175	0.0003407379242772023	0.005829537700973801	0.005197772773188723	0.0	1.288246601413105e-05	0.0	0.0	0.00159905075064866	0.002857661005008823	0.001447247969929562	7.534846082486126e-05	9.386430496616862e-05	1.2152864876360697e-05	0.0	0.0	0.0	0.0	0.0001064542196223337	0.00048706330439567087	0.00020170717210794936	0.0004806158904470724	0.0008060246913169026	0.00074016365493558	0.00045888543635107823	0.0004149949701733885	0.00032739566256850724	0.004175172850717529	0.0011399405759888435	6.966984940758942e-05	0.00039143552836669955	0.006696435820649358	0.0003322145052241849	0.00036026032437218346	0.0013790712476287746
SHSU.bins.131	9.240804658397167e-06	0.0	0.0	3.2773147840394765e-05	1.0019498566515536e-05	0.0	6.301985051819791e-06	6.699967374223048e-05	3.527767406183365e-07	7.268965655751576e-06	2.1310262061517483e-05	0.00024300664463527185	0.0	0.0	0.0	0.0	7.44960672949889e-06	3.0107682549643742e-05	0.0	2.1392791405325928e-05	0.0	4.6761437893272005e-05	5.981002935850226e-06	3.932828111615547e-06	2.5150694131881996e-05	4.4516786313104916e-07	5.543817801781903e-06	2.5792072406406544e-05	0.0	2.236500547803857e-06	2.0364569454575735e-05	0.0	0.0	2.228756968909766e-05
SHSU.bins.267	9.2444346586558e-06	1.531248958783832e-05	0.0	0.00028305309862153137	2.2324937490430303e-05	0.0	1.4710408152735467e-05	0.0002345909780892027	4.117347307216763e-07	1.4338799674362652e-06	0.000124358767865878	1.668349343750061e-05	2.808073340368909e-05	0.0	8.412794861366073e-06	2.1309204843061322e-05	1.738924443488279e-05	8.784861619282794e-06	1.9292941420826143e-05	1.2484017987218468e-05	3.0508911141350187e-05	1.0233083350612763e-05	2.7922323299966105e-05	9.18020332683864e-06	5.8708057633829954e-05	1.5586994457018032e-06	1.6175837421636165e-05	4.515387920460825e-05	8.049046686870821e-05	1.827194439055185e-05	7.130398809026528e-05	1.827676678591259e-05	8.918868098510228e-05	0.0
SHSU.bins.238	5.5060453922996775e-06	0.0	0.0	1.3669308933430465e-05	1.8995532969888896e-06	0.0	0.0	3.4930976737446775e-05	0.0	0.00013899311592392713	0.0	4.258627632716165e-06	0.0	0.0	0.0002555464754129345	0.0	0.0	4.709088268009758e-05	0.0	2.2306718550805766e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.156131958662733e-05	0.0	2.0545992774345947e-05	4.664095499692243e-06	8.49382777250981e-05	0.0	0.0	2.3239722376766825e-05
UTK.bins.42	0.0	0.0	3.0953855582112877e-06	0.0	6.8509080711168694e-06	0.0	0.0	0.0009448627117498228	0.0012178880021346775	0.0013875988588042687	8.01408015133481e-05	6.143642634095283e-05	0.0	0.0	0.0	8.582714145100571e-05	0.00011206196991387359	0.00580277746960566	0.00033154670130748995	0.0005363406853752466	0.0002555920157856122	0.00012089972869856454	0.0	0.0006803419901122228	9.458339041062673e-05	0.00014062674096884857	0.0010945442608647888	0.0	0.0	0.0	0.00022975299384652554	0.0	0.0	0.0
SHSU.bins.466	0.0	0.0	1.8482854527354883e-05	0.0	0.0	0.0	0.0	8.358331219331864e-05	3.520761506171085e-06	5.108825352858819e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
