id,(Intercept),add_0c_groupactive,add_0c_groupadvanced,add_0c_groupearly
2084,1.1964354896779693e-5,1.321746438361725e-5,1.357297734813335e-5,1.335241184871666e-5
1085,9.896796703067998e-6,1.088118982761359e-5,1.1154577406253873e-5,1.127711865471806e-5
3032,1.0480411082988828e-5,1.1454481191580116e-5,1.2432597246131834e-5,1.1803266516964533e-5
3558,1.0480411082988652e-5,1.139911340044587e-5,1.1816386523711973e-5,1.18032665169644e-5
3660,1.0480411082988433e-5,1.1432931496906886e-5,1.1862351178403974e-5,1.1803266516964206e-5
2846,1.0480411082988484e-5,1.1466164237398395e-5,1.4460369936457483e-5,1.1803266516964199e-5
786,1.1943756767750199e-4,1.2671525848858994e-4,1.307763564960557e-4,1.245387602133031e-4
1401,1.0480411082988796e-5,1.1459217784869825e-5,1.190664926799458e-5,1.1791692107554666e-5
1661,1.0410063702968002e-5,1.1406655139041157e-5,1.1820311874685615e-5,1.1679882471989024e-5
2376,9.571682980288116e-5,1.0021612470193341e-4,9.91691725502947e-5,9.834379962379874e-5
2479,1.8588351146465758e-5,1.987306142382908e-5,1.9774015934155204e-5,1.9770418849794456e-5
4315,1.0480411082988594e-5,1.1305004703710778e-5,1.1907027262925403e-5,1.1803266516964358e-5
2968,1.0480411082988147e-5,1.3036466775033974e-5,1.9338755979847658e-5,1.1803266516963992e-5
3537,1.0480411082988682e-5,1.1315018527209004e-5,1.2449700198464526e-5,1.1803266516964396e-5
194,1.7533487040961746e-5,1.877970950768274e-5,1.8862033746529798e-5,1.8819263006121846e-5
3043,1.0480411082988682e-5,1.137729589822165e-5,1.1695780213126415e-5,1.1803266516964428e-5
3602,1.0480411082988362e-5,1.138024553772411e-5,1.1775195813474733e-5,1.1803266516964128e-5
1651,1.0100295772467378e-5,1.112762205275074e-5,1.1654981806310074e-5,1.1480099122298707e-5
5190,1.0480411082988547e-5,1.1309259716075358e-5,1.1877473350552422e-5,1.1803266516964316e-5
3677,1.0480411082988569e-5,1.1383300249687622e-5,1.1864278558783618e-5,1.2275376714153651e-5
1121,1.9829320912030872e-5,2.1969229789335196e-5,2.241391062165944e-5,2.2107374729753738e-5
669,1.6832641793496705e-5,1.7901777271217028e-5,1.8516899542643722e-5,1.7875801766013282e-5
1915,4.6099172249870556e-5,4.7323427352603115e-5,4.76341015229331e-5,4.641779579132661e-5
866,1.563352128181865e-4,1.613311120183093e-4,1.6041896845053074e-4,1.579532710401692e-4
2529,2.224964912088235e-5,2.3438360340100682e-5,2.3218290271373964e-5,2.2984247370213057e-5
3866,1.0480411082988536e-5,1.1466164237398483e-5,1.1895956142123843e-5,1.1803266516964253e-5
3627,1.0480411082988287e-5,1.4391140822119226e-5,1.2016440814993232e-5,1.1803266516964055e-5
556,1.6088370079116907e-5,1.7257075813920365e-5,1.72274077325325e-5,1.733315037626815e-5
350,5.2552895299953946e-5,5.57811410087343e-5,6.043626158443076e-5,5.592445690869219e-5
302,9.424742317284191e-4,0.0010010305757145502,0.001035180910988031,0.0010468643483019042
1245,1.0480411082988635e-5,1.1444466282845821e-5,1.1887885524065453e-5,1.1803266516964355e-5
2934,1.0480411082986973e-5,1.1344017238360777e-5,2.9128619466991818e-5,1.180326651696288e-5
4892,1.0480411082988677e-5,1.1357722357525034e-5,1.1923071574208702e-5,1.1803266516964433e-5
918,1.2992990605951341e-5,1.4195261701566222e-5,1.4274449502002285e-5,1.4439370141804338e-5
2470,3.009793290321269e-5,3.151561904772798e-5,3.1201357587225043e-5,3.0990496140545903e-5
717,1.442650065208413e-5,2.288022751723307e-5,1.9336603387404605e-5,1.599456487288748e-5
613,2.8562580446953582e-5,2.9541573949698932e-5,2.9884261809682804e-5,2.936339085589413e-5
4851,1.0480411082988765e-5,1.1317089490305783e-5,1.192307157420878e-5,1.180326651696448e-5
2534,1.660056423231997e-5,1.7768480423188553e-5,1.76547250596215e-5,1.7499578585609463e-5
5180,1.0480411082988445e-5,1.1381096399455035e-5,1.188067059938302e-5,1.1803266516964196e-5
3553,1.0480411082984196e-5,2.8768684254334186e-5,1.1802025136086477e-5,1.18032665169604e-5
1623,1.0480411082988577e-5,1.3282702672767753e-5,1.3888804206350713e-5,1.1932204538706485e-5
2223,5.460804977035826e-5,5.876025827912482e-5,5.687295298363463e-5,6.455697409103038e-5
3472,1.0480411082988577e-5,1.1459972023943193e-5,1.1923071574208605e-5,1.1803266516964335e-5
551,1.0480411082988433e-5,1.1468177360279254e-5,1.1935911148878228e-5,1.1803266516964199e-5
3533,1.048041108298859e-5,1.1466164237398563e-5,1.2015898637925687e-5,1.1803266516964331e-5
305,0.0024827017311611715,0.0026236855091590285,0.0026708488089482413,0.002717870758334338
2141,1.0480411082989954e-5,1.618866983604481e-5,2.1450612126133398e-5,1.263779093273401e-5
2081,1.230078213876894e-5,1.3895102496150483e-5,1.333713700420764e-5,1.3668122056641295e-5
2226,1.1007900791543373e-5,1.1970497334024082e-5,1.2378934451383518e-5,1.2278761030154634e-5
555,2.8349397278306853e-5,3.0342114577862184e-5,3.152018197341929e-5,3.0360935542861185e-5
2957,1.0480411082988379e-5,1.1418429779069126e-5,1.1761732616242955e-5,1.1789474786879793e-5
1153,1.0480411082988748e-5,1.1466164237398707e-5,1.1853885748152494e-5,1.1803266516964487e-5
4323,1.0480411082988713e-5,1.1466164237398683e-5,1.2797346623794144e-5,1.1803266516964448e-5
3138,1.048041108298859e-5,1.1466164237398563e-5,1.1883522992859131e-5,1.1803266516964346e-5
635,1.2604263253179474e-5,1.3761018285912177e-5,1.477754819962974e-5,1.3843156387120247e-5
2804,1.041897368873804e-5,1.1240801443896774e-5,1.1857649769701443e-5,1.175307515711676e-5
1553,1.0480411082988362e-5,1.1451262225454691e-5,1.1886159481747005e-5,1.1811567666138625e-5
1964,1.0480411082987984e-5,1.2468088310362818e-5,2.3145832697921808e-5,1.1803266516963662e-5
5813,1.0480411082988484e-5,1.146616423739846e-5,1.2224970214058514e-5,1.180326651696423e-5
1241,1.0138725037200642e-5,1.269715711032059e-5,1.614363224293438e-5,1.1501845511638297e-5
2326,1.0480411082988345e-5,1.1960438090263179e-5,1.8528109269015026e-5,1.1803266516964214e-5
3548,1.0480411082988569e-5,1.3271027918756537e-5,1.1870852075233374e-5,1.1803266516964343e-5
2398,5.975820146593934e-5,6.289005548687867e-5,6.191361604799775e-5,6.129475921580607e-5
533,4.203621955463799e-5,4.589827690916664e-5,4.480962298663221e-5,4.4871563597050266e-5
1439,1.0480411082990457e-5,1.4081943327281717e-5,1.7900530081851082e-5,1.1828472849958096e-5
705,1.5038924545583962e-5,1.6135431263506677e-5,1.64041935776712e-5,1.6323038489102296e-5
3542,1.0480411082988423e-5,1.1382575280364355e-5,1.1858506691308457e-5,1.180326651696419e-5
2681,1.0480411082988414e-5,1.15193348726128e-5,1.1880853053430154e-5,1.180326651696419e-5
2845,1.0480411082988345e-5,1.1466164237398395e-5,1.3650989047170828e-5,1.1803266516964167e-5
582,1.1680602334911991e-5,1.8458224259398735e-5,1.7087857492607618e-5,1.2867524052141377e-5
1602,1.048041108298852e-5,1.1520627367531453e-5,1.1923071574208572e-5,1.180326651696427e-5
4760,1.0480411082988547e-5,1.1307869135869612e-5,1.1923071574208572e-5,1.18032665169643e-5
2524,2.341631660236598e-5,2.507464991025145e-5,2.5011090239628532e-5,2.545155065727461e-5
3463,1.0480411082988182e-5,1.1604472855295243e-5,1.1814435593059506e-5,1.1803266516963969e-5
2430,1.3378251738938332e-5,1.555974590664191e-5,1.5194760205548257e-5,1.559806900444109e-5
4724,1.0480411082988757e-5,1.1355826639335056e-5,1.192420266676471e-5,1.1803266516964495e-5
4065,1.0813844463405803e-5,1.1771709218686139e-5,1.2385402030294308e-5,1.210030231361158e-5
1146,1.048041108298863e-5,1.1438017144443666e-5,1.1846041306790668e-5,1.1763581259261112e-5
885,1.0799498776698742e-5,1.1761116756631227e-5,1.2190547229161611e-5,1.2082174011631375e-5
1741,2.7386118614400462e-5,2.800108380758464e-5,2.821957171098013e-5,2.8156769873195433e-5
4613,1.0480411082988528e-5,1.1466164237398475e-5,1.1849733255721107e-5,1.180326651696426e-5
464,1.3680648684758122e-5,6.375230743734324e-5,3.9053132017001145e-5,1.5410428164171828e-5
1194,1.197216184740147e-5,1.2939435986296096e-5,1.3249487982311021e-5,1.3202916235442436e-5
490,4.3952913717350475e-5,4.908888296236501e-5,4.7168937357260685e-5,4.927868994104217e-5
1520,1.1186423554786707e-5,8.186514145767454e-5,1.3858256117462352e-5,1.260012261136056e-5
1749,1.0395135349877574e-5,1.1370910239643275e-5,1.1837042364740868e-5,1.1727613693515634e-5
779,1.024255728145478e-5,2.8474937839097867e-5,1.1571931270558346e-5,1.1515006490239455e-5
604,1.0480411082988525e-5,1.156788956319646e-5,1.1926866737179628e-5,1.178259167231079e-5
1580,1.0480411082988572e-5,1.1466164237398507e-5,2.2922763534335253e-5,1.1812039432982819e-5
1166,1.5483884179493477e-5,1.672423930410968e-5,1.7111032654776106e-5,1.6497742682556667e-5
2373,4.973119443622941e-5,5.2570994223453857e-5,5.254949955522361e-5,5.2088779149848556e-5
181,1.0480411082988462e-5,1.1600709251597412e-5,1.1712761397958712e-5,1.1803266516964211e-5
2719,8.204010836319877e-5,8.654369393740655e-5,8.657190910952964e-5,8.283260263159714e-5
2055,3.6848910747619136e-5,4.058196234578431e-5,4.096355551355927e-5,3.9550857696281964e-5
2817,1.048041108298845e-5,1.1466164237398363e-5,1.4403842794991305e-5,1.1803266516964167e-5
475,1.0480411082986314e-5,2.0723765781673873e-5,2.5417832459437257e-5,2.2204423389615518e-5
1097,1.786301810321163e-4,1.8759687591958388e-4,1.880857701809695e-4,1.905037311888574e-4
1848,7.98262237568815e-5,8.256643722817491e-5,8.315812173550948e-5,8.265589704420183e-5
2537,1.3952975476327402e-5,1.5568680705802422e-5,1.5396449520700065e-5,1.5049299693489553e-5
4446,1.0408431134336817e-5,1.1390254560291496e-5,1.1848477337727099e-5,1.1739400439557966e-5
567,1.8577751228466316e-4,1.9124622888736916e-4,1.9256073786789622e-4,1.9120513778087136e-4
1178,1.0480411082988511e-5,1.146616423739849e-5,1.1904675572824906e-5,1.180326651696426e-5
2208,1.048041108298826e-5,1.137443688401986e-5,1.3469037292452894e-5,1.2360494616314733e-5
566,2.725145052245794e-5,2.8225540069824418e-5,2.902767043513821e-5,2.8989660974935507e-5
2792,1.039412419243866e-5,1.1366613953192858e-5,1.1801246825393096e-5,1.168956345653583e-5
4285,1.0480411082988594e-5,1.1466164237398566e-5,1.1862572784028145e-5,1.1803266516964335e-5
860,1.4466588402635941e-5,1.533073395419793e-5,1.5882101813574337e-5,1.6349696390794326e-5
627,1.1520591890870758e-5,1.2519437104835625e-5,1.281846299752942e-5,1.275912878984844e-5
3625,1.0480411082988467e-5,1.1466164237398451e-5,1.1812943374927665e-5,1.1803266516964223e-5
487,7.317445084362055e-5,7.864485983436801e-5,7.827724773922702e-5,7.914242331896736e-5
650,2.4825661246968816e-5,2.5707018730725195e-5,2.5793649984654104e-5,2.5768949691127704e-5
1172,1.1032535337250709e-5,1.1880614852798658e-5,1.2269623691569614e-5,1.2337082440766757e-5
2206,1.0480411082986415e-5,1.1434746075002916e-5,3.087369339837057e-5,1.180326651696264e-5
1576,1.9094183804343308e-5,2.0098489326193354e-5,2.0132286395493366e-5,2.0650270846626686e-5
