Feature ID	Taxon	Confidence
6da197c5a2cedbb23da768f7871ab809	d__Eukaryota	0.998597774
50722ecd047f3cea1038aefc3b94829a	d__Eukaryota	0.999975787
9662c2121ec668919dcedd7e990974c2	d__Eukaryota	0.999999981
976eae9b7c0869b9f0630d812617109e	d__Eukaryota	0.98788317
893b51dd88e98148107695f3c23fd548	d__Eukaryota	0.819343775
795ef7998010b1c21f9758b4545559e2	d__Eukaryota	0.999999996
37681e62d794d843632906074b94735e	d__Eukaryota	0.999999736
05bea28ff4485994ecc2d5c95ed3554e	d__Eukaryota	0.881021633
729c086719d289f3729c8463e823039d	d__Eukaryota	0.889269674
fc476949f27c34ed26ffca7bba723175	d__Eukaryota	0.97694343
a1e468f4dbcbf672142e60fca8f4a270	d__Eukaryota	0.999532919
68e76f8909b8c3cd9bcad5debbcdeaa5	d__Eukaryota	0.999999997
678d9eaf38e227732c70d96e7743b46d	d__Eukaryota	0.999890943
a3e6fd55ea74dd45d5efdc7e5af2e4d5	d__Eukaryota	0.999497154
be9eb0c1065e500cdd527bcff4825a85	d__Eukaryota	1
0d443dd96941ddd21168c6eea4fb0a86	d__Eukaryota	0.999808652
3a91943f9599585742477a0c7df792d1	d__Eukaryota	0.999091186
1858c8ac94a10dfbf805827f79392ae6	d__Eukaryota	0.999677229
7b3f55b37c784a450e4a611448360dc2	d__Eukaryota	0.933364557
c1f8765068cf5e206c222700340b4e89	d__Eukaryota	0.99999791
aa0e9c1f35b1d42afdd9acabf4ac9e4a	d__Eukaryota	0.999999916
70a812aa1fc15151fed095c5f00970c6	d__Eukaryota	0.999956765
cdb7b61fb35dc4303556eef29c4309e0	d__Eukaryota	0.999854681
5b9b294f8695541601c9ee4f352e0e55	d__Eukaryota	0.986965263
0995d1ebda64139b9dd435c7e5f7da44	d__Eukaryota	0.982811384
54747df6bc044d14a64dda1cffa145d7	d__Eukaryota	0.990405351
dc32797672a06fc2e2dc7dcea1cd8d9d	d__Eukaryota	0.990654422
575434df43cbe5b47d633d2445645f05	d__Eukaryota	0.994266021
f3c5f85ee4a020f16b66b87ad2ff3a6b	d__Eukaryota	0.999999917
7bdfd98da956d09f0146419ab6bee38e	d__Eukaryota	0.876345928
ad2d41f5086c615a7af3770b927064c8	d__Eukaryota	0.84813023
b282282fe6c4659a91f97732fc136fd0	d__Eukaryota	0.999633558
de1ec16783ecf50fe8e7f9bc3b595dc1	d__Eukaryota	0.872323512
95ff8eb9b8620a0a88f642c95b2b0ab8	d__Eukaryota	0.959075706
