,soil.hip.CMU.16.05.2016.mo.day1,soil.hip.CMU.16.04.2016.mo.day1,soil.hip.CMU.16.10.2016.08.06.day1,soil.hip.CMU.16.14.2016.11.day.day1,soil.hip.CMU.16.15.2016.12.day1,soil.hip.CMU.17.01.2017.01.day1,soil.hip.CMU.16.12.2016.10.day.day1,soil.hip.CMU.17.04.2017.03.day1,soil.hip.CMU.17.12.2017.10.10.day1,soil.hip.CMU.17.10.2017.08.09.day1,soil.hip.CMU.16.03.2016.3.day3,soil.hip.CMU.16.03.2016.3.day5,soil.hip.CMU.16.04.2016.mo.day3,soil.hip.CMU.16.04.2016.mo.day4,soil.hip.CMU.16.04.2016.mo.day5,soil.hip.CMU.16.05.2016.mo.day2,soil.hip.CMU.16.05.2016.mo.day3,soil.hip.CMU.16.05.2016.mo.day4,soil.hip.CMU.16.10.2016.08.08.day3,soil.hip.CMU.16.12.2016.10.day.day2,soil.hip.CMU.16.12.2016.10.day.day3,soil.hip.CMU.16.12.2016.10.day.day4,soil.hip.CMU.16.12.2016.10.day.day5,soil.hip.CMU.16.12.2016.10.day.day8,soil.hip.CMU.16.12.2016.11.day.day11,soil.hip.CMU.16.12.2016.11.day.day12,soil.hip.CMU.16.12.2016.11.day.day13,soil.hip.CMU.16.12.2016.11.day.day14,soil.hip.CMU.16.12.2016.11.day.day15,soil.hip.CMU.16.12.2016.11.day.day16,soil.hip.CMU.16.12.2016.11.day.day17,soil.hip.CMU.16.12.2016.11.day.day19,soil.hip.CMU.16.12.2016.11.day.day21,soil.hip.CMU.16.14.2016.11.day.day2,soil.hip.CMU.16.14.2016.12.day.day10,soil.hip.CMU.16.14.2016.12.day.day11,soil.hip.CMU.16.14.2016.12.day.day13,soil.hip.CMU.16.14.2016.12.day.day14,soil.hip.CMU.16.14.2016.12.day.day15,soil.hip.CMU.16.14.2016.12.day.day16,soil.hip.CMU.16.14.2016.12.day.day17,soil.hip.CMU.16.14.2016.12.day.day18,soil.hip.CMU.16.14.2016.12.day.day19,soil.hip.CMU.16.14.2016.12.day.day21,soil.hip.CMU.16.14.2016.12.day.day3,soil.hip.CMU.16.14.2016.12.day.day5,soil.hip.CMU.16.14.2016.12.day.day6,soil.hip.CMU.16.14.2016.12.day.day7,soil.hip.CMU.16.14.2016.12.day.day8,soil.hip.CMU.16.14.2016.12.day.day9,soil.hip.CMU.16.15.2016.12.day10,soil.hip.CMU.16.15.2016.12.day11,soil.hip.CMU.16.15.2016.12.day12,soil.hip.CMU.16.15.2016.12.day13,soil.hip.CMU.16.15.2016.12.day14,soil.hip.CMU.16.15.2016.12.day15,soil.hip.CMU.16.15.2016.12.day16,soil.hip.CMU.16.15.2016.12.day18,soil.hip.CMU.16.15.2016.12.day2,soil.hip.CMU.16.15.2016.12.day20,soil.hip.CMU.16.15.2016.12.day3,soil.hip.CMU.16.15.2016.12.day4,soil.hip.CMU.16.15.2016.12.day5,soil.hip.CMU.16.15.2016.12.day6,soil.hip.CMU.16.15.2016.12.day8,soil.hip.CMU.16.15.2016.12.day9,soil.hip.CMU.17.01.2017.01.day10,soil.hip.CMU.17.01.2017.01.day11,soil.hip.CMU.17.01.2017.01.day12,soil.hip.CMU.17.01.2017.01.day15,soil.hip.CMU.17.01.2017.01.day17,soil.hip.CMU.17.01.2017.01.day18,soil.hip.CMU.17.01.2017.01.day19,soil.hip.CMU.17.01.2017.01.day2,soil.hip.CMU.17.01.2017.01.day20,soil.hip.CMU.17.01.2017.01.day21,soil.hip.CMU.17.01.2017.01.day22,soil.hip.CMU.17.01.2017.01.day3,soil.hip.CMU.17.01.2017.01.day4,soil.hip.CMU.17.01.2017.01.day5,soil.hip.CMU.17.01.2017.01.day8,soil.hip.CMU.17.01.2017.01.day9,soil.hip.CMU.17.04.2017.03.day2,soil.hip.CMU.17.04.2017.03.day3,soil.hip.CMU.17.04.2017.03.day4,soil.hip.CMU.17.04.2017.03.day5,soil.hip.CMU.17.10.2017.08.10.day2,soil.hip.CMU.17.10.2017.08.11.day3,soil.hip.CMU.17.12.2017.10.11.day2,soil.hip.CMU.17.12.2017.10.12.day3,soil.hip.CMU.17.12.2017.10.13.day4,soil.hip.CMU.16.03.2016.3.day10,soil.hip.CMU.16.03.2016.3.day11,soil.hip.CMU.16.03.2016.3.day12,soil.hip.CMU.16.03.2016.3.day13,soil.hip.CMU.16.03.2016.3.day14,soil.hip.CMU.16.03.2016.3.day15,soil.hip.CMU.16.03.2016.3.day16,soil.hip.CMU.16.03.2016.3.day19,soil.hip.CMU.16.03.2016.3.day20,soil.hip.CMU.16.03.2016.3.day21,soil.hip.CMU.16.03.2016.3.day8,soil.hip.CMU.16.03.2016.3.day9,soil.hip.CMU.16.04.2016.mo.day12,soil.hip.CMU.16.04.2016.mo.day13,soil.hip.CMU.16.04.2016.mo.day14,soil.hip.CMU.16.04.2016.mo.day17,soil.hip.CMU.16.04.2016.mo.day18,soil.hip.CMU.16.04.2016.mo.day19,soil.hip.CMU.16.04.2016.mo.day21,soil.hip.CMU.16.04.2016.mo.day8,soil.hip.CMU.16.04.2016.mo.day9,soil.hip.CMU.16.05.2016.mo.day12,soil.hip.CMU.16.05.2016.mo.day14,soil.hip.CMU.16.09.2016.07.31.day6,soil.hip.CMU.16.09.2016.08.02.day8,soil.hip.CMU.16.10.2016.08.11.day6,soil.hip.CMU.16.10.2016.08.12.day7,soil.hip.CMU.17.04.2017.03.day10,soil.hip.CMU.17.04.2017.03.day11,soil.hip.CMU.17.04.2017.03.day12,soil.hip.CMU.17.04.2017.03.day13,soil.hip.CMU.17.04.2017.03.day14,soil.hip.CMU.17.04.2017.03.day6,soil.hip.CMU.17.04.2017.03.day7,soil.hip.CMU.17.04.2017.03.day9,soil.hip.CMU.17.10.2017.08.12.day4,soil.hip.CMU.17.10.2017.08.13.day5,soil.hip.CMU.17.10.2017.08.14.day6,soil.hip.CMU.17.10.2017.08.17.day9,soil.hip.CMU.17.12.2017.10.15.day6,soil.hip.CMU.17.12.2017.10.17.day8,soil.hip.CMU.17.12.2017.10.19.day10,soil.hip.CMU.17.12.2017.10.20.day11,soil.hip.CMU.17.12.2017.10.22.day13,soil.hip.CMU.17.12.2017.10.23.day14,soil.hip.CMU.17.12.2017.10.24.day15,soil.hip.CMU.17.12.2017.10.25.day16,soil.hip.CMU.17.12.2017.10.26.day17,soil.hip.CMU.16.05.2016.mo.day21,soil.hip.CMU.16.09.2016.08.03.day9,soil.hip.CMU.16.09.2016.08.04.day10,soil.hip.CMU.16.09.2016.08.06.day12,soil.hip.CMU.16.09.2016.08.07.day13,soil.hip.CMU.16.09.2016.08.08.day14,soil.hip.CMU.16.09.2016.08.09.day15,soil.hip.CMU.16.09.2016.08.10.day16,soil.hip.CMU.16.09.2016.08.11.day17,soil.hip.CMU.16.09.2016.08.12.day18,soil.hip.CMU.16.09.2016.08.13.day19,soil.hip.CMU.16.09.2016.08.15.day21,soil.hip.CMU.16.10.2016.08.15.day10,soil.hip.CMU.16.10.2016.08.16.day11,soil.hip.CMU.16.10.2016.08.17.day12,soil.hip.CMU.16.10.2016.08.18.day13,soil.hip.CMU.16.10.2016.08.20.day15,soil.hip.CMU.16.10.2016.08.21.day16,soil.hip.CMU.16.10.2016.08.22.day17,soil.hip.CMU.16.10.2016.08.23.day18,soil.hip.CMU.16.10.2016.08.25.day20,soil.hip.CMU.16.10.2016.08.26.day21,soil.hip.CMU.17.04.2017.03.day15,soil.hip.CMU.17.04.2017.03.day16,soil.hip.CMU.17.04.2017.03.day17,soil.hip.CMU.17.04.2017.03.day18,soil.hip.CMU.17.04.2017.03.day19,soil.hip.CMU.17.04.2017.03.day20,soil.hip.CMU.17.04.2017.03.day21,soil.hip.CMU.17.10.2017.08.18.day10,soil.hip.CMU.17.10.2017.08.19.day11,soil.hip.CMU.17.10.2017.08.20.day12,soil.hip.CMU.17.10.2017.08.21.day13,soil.hip.CMU.17.10.2017.08.22.day14,soil.hip.CMU.17.10.2017.08.23.day15,soil.hip.CMU.17.10.2017.08.24.day16,soil.hip.CMU.17.10.2017.08.25.day17,soil.hip.CMU.17.10.2017.08.26.day18,soil.hip.CMU.17.10.2017.08.27.day19,soil.hip.CMU.17.10.2017.08.28.day20,soil.hip.CMU.17.10.2017.08.29.day21,soil.hip.CMU.17.12.2017.10.27.day18,soil.hip.CMU.17.12.2017.10.29.day20
soil.hip.CMU.16.15.2016.12.day8,-1.18071823946829,2.46612058922635,-3.82778500004364,-2.34376847081046,-2.65062650685988,-0.688789839115145,-3.51589078581724,-1.2880903715591,-2.78879417234519,-1.96151003835578,3.86449857484304,-1.86376115196085,-3.52062354418736,-3.3859303436681,-1.75650519891392,2.09094747846006,-0.860475860552925,-0.881692428598164,-2.31796762888461,-1.80423337064258,-1.8062454842497,-2.95342617742723,-4.86602780358688,-3.79778423331463,-4.34935908783625,-2.1148865765136,0.8281151805051,-3.3896992524516,-2.76941703385571,-2.71095056305794,-3.48568538122628,-2.13448214841246,-3.55399350115626,-2.29454325885637,-2.84595471691206,-2.94939786828696,-3.93641420858271,-4.75747809032253,-4.02637090961045,-3.81593133933071,-3.47236686533472,-4.1298127178469,-1.63385598984682,-3.61190096096269,-2.47738371553349,-3.32041023602465,-3.00905903394062,0.580974838820823,-3.00623842669466,-2.39986829197557,-4.58421907138697,-3.59874352782517,-3.94033464274953,-2.69941612884891,-3.7848165722977,-1.78832458578168,-2.69960616302275,-2.9048429081305,-1.74712913072478,-1.62220777094835,-2.67521348191698,-4.87570176935628,-3.72494006960409,-4.46059436471591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.16.15.2016.12.day9,-1.5122582650725,-0.171208667029514,-2.46358138897082,-1.39306955059373,-3.02634449453909,-1.07178481486655,-2.87775367451476,-1.5797886658717,-4.32792740329034,-1.69909011399121,1.22169155568873,-1.89659485784478,-2.05655126452008,-1.8106955999861,-1.72998662090731,0.238204590838195,-1.43706980747765,-1.22584306753856,-0.651142856472573,-1.36894066823118,-0.696007823212334,-2.6355143225438,-2.63210085842825,-2.93353105083673,-4.05599011990546,-2.50073744053165,0.245795127584306,-3.35042781137496,-2.41628350859811,-2.54451376439427,-3.11406226148285,-1.28880271289465,-2.24577101564303,-1.43497263437277,-1.96197028832952,-1.67994579134019,-2.56788615816472,-3.00487669797462,-1.65025678756573,-3.29068926125679,-1.39071220876655,-2.46406075411476,-0.395926769528705,-2.72235878900145,-1.0112144446661,-2.14993807837732,-1.94215980772837,0.194213575537991,-2.17251503817,-1.63645676878295,-3.67683053704884,-2.45206105433297,-3.47547574756089,-2.81780813653689,-3.05347457577853,-1.713799740603,-3.19134629610394,-2.64607312534582,-2.22456085733129,-2.40476648446437,-1.39813527695479,-4.04345388914495,-3.33551671482725,-4.05804692590873,-3.61083708938831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.17.01.2017.01.day10,-1.69630335918996,-1.24986901906868,-3.12683583509501,-1.63672908100155,-1.92955539606918,-2.22561157712607,-1.83988935352599,-2.59002861799605,-2.08680395470664,-2.05154783537619,-1.09471414973089,-2.43558358711795,-2.61575853644888,-2.95798567434879,-3.31859631012187,-1.63542923851174,-2.62856568629496,-2.63055324410428,-2.39781753889702,-2.64913517218471,-2.55199436749635,-1.85432980192764,-2.10105420555546,-2.24693469650538,-2.74914363553441,-1.66736919850639,-1.04092200841863,-0.670860141346286,-2.16253791849881,-1.18038583513441,-2.28782469868001,-1.72871277982557,-2.43072815512273,-1.54396939618413,-2.44302424781771,-1.9753211435721,-2.30621696054121,-1.88122598844467,-3.10146449972764,-3.42113278771367,-2.1833100133954,-2.14342899206119,-1.52323748247527,-1.99223614028835,-2.22965460992637,-2.32951208100679,-2.48688844030342,3.56094001758845,-2.21996848553943,-2.62892404348655,-1.42029612745287,-1.82881650353108,-0.0571252180529146,-0.0152584560421619,-0.819210339822957,-1.17157106274699,-0.952045387257623,-0.00995912842284957,-1.24197811373629,0.432669385085124,-2.06736710204775,-1.837613641462,-0.994621775761194,-2.00039832423136,-2.03874294343805,-1.73319682146324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.17.01.2017.01.day11,-2.981272802232,-0.820915370861518,-2.88792761540971,-1.09140040245246,-2.84282882351055,-3.88993599825219,-2.14751322642184,-2.60831866365756,-3.55154894354277,-2.58068637920925,-1.50115564420135,-3.57486346681611,-1.95003141563356,-2.74161947953031,-3.56595422114266,-2.65846278410216,-3.43789576947693,-3.12306748060654,-2.05751482951797,-3.42714613942731,-1.83184746157519,-3.26891302285097,-3.04183121750935,-3.08592241480267,-3.31725594803921,-1.8119988675883,-1.72066168296762,-0.847255931397307,-1.74767190736666,-0.786874312878193,-2.84330803621895,-0.755617555843508,-2.47672473303973,-2.90372090552219,-1.68887361777723,-2.96625367542649,-3.43873088653447,-3.04015119186689,-1.99585670584906,-4.19931550663516,-0.263764258604782,-2.83532980894086,-1.12467892898282,-0.347062535426784,-1.31989985097144,-2.7196674451826,-1.70019659124617,-1.35528965775664,-3.72914632135845,-3.59986909307543,-2.46469155669325,-1.07514119160143,-0.490672112844588,-1.15684564480355,-2.15082797876942,-2.88101933690798,-1.94029474041866,-0.145386691982776,-1.64514557132201,0.0851819765404744,-0.936472762112856,-3.10411897944143,-2.453112600276,-3.18110922207135,-2.43666841659994,-2.74418209737403,-4.28980090369485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.17.01.2017.01.day12,-0.741972097647007,0.0272890725562474,-1.74388856835018,-1.33426234900818,-2.20003326820883,-1.52570783575567,0.685142376348718,-1.7562156259237,-1.20223535075687,-2.30164189595595,-1.94136609068345,-2.83999539174121,-1.78118284628526,-2.35111630934549,-2.14295773682656,-2.48217987360161,-3.32691842435748,-3.93120367929526,-1.43725779341286,-1.52408960287857,-1.40813200764972,-0.292542699172126,-0.68709552050911,-0.972158654488834,-0.636700394523588,-0.0568283518049539,0.445689164970258,0.871626045363226,-0.464546478202109,0.219646290688309,-0.497346360466496,0.255444513861724,-0.0465613106756823,-0.270801638081016,-1.9081187166132,-1.99925340449814,-0.845259335942515,-0.30527576018831,-1.89348502086284,-3.05376322951215,-0.925174024875203,-0.857213611691336,-0.846772320226277,-1.72589140881992,-1.24528429586691,-1.89602445525883,-2.75125833286151,3.43721373272582,-0.981703761600298,-2.22016055351786,-0.939601340229657,-0.454605942734671,2.55167834889265,0.600724020021409,0.016614752106394,-0.75642047181882,0.595694709085269,2.62473022725862,-0.769389762789061,1.37265962224251,-1.61275580496156,-0.590651976666731,0.0210144234124082,-0.0425996385417943,-0.497880798426462,0.0742113708997227,-1.55470082143845,-1.59803161692312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.17.01.2017.01.day15,-1.71947923503056,1.25619694265036,-1.95855791384688,-1.22108022669476,-2.18200052968386,-2.16082752761776,0.38078877923,-2.29938236871892,-2.25647640630891,-2.46710291570608,-2.57372275600756,-3.19543822143672,-2.32674219896511,-3.04904681282054,-2.97365633489368,-2.99554580982362,-3.47923969155408,-3.824802297353,-2.03423972563461,-2.02713507513554,-1.89420566149572,-0.629642812177861,-2.06480621141624,-1.13905708882579,-1.24535626301366,-0.42568220430762,0.492477816961351,-0.50950494015741,-1.26211900785719,0.501064782911916,-0.517458307693147,0.516014675630614,-0.558121258967187,-1.24326958487752,-2.32116534667703,-2.30855364746037,-1.38891767691107,-1.29500391856,-2.49350831108188,-3.87303509110703,-1.32150915602363,-2.06131511513978,-1.14360054886583,-1.72879032639462,-1.36454482847649,-2.06719565343216,-2.92153220931332,3.17872612333723,-1.28929391331321,-2.41260086649791,-0.915520976152596,-0.52324420912259,2.44651344115619,0.123582056514591,-0.0587945651253996,-0.383675325526209,0.938877318285629,1.13134596268284,-1.19014024160156,0.802573506774264,-2.70526734883166,-0.979038099068775,-0.184557438796589,-0.462118171318541,-0.681761321577368,-0.443110157028757,-1.83766568357696,-2.33230036819981,-3.15743976852335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.17.01.2017.01.day17,-2.35294000071473,1.11830752794287,-2.55634322732957,-2.2593672485293,-2.10447074232458,-2.50342883669739,-1.0639310223894,-2.48860966080528,-1.70798215724265,-1.59092506570306,-0.893703973464632,-2.57776416116406,-2.49413108952676,-3.31696092025683,-3.0782704402082,-2.43600263879956,-3.14961837952014,-3.24047303409618,-2.41953997844995,-2.09459513234897,-1.9092187303372,-2.03094359438315,-1.81327802486359,-1.89759945507119,-1.91756093884952,-1.46945990264185,-0.580552253598442,-0.778170989692449,-1.67452544908032,-0.107695308617836,-1.45336444327851,-1.17348153711913,-1.81301115930663,-2.38097799406233,-2.65240642509348,-2.31575240630809,-1.97902413716443,-2.43213437421156,-2.55752979584371,-4.67141725502908,-2.12850132896022,-2.28605603596082,-1.79317476695106,-3.07810981169203,-3.23495983228113,-2.53281010723329,-3.10805427936784,0.89918149950216,-1.72854176610185,-2.65423237973741,-1.44485263444055,-1.30074258368955,0.454733010474899,-0.725955716240294,-0.610498327314631,-1.41468144711056,-1.11903929065961,-0.331219439788504,-0.669324819091112,0.313583285697952,-2.2968251026622,-2.00016504299483,-0.418183576297798,-1.26554375844093,-1.26099404230795,-0.850433809503211,-1.83625647843102,-3.32351030313306,-0.905203302816305,-2.26074167770985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.17.01.2017.01.day18,-1.62051472299498,1.64126025120632,-0.638037735320091,-0.976682319996427,-1.29856707924971,-3.63665629003178,0.363142393740419,-2.34950743102404,-0.921634855531969,-0.210340936266396,-4.1923790877184,-2.48810265393994,-1.58737180853129,-1.22874759061813,-2.8711655323387,-1.32583851866593,-2.18172373688599,-1.86750392074184,-1.52658226069401,-2.09377346327497,-2.12850045797459,-0.930315502904838,-1.70861077680822,-1.14032046308822,-0.432844348591726,0.748198087074652,-0.114967452047456,3.01168020229254,-0.790973699138313,1.30265121271424,-0.336195959524261,0.359799504553106,-1.03015994029256,-1.40944502721735,-1.43779236298103,-2.74998664752571,-0.365348497471525,-0.771786412135047,-0.94000984679307,-2.38020808491558,-0.57395904445491,-1.33327567174407,-1.28833275042265,-1.06644491362706,-0.798125627357627,-2.74897699346101,-1.80860406321595,-0.579097456037026,-0.10574523020029,-1.23113756813404,-0.549032241799437,-0.807099391663358,1.1951044330833,5.73309446723352,0.208088606151406,-0.514795753962883,0.823434623403998,5.17641230505137,-1.39212695216372,6.56683749565266,-1.52529098735255,-0.617116506921307,-0.796629353839793,-0.221798680474389,-0.839862225194438,-0.308352840828052,-1.72152509263223,-1.88299184820428,-1.04386959625562,-2.03724633402975,-2.14397281814943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.17.01.2017.01.day19,-1.89048825252388,1.59358197339262,-2.71752693408074,-1.39651474167861,-2.39267640030355,-3.33301620206557,-0.73467099780705,-1.65576929233672,-2.24912028936322,-2.26770786409649,-1.51288320219375,-3.47668224258916,-2.55120396983538,-3.06350202703446,-1.88821222488109,-2.85593871846375,-3.53553811135999,-3.62547748792428,-2.3811996763816,-2.19241104934056,-2.41193860235746,-1.67248213736364,-2.11912498755825,-2.00195999612784,-2.53039870272714,-2.02728579733369,0.248902731135779,-1.01891532540851,-1.44071351171713,-0.256501040369433,-1.79912305996144,-0.794038055337821,-1.6272577378294,-1.55946177092499,-3.07860697458887,-2.30142220265197,-2.21433476240152,-1.73983380666369,-3.25636909527304,-4.23621525068302,-2.46075569658141,-2.28152089656395,-1.47887233860553,-2.53155123273309,-2.33301136910179,-2.70024868535752,-2.86631996417165,3.61629316841059,-2.67600843376198,-2.85798205909286,-1.66284585594153,-1.6421603252298,0.261183802410414,-1.10228935732228,-0.806529929105767,-0.95036315866954,-0.513817757222061,0.159586672896219,-1.17393430352282,0.149336013427767,-2.30925777378246,-1.93244303937329,-0.739334221756715,-1.41640138440069,-1.39269435196603,-1.06651041913608,-2.64688540296316,-2.71509040960184,-0.872050349827383,-2.87207421690991,-2.4376148064055,-1.55150327924699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil.hip.CMU.17.01.2017.01.day2,-2.99511164837169,1.41912017469948,-0.749074389583898,-1.71706387646628,-1.43123527227409,-3.07024997418006,0.198216995590228,-2.01728295486712,-1.17907939794053,-0.522263689489608,-3.67580525434686,-2.75063021335456,-1.74736365418125,-2.62140756513877,-3.29822915803174,-2.60931941260271,-2.97610993109573,-3.46461446103249,-1.99741160326957,-2.57785291085906,-2.55973654026489,-1.91771783536353,-1.88367021220977,-1.41544647617774,-0.897540007941474,-0.199095211619864,0.0849887926969203,1.37352429202619,-0.719679788444763,1.16136691597674,-0.358852327505723,0.358987678694517,-1.30057319719592,-2.74622708783188,-1.79585584037096,-3.7922882594519,-0.78501394433058,-1.51290367156479,-1.30167261653,-3.68667668960924,-0.501128568937205,-2.17854801344108,-2.54255176685588,-2.21897966181463,-2.06278514515761,-3.59900446108246,-3.77131484732225,-0.645177129701999,-0.287659727037197,-2.56049189790949,-0.59922395988128,-0.913027117672897,0.976218849884627,5.5304619176286,0.00697159427977089,-0.969337460699054,-0.329108319603061,4.80424447946913,-1.29986393890461,6.41768192971531,-3.13114891717382,-0.588082768970573,-0.784099804148597,-0.161120688557526,-0.709794002612401,-0.798467224926938,-1.87912198644506,-2.30980895293054,-1.04049349793466,-1.23099402075444,-3.03411464162682,-3.20396133251588,-0.983578471019797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
